ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0007219,Notch signaling pathway,0.015579710144927537,186/18862,6.561990385479387e-07,1.383504594985353e-05,9.982172313204163e-06,HEYL/DLL4/ONECUT1/NOTCH1/PBX1/RIPPLY2/DLK2/CNTN1/NOS3/HES3/FOXA1/NOD2/HES5/FOXC2/TSPEAR/BCL6/WWC1/SORBS2/WNT1/SUSD5/TBX2/DLX2/ZNF423/ZMIZ1/KRT19/SLC35C2/ZBTB7A/ANGPT4/ROBO2/TRAF7/WWP2/EGFR/MIR1224/STAT3/NFKBIA/ROBO1/DTX1/GATA5/POSTN/FBXW7/SPEN/DLX1/NOTCH4/DLL1/ARRB1/FGF10/AKT1/TIMP4/GMDS/CBFA2T2/PLXND1/NEURL1/RBPJ/ITGB1BP1/CREBBP/ANXA4/TSPAN15/ADAM10/KCNA5/CEBPA/HOXD3/ASCL1/MESP2/ITCH/TCIM/ATOH1/HEY2/GATA2/MIB2/NIBAN2/LLGL2/NR0B2/IL6ST/BMP2/TSPAN14/YTHDF2/GSX2/DTX3/MFNG/DLK1/JAG2/BMP7/KIT/TGFB2/MMP14/NCSTN,86,CpG
BP,GO:0010463,mesenchymal cell proliferation,0.004710144927536232,38/18862,6.718045875939907e-07,1.4116853733975055e-05,1.0185500431556611e-05,TBX1/FOXF1/SIX2/MSX1/VEGFA/SHH/OSR1/FGFR2/DCHS2/PDGFA/BMP4/FGF4/PRRX1/SMO/SHOX2/WNT2/HAND2/SIX1/BMP2/BMP7/WNT5A/CHRD/WNT11/BMPR1A/FGF7/LRP5,26,CpG
BP,GO:0003156,regulation of animal organ formation,0.0036231884057971015,26/18862,6.791759638358931e-07,1.4224336465187608e-05,1.0263050672267507e-05,GDNF/SHH/BMP4/ROBO2/ROBO1/GATA5/AR/FGF10/WNT2/HOXA11/WT1/WNT2B/FGF1/DKK1/SIX1/FGF8/BMP2/BMP7/WNT5A/WNT11,20,CpG
BP,GO:0009954,proximal/distal pattern formation,0.004166666666666667,32/18862,7.620191056321343e-07,1.5906518019552895e-05,1.1476767359485716e-05,PBX1/EN1/HOXA10/HES5/OSR1/HOXA9/GLI3/DLX2/GLI2/ALDH1A2/IRX2/NODAL/CYP26B1/HOXC10/SIX3/DLX1/DLL1/IRX1/FGF10/HOXA11/GREM1/HOXD10/SP8,23,CpG
BP,GO:0048813,dendrite morphogenesis,0.012318840579710146,139/18862,7.720284915676074e-07,1.606226934271352e-05,1.1589144040519824e-05,KNDC1/PDLIM5/NR2E1/CUX1/WASL/PHACTR1/RERE/RAPGEF2/SHANK1/WNT7A/ARHGAP44/CTNNA2/CHRNA3/CAMK2B/SHANK2/LZTS3/NEUROG3/EPHB3/MAPK8IP2/NEDD4L/PARP6/HECW1/ITPKA/TRPC6/MAP6/SIPA1L1/KIF1A/TLX2/FARP1/NGEF/NSMF/MEF2A/CTNND2/RELN/EFNA1/SHANK3/TNIK/DSCAM/DCDC2/EPHB2/SARM1/CUX2/ADAM10/DIP2A/PPP3CA/FBXO31/ARC/MAP2/LZTS1/EPHB1/CDK5R1/SRCIN1/DTNBP1/KALRN/LRRK2/PTPRD/NFATC4/SEMA4D/OBSL1/RBFOX2/EPHA4/MINK1/PAK3/PTEN/TRPC5/CELSR2/PICALM/NRP1,68,CpG
BP,GO:0031214,biomineral tissue development,0.013768115942028985,160/18862,7.866555644466319e-07,1.631275223115647e-05,1.1769870824009337e-05,FGR/NOTCH1/TBX1/TWIST1/TFAP2A/NOS3/SGMS2/LEP/FZD9/RSPO2/WNT6/IGF1/OSR1/TSPEAR/FGFR2/ACVR2B/BMP4/RFLNA/ANKH/COMP/ADGRV1/AXIN2/CLEC3B/OSR2/TUFT1/KL/TRPM4/FBN2/CYP27B1/SMPD3/FAM20C/TCIRG1/WNT10B/ITGB6/AMTN/ALOX15/KLK4/ALOX5/DDR2/ITGB1BP1/PTHLH/RFLNB/P2RX7/COL1A2/GREM1/STIM1/ROR2/AHSG/LTBP3/SLC24A3/ASGR2/NELL1/PTK2B/FBXL15/HEY2/ALPL/OTOP1/ACVR1/BMP2/CCN1/COL1A1/WDR72/ENPP1/PKDCC/ATRAID/BMP7/HIF1A/TMEM119/FGF23/WNT11/LTF/BMPR1A/SMAD3/FOXO1/MMP20/SBNO2,76,CpG
BP,GO:0006941,striated muscle contraction,0.014855072463768116,176/18862,8.028052550304053e-07,1.6484965236845845e-05,1.1894124831086513e-05,STAC2/FKBP1B/FGF13/ADRA1B/ADRA1A/MYH6/GATA4/GPD1L/KCNE4/TNNC2/SYNM/KCND3/MYLK2/ATP8A2/PDE4D/ANK2/CACNB2/BIN1/SLC8A3/ACTN3/KCNN2/CHGA/MB/VEGFB/CASQ1/HCN4/NOS1/ALDOA/FLNA/MIR1-1/TNNT3/NEDD4L/MYH14/NKX2-5/RYR2/TRPM4/FGF12/HDAC4/MAP2K3/ATP1A1/UCN/PDE4B/GJC1/TCAP/CALM1/KCNQ1/DTNA/MYL3/ACE2/KCNE3/CHRND/KCNE5/SMAD5/TNNT1/KCNJ3/JUP/EHD3/GJA5/KCNH2/CACNA1C/KCNA5/SCN2B/CAV3/TPM1/PIK3CA/TNNI3/EEF2/CACNA2D1/RCSD1/ATP2A1/GSN/CALM3/SLC9A1/MYH7/CASQ2/RNF207/PPP1R13L/SCN5A/TNNI2/ATP1A2/SCN4B/PRKACA,82,CpG
BP,GO:0048588,developmental cell growth,0.017934782608695653,222/18862,8.019139254455391e-07,1.6484965236845845e-05,1.1894124831086513e-05,PI16/PDLIM5/NKX6-1/CXCL12/SYT3/FGF13/ADRA1A/VEGFA/GATA4/HSP90AB1/WNT3/DDR1/SEMA3D/SEMA6D/IGF1/L1CAM/RIMS2/BDNF/BARHL2/SORBS2/CTNNB1/NLGN3/PRKCZ/ISLR2/SEMA5B/POU4F2/ITSN2/NEDD4L/ABL1/NIN/CPNE1/BCL11A/SLIT3/SLIT2/ULK2/SEMA4B/POSTN/PLXNA4/TNN/CACNG7/LIMK1/LAMB2/MACF1/DDX39B/SMURF1/USP9X/NRP2/TMEM108/SLIT1/TRPV2/AUTS2/LPAR3/COBL/DPYSL2/CPNE5/DCC/DSCAM/PTPRS/RUFY3/MT3/PRMT2/MAPT/SYT2/FLRT1/MAP2/CDK5R1/RIMS1/EDN1/GDI1/CAV3/DNM2/SEMA6C/RNF157/SEMA3B/NGF/SEMA4D/RARG/OLFM1/SEMA4A/SLC23A2/FSTL4/TRIM46/NRCAM/ITGA4/AKAP13/CPNE9/CRABP2/POU4F3/TNR/TRPC5/DIP2B/SEMA4C/SIRT6/NRP1/WNT5A/SEMA3F/RAB11A/CYFIP1/RNF6,99,CpG
BP,GO:1902476,chloride transmembrane transport,0.00923913043478261,96/18862,8.010992249917755e-07,1.6484965236845845e-05,1.1894124831086513e-05,GABRA1/SLC6A1/GABRB1/BEST1/CLIC5/CFTR/GABRG3/TTYH1/GABRA6/SLC12A7/GLRA1/GABRG2/CLDN4/BEST2/GABRA5/ANO1/CLIC1/GABRG1/CLIC6/SLC12A5/CLIC3/ANO4/BSND/CASR/SLC12A1/CLCN5/SLC26A4/GABRB3/SLC12A9/GABRP/SLC26A1/SLC26A6/SLC12A4/GABRR2/GABRD/CLCNKB/SLC12A8/TTYH3/ANO7/SLC26A5/GLRB/FXYD1/ANO3/SLC26A2/ANO9/SLC1A3/GABRB2/GABRA4/GABRA2/TTYH2/SLC4A8,51,CpG
BP,GO:0014902,myotube differentiation,0.010326086956521738,111/18862,8.122985683914978e-07,1.6625747321883126e-05,1.1995701004851886e-05,P2RX2/ACTA1/NOTCH1/TBX1/CD81/SCGB3A1/SHH/SKI/CACNA1H/IGF1/BDNF/WNT1/NOS1/FLOT1/MYOCD/ADGRB1/MIR1-1/CDON/NKX2-5/RIPOR2/NFATC2/SMYD3/HDAC4/BHLHA15/SMO/SHOX2/EHD1/AVPR1A/CYP26B1/ADAM12/WNT10B/HDAC9/MYOD1/CAPN2/MIR200B/HDAC5/PPP3CA/KLHL40/JAM2/MAMSTR/RYR1/MYOF/DYRK1B/MYH9/MYORG/CAV3/SIX1/NPHS1/NIBAN2/MYOG/SORT1/BCL2/RBM24/TMEM119/BIN3/TRIM72/MMP14,57,CpG
BP,GO:0010959,regulation of metal ion transport,0.01956521739130435,247/18862,8.432998299602142e-07,1.7204408181453688e-05,1.241321262223841e-05,CRHR1/STAC2/ATP1B2/P2RX2/NTSR1/FKBP1B/CXCL12/BEST1/JPH3/DRD1/RCVRN/PDE4D/ANK2/GRM6/CACNB2/BIN1/GJC2/CX3CL1/CAMK2B/GRIN1/LGALS3/CTNNB1/CASQ1/NOS1/REM1/SPHK2/PRNP/MIR1-1/ABL1/JPH4/ATP2C2/RGN/TRPC6/RYR2/GPER1/TRPV3/P2RX5/MYLK/GNAO1/UCN/F2R/RGS9/PDE4B/CALM1/FGF14/HAP1/CAMK2G/IL16/KCNE3/CASR/YWHAE/P2RY6/KCNE5/GEM/PML/TRPV2/LPAR3/ORAI1/AHNAK/EHD3/KCNH2/P2RX7/ADORA2A/CACNA1C/CRACR2B/STIM1/RRAD/F2RL3/CEMIP/PDGFRB/SLN/SESTD1/PRKCE/HPCA/HOMER3/HTT/PLPP4/TMC2/CALCR/CAV3/CCL2/PTK2B/INPP5K/CACNG6/TMC1/LIME1/CACNA2D1/GNAI2/UBASH3B/ATP2A1/CACNB1/BCL2/CRH/CALM3/SLC9A1/FXYD1/CASQ2/THADA/ARRB2/OPRD1/BDKRB1/ATP1A2/FFAR1/SLC30A1/PACSIN3/PDGFB/APLNR/PRKACA,108,CpG
BP,GO:0072659,protein localization to plasma membrane,0.021376811594202898,275/18862,8.717462471089747e-07,1.7727381747661214e-05,1.279054510613881e-05,STAC2/AP2M1/DPP10/EPHA2/CD81/RAB3B/FGF13/DPP6/P2RY1/ANK3/ARHGEF16/KCNIP4/RAPGEF2/ANK1/BBS2/SLC9A3R2/AMN/PIK3R1/ANK2/TESC/CACNB2/ARHGAP44/PRKCH/GAK/PACS2/RAB7A/LGALS3/TRARG1/PRKCZ/SPTBN1/FLOT1/FLNA/NFASC/ATP2C2/SLMAP/GPER1/RAMP1/EGFR/KCNIP3/PREPL/VTI1B/RAB40B/PHAF1/EHD1/SORBS1/AR/VAMP2/PACSIN1/FYB2/MRAP2/MACF1/PDZK1/SMURF1/GOLGA7/AKT1/TNIK/NUMB/AKT2/JUP/ITGB1BP1/PRKG2/KIF13A/EHD3/EPHB2/ARFRP1/RAB26/TSPAN15/GPR158/TSPAN32/PDZD3/TAMALIN/KCNB2/STX7/EMP2/PKP3/TTC7B/PRKCE/CLTC/ATP2B4/CAV3/BCL2L1/INPP5K/NSG1/EZR/PPP1R9B/LRRC15/RAB8B/CRB3/EPB41L3/NSF/PIP5K1A/RDX/PALM/TSPAN14/PALS1/ZDHHC23/DAB2/RAB15/PKDCC/FAM126B/VIL1/RAB3C/LDLRAP1/AKAP5/FLOT2/AFDN/PLS1/EHD4/FCHO2/SLC9A3R1/F11R/STX8/PICALM/GRIP2/RAB11A/ITGA3/MMP14/PTCH1,118,CpG
BP,GO:0009880,embryonic pattern specification,0.006884057971014493,65/18862,8.813650111715788e-07,1.7808093046236002e-05,1.2848779397005371e-05,RIPPLY2/ERBB4/SHH/SIM2/WNT7A/FZD5/FGFR2/TBXT/LHX1/WNT1/MEIS2/NEUROG1/MEOX2/MEIS3/NODAL/ZBTB16/MEOX1/RIPPLY3/NOTO/TDRD5/NRP2/DLL1/FGF10/MEIS1/SMAD5/COBL/EFNB1/WT1/CITED1/MESP2/TBX3/BMP7/PLD6/WNT5A/SEMA3F/C2CD3/SMAD3/PTCH1,38,CpG
BP,GO:1904888,cranial skeletal system development,0.006884057971014493,65/18862,8.813650111715788e-07,1.7808093046236002e-05,1.2848779397005371e-05,IFT140/TBX1/TWIST1/SIX2/TFAP2A/PAX5/IRF6/MSX2/FOXC2/TULP3/FGFR2/LHX1/BMP4/FOXE1/FOXN3/TBX15/FGF4/NEUROG1/GLI3/DLX2/PDGFRA/NDST1/GRHL2/PRRX1/NODAL/ALX3/SIX1/FREM1/MTHFD1/FGF8/WDR19/GNAS/WNT9B/SETD2/TGFB2/SMAD3/MMP14/RDH10,38,CpG
BP,GO:0032970,regulation of actin filament-based process,0.0286231884057971,389/18862,8.883123889378171e-07,1.7891122363782744e-05,1.2908686169834564e-05,ADD1/SH3BP1/ARAP1/CXCL12/FGF13/WASL/F2RL1/GATA4/PFN3/SHANK1/MYLK2/LIMCH1/HCK/PDE4D/TRPM2/PIK3R1/ANK2/TAC1/ADD3/BIN1/FAM107A/SFRP1/ARHGAP44/CTNNA2/PEAK3/FZD10/MAGEL2/PDGFA/NTF3/FERMT2/CX3CL1/CARMIL2/DLC1/DSTN/DNAI3/IQGAP2/HCN4/CD47/FSCN1/SPTBN1/CDC42EP2/FLNA/MYO1C/MIR1-1/PDGFRA/SSH1/BAIAP2/ABL1/PDPN/RAC1/COTL1/ARHGEF10/SVIL/JAM3/RYR2/CYRIB/TRPM4/SLIT2/DIXDC1/ATP1A1/RND1/DMTN/PDE4B/CORO2B/TACSTD2/PRKCD/SPTB/KANK4/LIMK1/ARPC1B/ELN/PLEKHH2/WDR1/SORBS3/ALOX15/TJP1/SERPINF2/PROX1/SHANK3/RAPGEF3/MET/PXN/RHOBTB2/SPIRE2/JUP/ITGB1BP1/HRAS/CFL2/GJA5/PHLDB2/CSF3/CDC42EP5/CACNA1C/RAC3/HIP1R/CDK5R1/PDGFRB/PHPT1/EDN1/NTRK3/ARHGDIA/PRKCE/CDC42EP4/SYNPO/MYH9/EPHA5/CAV3/PTK2B/INPP5K/TPM1/ASAP3/RHOD/PIK3CA/KANK1/RGCC/NCK2/SIGLEC15/TESK1/LPAR1/NPHS1/TMOD1/CRK/IQANK1/ARHGEF15/ADD2/RDX/BAIAP2L2/AKAP13/FHOD1/ATP2A1/C15orf62/CLASP1/NAA80/LIMA1/GSN/RHOB/CSF1R/SLC9A1/PAK3/ARHGEF19/VIL1/SCN5A/CGNL1/ARHGEF10L/RHOBTB1/PDXP/TMOD3/F11R/CD2AP/CAPZA2/ATP1A2/NRP1/CRACD/FES/WNT11/SMAD3/CYFIP1/KANK3,158,CpG
MF,GO:0005539,glycosaminoglycan binding,0.018713241846373196,228/18337,5.891934246881059e-07,1.9124900082443652e-05,1.573976175767088e-05,CCN4/HK1/COL11A1/TGFBR3/HBEGF/TNXB/VEGFA/ADGRG1/HYAL2/SHH/ADAMTSL5/RSPO3/COL5A3/FGFBP1/RSPO1/RSPO2/EGFLAM/NOD2/HAPLN4/FGFR2/SFRP1/SPOCK2/HAPLN2/HSD17B12/BMP4/SOST/DPYSL3/RTN4RL1/COMP/SUSD5/PTPRF/VEGFB/CLEC3B/FGF4/EFEMP2/PRNP/LAYN/SOD3/ACAN/BCAN/CRISPLD2/THBS4/TMEM184A/SLIT3/SLIT2/ANOS1/ADAMTS3/EXTL2/POSTN/RSPO4/ANXA6/MPIG6B/GPNMB/NRP2/FGF10/SLIT1/HDGF/PRSS57/PGLYRP2/NCAN/PTPRS/ADAMTS5/ELSPBP1/LGR6/GREM2/PAFAH1B1/SPOCK3/SMOC1/LTBP4/PCSK6/ADAMTS8/CEMIP/FGF1/NELL1/HAPLN1/CCL15/ADAMTS15/ADA2/VIT/AGRN/EVA1C/COL5A1/CD44/NOD1/IMPG1/NELL2/CCN1/NLRP3/STAB1/COL25A1/THBS1/PCOLCE/TGFBR3L/SERPINA10/CCDC80/BMP7/LRTM1/FGFRL1/NDNF/NRP1/PRELP/LTF/PTCH1/FGF7/RPL22,105,CpG
BP,GO:0061572,actin filament bundle organization,0.01358695652173913,158/18862,9.572422637735169e-07,1.9218010289261943e-05,1.3866053710242595e-05,ESPN/ADD1/ARAP1/PHACTR1/PFN3/SHANK1/FMN2/LIMCH1/PIK3R1/TAC1/FAM107A/SFRP1/FERMT2/CX3CL1/RFLNA/DPYSL3/DLC1/CD47/FSCN1/FLNA/BAIAP2/ABL1/ACTN1/RAC1/NEDD9/ARHGEF10/CALD1/DMTN/SORBS1/CORO2B/TACSTD2/LIMK1/ELN/SORBS3/TJP1/SERPINF2/ARRB1/SHANK3/RAPGEF3/MET/PXN/SPIRE2/ITGB1BP1/RFLNB/PHLDB2/PDLIM1/SYNPO/PTK2B/INPP5K/TPM1/ASAP3/RHOD/EZR/RGCC/TESK1/LPAR1/ARHGEF15/ADD2/RDX/BAIAP2L2/FHOD1/CLASP1/LIMA1/SLC9A1/VIL1/CGNL1/ARHGEF10L/PLS1/PDXP/MARCKS/F11R/NRP1/MICAL1/WNT11/SMAD3,75,CpG
CC,GO:0005925,focal adhesion,0.029097283085013147,416/19520,1.6036935456728196e-06,2.0413116149157416e-05,1.596540586057865e-05,LASP1/ITGA2B/EPHA2/LPP/ADD1/TNS3/LIMD1/CD81/TNS2/CDH13/HCK/ITGA6/ITGA8/SLC9A3R2/KRAS/DST/FAM107A/L1CAM/FZD1/GAK/PEAK3/PTPRA/ACTN3/FERMT2/SORBS2/TLN2/DLC1/SLC4A2/EFS/CTNNB1/CNN1/CSPG4/UBOX5/SPRY4/FLOT1/ADGRB1/FLNA/LAYN/ACTN1/RAC1/YWHAQ/MISP/NEDD9/NFASC/ITGBL1/SVIL/BCAR1/TNS1/AJUBA/FLT1/GRB7/DIXDC1/EGFR/ITGB8/SORBS1/CORO2B/FLRT2/YWHAZ/SLC6A4/ITGA2/FHL3/ITGB6/ARHGAP22/GDI2/IL16/KLF11/ARPC1B/SYNE2/RPL38/BCAR3/ANXA6/SORBS3/YWHAE/CD59/OPRM1/FBLIM1/CAPN2/EFNB2/PEAK1/PCBP2/SRP68/PPIB/PXN/HSPB1/NUMB/TSPAN9/DDR2/TNS4/JUP/TRPV4/AHNAK/FHL2/EHD3/ITGB2/ITGB7/SCARF2/PHLDB2/PAK4/ADAM10/PDLIM1/ZFYVE21/MCAM/FHL1/TGFB1I1/APBB1IP/FLRT1/CAPN5/LIMS2/MRC2/PDGFRB/MAPRE2/CLTC/JAK1/ALOX15B/MYH9/DPP4/CAV3/DNM2/PTK2B/RHOU/ASAP3/ATAT1/EZR/PALLD/PGM5/NPHS1/AFAP1/XIRP1/CD44/PIP5K1A/RDX/ITGA4/CASS4/HSPA1B/ADGRE5/CLASP1/LIMA1/GSN/RHOB/GNA13/TLE2/SLC9A1/ARHGAP26/DAB2/CNN3/ARHGAP24/FLOT2/MARCKS/TNC/PDLIM7/RPL3/ITGA11/ARHGEF7/TSPAN4/PTK2/NRP1/FES/LMO7/PACSIN2/ALKBH6/ITGA3/MMP14/CYFIP1/NCSTN/RPL22/ATP6V0C,166,CpG
MF,GO:0008188,neuropeptide receptor activity,0.005346640527535198,45/18337,6.554230774024609e-07,2.0714818841061988e-05,1.704826231803077e-05,GAL/NTSR1/SSTR5/SSTR2/GPR139/NPBWR1/PRLHR/GALR1/SSTR3/SORCS2/TACR3/OPRM1/NPY2R/GALR2/GALR3/GPR83/SSTR4/PROKR2/QRFPR/HCRTR2/NPY1R/KISS1R/SORCS1/NPFFR1/SORCS3/NTSR2/SSTR1/TACR1/NMBR/GPR37,30,CpG
BP,GO:0070588,calcium ion transmembrane transport,0.02318840579710145,304/18862,1.0456261160404662e-06,2.0725700315429175e-05,1.4953872405652131e-05,CRHR1/STAC2/NTSR1/FKBP1B/GRIN2A/JPH3/DRD1/MCOLN3/ASIC1/SLC24A4/CACNA1H/PDE4D/TRPM2/ANK2/SLC8A2/CACNB2/MCOLN2/BIN1/SLC8A3/GJC2/CX3CL1/GRIN1/HTR2A/CASQ1/NOS1/REM1/SPG7/PRNP/MIR1-1/ABL1/JPH4/NALCN/CACNA1E/ATP2C2/RGN/LCK/TRPC6/RYR2/GPER1/TRPM4/TRPV3/CACNA2D2/SLC35G1/CACHD1/BHLHA15/F2R/RGS9/PDE4B/PKD2L1/CACNA2D4/CALM1/FGF14/HAP1/CACNG7/GRIN2C/FAM155B/MCUR1/KCNE3/CACNA1B/ANXA6/YWHAE/TPCN2/P2RY6/OPRM1/GEM/TRPV2/ANXA9/SMDT1/ORAI1/TRPV4/AHNAK/EHD3/ATP2A3/P2RX7/GRIN3A/CACNA1C/TMEM37/PKD2L2/STIM1/RRAD/FAM155A/F2RL3/ORAI3/CEMIP/SLN/RYR1/SESTD1/PRKCE/HPCA/SLC24A3/HTT/CACNA1A/ATP2B4/TMC2/CALCR/CAV3/PTK2B/GRIN2D/CACNG6/TMC1/SLC25A23/LIME1/SLC24A2/CACNA2D1/TPCN1/UBASH3B/ATP2A1/GRIN2B/LETM1/CACNB1/TRPC7/CALM3/SLC9A1/CACNG8/CASQ2/THADA/NCS1/TRPM3/ORAI2/TRPC5/TRPV6/BDKRB1/ATP1A2/ATP2B2/APLNR/HTR2C/NOL3/PRKACA,128,CpG
BP,GO:0021545,cranial nerve development,0.005253623188405797,45/18862,1.0487782995910386e-06,2.0725700315429175e-05,1.4953872405652131e-05,TBX1/NTRK1/TFAP2A/ERBB3/POU4F1/SALL1/MAFB/NEUROG1/GLI3/HOXA3/DRGX/TCIRG1/PAX2/PHOX2A/PLXNA4/HOXB3/NKX2-2/NRP2/ISL1/EGR2/EPHB2/HOXD3/HOXB2/SIX1/LPAR1/PHOX2B/POU4F3/SLITRK6/SEMA3F,29,CpG
BP,GO:0048332,mesoderm morphogenesis,0.007246376811594203,70/18862,1.041319997772384e-06,2.0725700315429175e-05,1.4953872405652131e-05,SFRP2/EPHA2/FOXF1/SIX2/TBX20/TRIM15/WNT3/ITGA8/FOXC2/FGFR2/TBXT/INHBA/HAND1/BMP4/CRB2/TAL1/KDM6B/EOMES/MIR1-1/TLX2/NODAL/PAX2/ITGA2/HOXA11/EYA2/TXNRD1/DKK1/MESP2/ACVR1/TBX3/EXT2/BMP7/PRKAR1A/SETD2/WNT5A/WNT11/BMPR1A/ITGA3/SMAD3/PRKACA,40,CpG
BP,GO:0001837,epithelial to mesenchymal transition,0.01322463768115942,153/18862,1.0417196745255212e-06,2.0725700315429175e-05,1.4953872405652131e-05,HEYL/SFRP2/TCF7L2/TBX5/NOTCH1/TWIST1/TGFBR3/MSX1/FOXA1/LDLRAD4/GATA3/FGFR2/SFRP1/FERMT2/BMP4/CRB2/WWTR1/CTNNB1/BCL9L/AXIN2/FOXF2/ALX1/AKNA/EOMES/FLNA/PDPN/TCOF1/WNT16/LOXL2/OVOL2/IL17RD/GSC/TRIM62/NOTCH4/ISL1/EFNA1/HPN/HGF/WNT2/NKX2-1/VASN/DLG5/RBPJ/RFLNB/PHLDB2/GREM1/S100A4/SPRY2/FOXA2/TGFB1I1/PHLDB1/ADAM15/DAB2IP/RGCC/MAD2L2/HEY2/OLFM1/FGF8/ACVR1/BMP2/CLASP1/DAB2/COL1A1/TGFBR3L/PTEN/BMP7/HIF1A/FUZ/ZNF750/WNT5A/TGFB2/WNT11/SMAD3,73,CpG
BP,GO:0045665,negative regulation of neuron differentiation,0.0067028985507246374,63/18862,1.0472894163432932e-06,2.0725700315429175e-05,1.4953872405652131e-05,LBX1/NR2E1/NOTCH1/PBX1/TP73/ZNF536/SHH/HES3/HES5/DISP3/SOX2/FEZF2/OLIG2/GPR37L1/POU4F2/TLX3/GLI3/DLX2/DIXDC1/DTX1/SLC6A4/SIX3/SOX8/DLX1/NKX2-2/ISL1/DLL1/CNTN4/MEIS1/ISL2/LMX1A/CNTF/ASCL1/PHOX2B/ZHX2/BMP7/FOXG1,37,CpG
CC,GO:0098982,GABA-ergic synapse,0.006485539000876424,64/19520,1.7249724859442143e-06,2.1590905615735084e-05,1.6886572757138095e-05,GABRB1/ERBB4/ADRA1A/CBLN4/GABRG3/CDH13/KCND3/CNR1/SLITRK1/NLGN3/CTBP2/GABRG2/FLOT1/SEPTIN11/GABRA5/SLC32A1/IGSF9B/CSPG5/CDH10/SLC6A17/SV2A/SLITRK2/CLSTN3/SLC6A11/PCDH17/GABBR1/GABRR2/LRFN5/ERC2/CALB1/NLGN4X/GLRB/MDGA1/GABRB2/GABRA4/ATP2B2/ABHD6,37,CpG
BP,GO:0060048,cardiac muscle contraction,0.011956521739130435,135/18862,1.148293367400043e-06,2.2621379337780845e-05,1.6321630396498635e-05,FKBP1B/FGF13/ADRA1B/ADRA1A/MYH6/GATA4/GPD1L/KCNE4/KCND3/MYLK2/PDE4D/ANK2/CACNB2/BIN1/KCNN2/CHGA/VEGFB/HCN4/NOS1/FLNA/MIR1-1/NEDD4L/NKX2-5/RYR2/TRPM4/FGF12/HDAC4/MAP2K3/ATP1A1/UCN/PDE4B/GJC1/TCAP/CALM1/KCNQ1/MYL3/ACE2/KCNE3/KCNE5/SMAD5/KCNJ3/JUP/EHD3/GJA5/KCNH2/CACNA1C/KCNA5/SCN2B/CAV3/TPM1/PIK3CA/TNNI3/CACNA2D1/ATP2A1/GSN/CALM3/SLC9A1/MYH7/CASQ2/RNF207/PPP1R13L/SCN5A/TNNI2/ATP1A2/SCN4B/PRKACA,66,CpG
BP,GO:1990138,neuron projection extension,0.01394927536231884,164/18862,1.182213850586941e-06,2.3217059545483105e-05,1.6751421703184694e-05,NKX6-1/CXCL12/SYT3/VEGFA/HSP90AB1/WNT3/DDR1/SEMA3D/SEMA6D/L1CAM/RIMS2/BARHL2/CTNNB1/NLGN3/PRKCZ/ISLR2/SEMA5B/POU4F2/ITSN2/NEDD4L/ABL1/CPNE1/BCL11A/SLIT3/SLIT2/ULK2/SEMA4B/POSTN/PLXNA4/TNN/CACNG7/LIMK1/LAMB2/MACF1/SMURF1/USP9X/NRP2/TMEM108/SLIT1/TRPV2/AUTS2/DPYSL2/CPNE5/DSCAM/PTPRS/RUFY3/MT3/MAPT/SYT2/FLRT1/MAP2/CDK5R1/RIMS1/GDI1/DNM2/SEMA6C/RNF157/SEMA3B/SEMA4D/OLFM1/SEMA4A/SLC23A2/TRIM46/NRCAM/ITGA4/CPNE9/POU4F3/TNR/TRPC5/DIP2B/SEMA4C/NRP1/WNT5A/SEMA3F/RAB11A/CYFIP1/RNF6,77,CpG
BP,GO:0007613,memory,0.009963768115942028,107/18862,1.208649694019956e-06,2.3662508295347213e-05,1.7072818986140012e-05,TAFA2/SLC6A1/GRIN2A/FGF13/ATXN1/JPH3/SHANK1/PPP1R1B/ASIC1/TAC1/SLC8A2/BDNF/SHISA7/CNR1/SLC8A3/NTF3/RGS14/LRRN4/HTR2A/PRKCZ/PRNP/MAP1A/ADCY8/KCNK4/SLC6A4/CCK/ADGRF1/SHANK3/PAK5/ADCY1/KCNK2/LMX1A/SGK1/CUX2/MAPT/ARC/KCNK10/KALRN/BTBD9/NETO1/NPAS4/NFATC4/NGF/CALB1/SLC24A2/MUSK/RASGRF1/SORCS3/GRIA1/TTC36/PTEN/NTF4/TH/SLC2A4/ITGA3,55,CpG
