ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0045785,positive regulation of cell adhesion,0.06559220389805097,425/18862,1.8408676482032865e-43,1.0056157907321408e-40,7.148555900869795e-41,ITGA3/CD4/FYN/PLAUR/ALOX5/CD6/CD74/RUNX3/CD44/IBSP/MYOC/FOXP3/PTPRU/FSTL3/MAP4K4/IL4R/PAK3/APBB1IP/PTPRC/CEACAM6/CASS4/SIRPG/ICAM1/CD209/CCDC80/UNC13D/IL12RB1/NRP1/PPM1F/LGALS1/GRAP2/STK4/SIRPB1/CD40LG/TNFSF13B/CORO1A/FOXF1/PYCARD/CD276/IL7/LILRB1/IL27RA/RASAL3/EBI3/JAK3/CAV1/DOCK8/VSIR/MAP3K8/CCL2/IL2/CD5/MDK/IFNG/PTPN6/VEGFA/BCL6/CD86/HHLA2/ZAP70/ITGA4/FN1/MYB/CD274/TNFSF18/TNFSF11/CD80/CCR2/SASH3/NCKAP1L/PREX1/IL1B/TNFSF9/CD70/TNFSF14/FOXA2/CCR7/KDR/LIF/EPO/LILRB2/PTPN22/IL2RA/ETS1/ANXA1/ADAM19/HAVCR2/CD36/TESPA1/IL6/HLX/IL10/CD27/TPM1/CDH13/VAV1/XCL1/DUSP10/COL8A1/SFRP2/RPS3/ATM/ADAM8/CCL28/DMP1/WNT3A/CXCL13/NCK1/CD1D/RUNX1/ITGB2/ITGA5/IL23R/VCAM1/NLRP3/DISC1/FBLN2/SPTA1/CTLA4/ICOS/EDIL3/NOD2/NFKBID/TMIGD2/CCDC88B/RHOH/IL7R/LGALS9/P2RY12/PTAFR/PLEKHA2/FGG/FGA/AZU1/SAA1/LEP/FOXC2/CD28/MYADM/FUT7/RNASE10/LCK/CLECL1/CSF1/P4HB/BTLA/LILRB4/TNFRSF18/ZP3/PDCD1/HLA-DRB1/ADA/FLNA/ELANE/PDCD1LG2/S100A10/SIRPA/CARD11/CD3E/TGM2/HLA-DRA/AIF1/HLA-E/HLA-G/HLA-A/KLRK1/HLA-DPB1/HLA-DPA1/TNF/HLA-DMB/LYN/CCL5/CD24/PRSS2/PIK3R6,175,RNA S1
BP,GO:0050670,regulation of lymphocyte proliferation,0.04422788605697151,221/18862,2.1342038959100656e-43,1.0687026008769654e-40,7.597017025967584e-41,CD38/CD4/BTK/TYROBP/CD22/CD6/CD74/TNFRSF1B/FOXP3/FCGR2B/MEF2C/PTPRC/CD209/IL12RB1/CD40/NFATC2/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/IL7/LILRB1/IL27RA/RASAL3/CLC/EBI3/JAK3/AHR/TNFSF8/VSIR/IL2/CRTAM/PTPN6/BCL6/CD86/HHLA2/ZAP70/PLA2G2D/CD274/TNFSF18/CD80/CCR2/SASH3/PKN1/NCKAP1L/BTN2A2/CDKN1A/IRF1/IL1B/TNFSF9/CD70/RAC2/EPO/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/ANXA1/HAVCR2/GPNMB/IL6/IL10/TLR4/XCL1/GNRH1/RPS3/ATM/WNT3A/VSIG4/NCK1/CD1D/FCRL3/IKZF3/IL23R/VCAM1/SPTA1/MNDA/CTLA4/TMIGD2/CD300A/CCDC88B/INPP5D/LGALS9/GPR183/MZB1/BCL2/LGALS9C/CEBPB/IL20RB/LEP/SOX11/CD28/CLEC4G/CLECL1/LILRB4/TNFRSF4/ZP3/HLA-DRB1/ADA/IL27/PELI1/SPN/PDCD1LG2/CARD11/CD3E/AIF1/LST1/HLA-E/HLA-G/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/LYN/CCL5/CD24,118,RNA S1
BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,0.044977511244377814,234/18862,9.83769445363992e-42,4.5472850747632515e-39,3.232499116831644e-39,CD4/FYN/ALOX5/CD6/CD74/RUNX3/CD44/FOXP3/IL4R/PAK3/PTPRC/SIRPG/ICAM1/CD209/IL12RB1/LGALS1/GRAP2/SIRPB1/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/IL7/LILRB1/IL27RA/RASAL3/EBI3/JAK3/CAV1/DOCK8/VSIR/MAP3K8/CCL2/IL2/CD5/MDK/IFNG/PTPN6/BCL6/CD86/HHLA2/ZAP70/ITGA4/MYB/CD274/TNFSF11/CD80/CCR2/SASH3/NCKAP1L/IL1B/TNFSF9/CD70/TNFSF14/CCR7/EPO/LILRB2/PTPN22/IL2RA/ETS1/ANXA1/HAVCR2/TESPA1/IL6/HLX/CD27/VAV1/XCL1/DUSP10/RPS3/ADAM8/NCK1/CD1D/RUNX1/ITGB2/IL23R/VCAM1/NLRP3/SPTA1/CTLA4/ICOS/NOD2/NFKBID/TMIGD2/CCDC88B/RHOH/IL7R/LGALS9/PTAFR/LEP/CD28/FUT7/LCK/CLECL1/BTLA/LILRB4/ZP3/PDCD1/HLA-DRB1/ADA/ELANE/PDCD1LG2/SIRPA/CARD11/CD3E/HLA-DRA/AIF1/HLA-E/HLA-G/HLA-A/KLRK1/HLA-DPB1/HLA-DPA1/TNF/HLA-DMB/LYN/CCL5/CD24/PIK3R6,120,RNA S1
BP,GO:0001819,positive regulation of cytokine production,0.06559220389805097,437/18862,1.6778111793460742e-41,7.042371561344781e-39,5.0061651025106405e-39,FGR/CD4/TYROBP/BRCA1/CD6/SLC11A1/CD74/IFNGR1/POU2F2/FLT4/FOXP3/IL4R/PTPRC/IL12RB2/FCN1/P2RX7/NLRC4/NLRP1/TREM2/IL12RB1/OSM/HMOX1/CD40/TLR8/CD40LG/RGCC/PYCARD/CD276/IL7/LILRB1/IL27RA/EBI3/TGFB1/CARD8/NOD1/SERPINE1/IL2/CRTAM/MDK/IL26/IFNG/GAPDH/CD86/HHLA2/IFIH1/STAT1/IL18R1/CD2/MMP8/MYB/CD274/CLU/CD80/CCR2/SASH3/PAEP/CD244/LY9/TWIST1/LRP1/ZBP1/EREG/IRF1/IL1B/C3/FFAR2/CCR7/H19/LILRB2/IDO1/POSTN/PTPN22/RSAD2/ANXA1/HAVCR2/CD36/HILPDA/IL6/IL10/TLR4/IL33/IRF4/TLR2/SULF1/CASP1/IRF8/NLRP12/XCL1/RPS3/ADAM8/WNT3A/GBP5/LY96/HMHB1/FCER1G/RUNX1/SCIMP/LAPTM5/IL23R/NLRP3/SLAMF6/MNDA/PYHIN1/IFI16/AIM2/PF4/UCN/TLR3/CSF2/CGAS/B2M/NOD2/TMIGD2/CCDC88B/LGALS9/PTAFR/CD14/C3AR1/CEBPB/AZU1/CLEC7A/IL16/SAA1/CD34/TLR1/TLR6/IL20RB/LEP/SPHK1/IL17RA/CD28/ALOX15B/F2R/TIGIT/CSF1R/PLCB1/STING1/PDE4B/IRF7/FFAR3/LILRA5/CARD9/ZP3/KIR2DL4/IL1RAP/TLR7/IL27/PELI1/C5AR1/SPN/ELANE/CLEC9A/CARD11/CD3E/AIF1/HLA-E/HLA-G/HLA-F/CRLF2/CLEC6A/HLA-A/MIR206/GPSM3/HLA-DPB1/LTA/LTB/ORM2/ORM1/HLA-DPA1/TNF/NFAM1/LILRA2/INS/RAB7B/CCL3,175,RNA S1
BP,GO:0022409,positive regulation of cell-cell adhesion,0.049475262368815595,276/18862,1.7579559564015926e-41,7.042371561344781e-39,5.0061651025106405e-39,CD4/FYN/PLAUR/ALOX5/CD6/CD74/RUNX3/CD44/FOXP3/PTPRU/FSTL3/IL4R/PAK3/PTPRC/CEACAM6/SIRPG/ICAM1/CD209/IL12RB1/LGALS1/GRAP2/SIRPB1/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/IL7/LILRB1/IL27RA/RASAL3/EBI3/JAK3/CAV1/DOCK8/VSIR/MAP3K8/CCL2/IL2/CD5/MDK/IFNG/PTPN6/BCL6/CD86/HHLA2/ZAP70/ITGA4/MYB/CD274/TNFSF11/CD80/CCR2/SASH3/NCKAP1L/IL1B/TNFSF9/CD70/TNFSF14/FOXA2/CCR7/EPO/LILRB2/PTPN22/IL2RA/ETS1/ANXA1/ADAM19/HAVCR2/TESPA1/IL6/HLX/IL10/CD27/VAV1/XCL1/DUSP10/RPS3/ADAM8/WNT3A/CXCL13/NCK1/CD1D/RUNX1/ITGB2/IL23R/VCAM1/NLRP3/SPTA1/CTLA4/ICOS/NOD2/NFKBID/TMIGD2/CCDC88B/RHOH/IL7R/LGALS9/PTAFR/FGG/FGA/LEP/CD28/FUT7/RNASE10/LCK/CLECL1/BTLA/LILRB4/ZP3/PDCD1/HLA-DRB1/ADA/ELANE/PDCD1LG2/SIRPA/CARD11/CD3E/HLA-DRA/AIF1/HLA-E/HLA-G/HLA-A/KLRK1/HLA-DPB1/HLA-DPA1/TNF/HLA-DMB/LYN/CCL5/CD24/PIK3R6,132,RNA S1
BP,GO:0050870,positive regulation of T cell activation,0.04122938530734633,212/18862,5.7364237516747765e-39,2.154385645238358e-36,1.5314741831773844e-36,CD4/FYN/CD6/CD74/RUNX3/FOXP3/IL4R/PAK3/PTPRC/SIRPG/CD209/IL12RB1/LGALS1/GRAP2/SIRPB1/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/IL7/LILRB1/IL27RA/RASAL3/EBI3/JAK3/CAV1/DOCK8/VSIR/MAP3K8/CCL2/IL2/CD5/MDK/IFNG/PTPN6/BCL6/CD86/HHLA2/ZAP70/MYB/CD274/TNFSF11/CD80/CCR2/SASH3/NCKAP1L/IL1B/TNFSF9/CD70/TNFSF14/CCR7/EPO/LILRB2/PTPN22/IL2RA/ANXA1/HAVCR2/TESPA1/IL6/HLX/CD27/VAV1/XCL1/DUSP10/RPS3/ADAM8/NCK1/CD1D/RUNX1/IL23R/VCAM1/NLRP3/SPTA1/CTLA4/ICOS/NOD2/NFKBID/TMIGD2/CCDC88B/RHOH/IL7R/LGALS9/LEP/CD28/LCK/CLECL1/BTLA/LILRB4/ZP3/PDCD1/HLA-DRB1/ADA/PDCD1LG2/SIRPA/CARD11/CD3E/HLA-DRA/AIF1/HLA-E/HLA-G/HLA-A/KLRK1/HLA-DPB1/HLA-DPA1/HLA-DMB/LYN/CCL5/CD24/PIK3R6,110,RNA S1
BP,GO:1903131,mononuclear cell differentiation,0.060719640179910044,411/18862,1.892381870981608e-37,6.689013331016754e-35,4.7549756238039416e-35,CD79B/CD4/BTK/CD74/RUNX3/HDAC9/FOXP3/PRDM1/SPI1/FCGR2B/TBX21/IL4R/PTPRC/BAX/LAG3/TREM2/IL12RB1/MFNG/LGALS1/NFATC2/CD40LG/IL7/RELB/LYL1/LILRB1/CD79A/JAK3/EZH2/TNFSF8/VSIR/IL2/CRTAM/MDK/TCIRG1/IFNG/PTPN6/AICDA/CCR6/VEGFA/ITK/BCL6/CD86/ZAP70/ITGA4/LOXL3/IL18R1/CD2/PLA2G2D/MYB/NKX2-3/IFNA6/TNFSF18/CD80/CCR2/SASH3/LY9/INHBA/NCKAP1L/PDE1B/BATF3/PREX1/WNT1/IRF1/IL1B/TNFSF9/CCR7/BCL11B/DLL4/LILRB2/PRR7/APCS/SPINK5/PTPN22/RSAD2/IL2RA/DOCK2/KLRC1/ANXA1/TESPA1/DOCK10/IL6/HLX/IL10/MYC/IRF4/CD27/IRF8/VAV1/TRPM2/DUSP10/DOCK11/IFNA5/ATM/ITGB1/ADAM8/HHEX/MR1/CD8A/BATF/MS4A1/MMP14/CD1D/SLAMF8/FCER1G/RUNX1/CD3G/FCRL3/IKZF3/IL23R/VCAM1/NLRP3/SLAMF6/EOMES/IFI16/CTLA4/CSF2/B2M/CD3D/AXL/NFKBID/RHOH/IL7R/INPP5D/LGALS9/GPR183/BCL2/IFNB1/CEBPB/THEMIS/LEP/ZNF683/CD19/CD28/FUT7/FES/CSF1R/LCK/CSF1/JAG2/IRF7/IKZF1/LILRB4/TNFRSF18/FANCA/FZD9/HLA-DRB1/PRTN3/ADA/IL27/SPN/CARD11/NRARP/CD3E/MAFB/HLA-DOA/HLA-DRA/HLA-G/UBD/HLA-B/NFAM1/LYN/PIK3R6,162,RNA S1
BP,GO:0002683,negative regulation of immune system process,0.05847076461769116,403/18862,5.415679234473626e-35,1.8079342511084452e-32,1.2851945224265482e-32,FGR/BTK/TYROBP/CD22/CD74/RUNX3/FOXP3/TSPAN32/CD84/FSTL3/FCGR2B/TBX21/PAG1/IL4R/CST7/PTPRC/LAG3/IRAK3/HMOX1/SLA2/SAMHD1/RNF125/ACOD1/FOXF1/LILRB1/IL27RA/TGFB1/RPS19/JAK3/VSIR/CCL2/IL2/CRTAM/MDK/PTPN6/RIPOR2/BCL6/CD86/LOXL3/PLA2G2D/GBP1/CNR1/TNFAIP3/DUSP1/CD274/TNFSF18/CD80/CCR2/LAX1/INHBA/PKN1/NMI/BTN2A2/IRF1/LRRC17/CD68/BST2/LILRB2/IDO1/LGALS3/TRIM21/APCS/SYT11/SPINK5/PTPN22/IL2RA/KLRD1/KLRC1/ANXA1/HAVCR2/GPR55/GPNMB/HLX/IL10/TLR4/MYC/CCN3/IL33/NLRC5/ARRB2/XCL1/DUSP10/LYAR/GNRH1/ATM/CCL28/CD96/UBASH3B/ENPP3/SAMSN1/VSIG4/TSC22D3/SLAMF8/C1QC/RUNX1/UBASH3A/FCRL3/LAPTM5/TNFAIP8L2/MNDA/IFI16/CTLA4/CD200R1/TLR3/FBN1/GREM1/NOD2/AXL/CD300A/NLRC3/COL3A1/IL7R/INPP5D/LGALS9/SERPINB9/IFNB1/LGALS9C/CEBPB/PARP14/IL20RB/TBC1D10C/SOX11/TIGIT/CLEC4G/PLCB1/SH2D1A/CD300LF/LILRB4/PDCD1/KIR2DL4/HLA-DRB1/ADA/PELI1/SPN/PDCD1LG2/NRARP/MAFB/HLA-DOA/LST1/MICB/LILRB3/HLA-E/HLA-G/HLA-F/HLA-A/MIR27A/MIR181B1/KLRK1/TNF/HLA-B/HLA-DOB/LYN/INS/CLEC12B/MILR1/CCL3,156,RNA S1
BP,GO:0042098,T cell proliferation,0.037481259370314844,195/18862,5.868518687420374e-35,1.8559962522478438e-32,1.3193600461801598e-32,CD4/FYN/CD6/SLC11A1/BTN3A1/TNFRSF1B/FOXP3/PTPRC/BAX/CD209/IL12RB1/ELF4/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/LILRB1/IL27RA/RASAL3/CLC/EBI3/JAK3/PIK3CG/TNFSF8/DOCK8/VSIR/IL2/CRTAM/PTPN6/CCND3/CD86/HHLA2/ZAP70/PLA2G2D/CD274/TNFSF18/CD80/CCR2/SASH3/NCKAP1L/BTN2A2/IRF1/IL1B/TNFSF9/CD70/TNFSF14/RAC2/EPO/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/DOCK2/ANXA1/HAVCR2/GPNMB/IL6/IL10/XCL1/GNRH1/RPS3/VSIG4/NCK1/CD1D/IL23R/VCAM1/SPTA1/CTLA4/TMIGD2/CCDC88B/LGALS9/LGALS9C/CEBPB/IL20RB/LEP/CD28/CLEC4G/CLECL1/LILRB4/TNFRSF4/ZP3/HLA-DRB1/IL27/PELI1/SPN/PDCD1LG2/CARD11/CD3E/AIF1/HLA-E/HLA-G/PSMB10/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24,100,RNA S1
BP,GO:0002697,regulation of immune effector process,0.06296851574212893,465/18862,2.7860006313269017e-33,8.06171422890315e-31,5.730778628704134e-31,FGR/CFH/NOS2/BTK/TYROBP/CD22/WAS/CD74/TNFRSF1B/C6/FOXP3/TRAF3IP2/TSPAN32/CD84/FCGR2B/CD5L/TBX21/IL4R/PTPRC/LAG3/ICAM1/IRAK3/UNC13D/IL12RB1/HMOX1/CD40/RNF125/CD40LG/FOXF1/PYCARD/LILRB1/IL27RA/CLC/TGFB1/RPS19/JAK3/IL2/CRTAM/IFNG/PTPN6/BCL6/CD86/LOXL3/STAT1/IL18R1/IL18RAP/TNFAIP3/MYB/TNFSF18/CLU/CD80/CCR2/SASH3/CD244/PKN1/CXCL6/IL1B/C3/FFAR2/CFP/PLA2G5/ADGRE2/RAC2/BST2/LGALS3/PRAM1/SPINK5/PTPN22/RSAD2/IL2RA/KLRD1/KLRC1/ANXA1/HAVCR2/CD36/IL6/HLX/IL10/TLR4/IL33/IRF4/DDX60/PARP9/SLC15A4/ARRB2/VAV1/XCL1/DUSP10/MR1/CD96/ENPP3/VSIG4/CD1D/CD1A/CD1B/CD1E/SLAMF8/C1QC/C1R/ITGB2/FCRL3/SCIMP/LAPTM5/IL23R/NLRP3/SLAMF6/AIM2/DTX3L/TLR3/CGAS/C2/B2M/NOD2/NFKBID/CD300A/IL7R/LGALS9/PTAFR/ITGAM/MZB1/SERPINB9/IFNB1/C3AR1/CLEC7A/C1QB/C1QA/IL20RB/LEP/ZNF683/CD19/CD28/F2/FUT7/C1S/FES/CLEC4G/SH2D1A/PROS1/STING1/FFAR3/LILRB4/TNFRSF4/ZP3/KIR2DL4/NCR1/HLA-DRB1/IL27/C5AR1/SH2D1B/HLA-DRA/NCR3/MICB/HLA-E/HLA-G/HLA-F/KLRC2/HLA-A/KLRK1/LTA/TNF/HLA-B/APOBEC3G/HLA-DMB/CFB/LYN/INS/CLEC12B/PIK3R6,168,RNA S1
BP,GO:0030098,lymphocyte differentiation,0.05322338830584707,358/18862,2.8173739192372466e-33,8.06171422890315e-31,5.730778628704134e-31,CD79B/CD4/BTK/CD74/RUNX3/HDAC9/FOXP3/PRDM1/SPI1/FCGR2B/TBX21/IL4R/PTPRC/BAX/LAG3/IL12RB1/MFNG/LGALS1/NFATC2/CD40LG/IL7/RELB/LYL1/CD79A/JAK3/EZH2/TNFSF8/VSIR/IL2/CRTAM/MDK/TCIRG1/IFNG/PTPN6/AICDA/CCR6/ITK/BCL6/CD86/ZAP70/ITGA4/LOXL3/IL18R1/CD2/PLA2G2D/MYB/NKX2-3/IFNA6/TNFSF18/CD80/CCR2/SASH3/LY9/INHBA/NCKAP1L/PREX1/WNT1/IRF1/IL1B/TNFSF9/CCR7/BCL11B/DLL4/LILRB2/PRR7/SPINK5/PTPN22/RSAD2/IL2RA/DOCK2/KLRC1/ANXA1/TESPA1/DOCK10/IL6/HLX/IL10/IRF4/CD27/VAV1/DUSP10/DOCK11/IFNA5/ATM/ITGB1/ADAM8/HHEX/MR1/CD8A/BATF/MS4A1/MMP14/CD1D/SLAMF8/FCER1G/RUNX1/CD3G/FCRL3/IKZF3/IL23R/VCAM1/NLRP3/SLAMF6/EOMES/CTLA4/B2M/CD3D/AXL/NFKBID/RHOH/IL7R/INPP5D/LGALS9/GPR183/BCL2/IFNB1/THEMIS/LEP/ZNF683/CD19/CD28/FUT7/LCK/JAG2/IKZF1/LILRB4/TNFRSF18/FANCA/FZD9/HLA-DRB1/ADA/IL27/SPN/CARD11/NRARP/CD3E/MAFB/HLA-DOA/HLA-DRA/HLA-G/NFAM1/PIK3R6,142,RNA S1
BP,GO:0050867,positive regulation of cell activation,0.05734632683658171,412/18862,6.275727194203407e-32,1.7141293049985577e-29,1.2185120073721257e-29,FGR/CD38/CD4/BTK/FYN/TYROBP/CD6/CD74/RUNX3/FOXP3/TBX21/IL4R/PAK3/MEF2C/PTPRC/SIRPG/CD209/TREM2/IL12RB1/LGALS1/GRAP2/CD40/NFATC2/SIRPB1/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/IL7/LILRB1/IL27RA/RASAL3/EBI3/TGFB1/JAK3/HAMP/CAV1/DOCK8/VSIR/MAP3K8/CCL2/IL2/CD5/MDK/IFNG/PTPN6/HAVCR1/BCL6/CD86/HHLA2/ZAP70/PLEK/CD2/MMP8/MYB/CD274/TNFSF11/CD80/CCR2/SASH3/NCKAP1L/CDKN1A/IL1B/TNFSF9/CD70/TNFSF14/CCR7/EPO/LILRB2/PTPN22/IL2RA/ANXA1/HAVCR2/TESPA1/IL6/HLX/IL10/TLR4/IL33/CD27/VAV1/XCL1/DUSP10/RPS3/ADAM8/WNT3A/MMP14/NCK1/CD1D/RUNX1/ITGB2/FCRL3/IL23R/VCAM1/NLRP3/SPTA1/CTLA4/ICOS/CLEC4D/NOD2/AXL/NFKBID/TMIGD2/CCDC88B/RHOH/IL7R/INPP5D/LGALS9/PTAFR/GPR183/ITGAM/BCL2/CLEC7A/TLR6/LEP/CD28/LCK/CLECL1/BTLA/LILRB4/TNFRSF4/LILRA5/ZP3/PDCD1/LRRK2/HLA-DRB1/ADA/PELI1/PDCD1LG2/SIRPA/CARD11/CD3E/HLA-DRA/AIF1/HLA-E/HLA-G/HLA-F/CRLF2/KLRC2/HLA-A/KLRK1/HLA-DPB1/HLA-DPA1/LILRA2/HLA-DMB/CEBPA/LYN/IGLL5/CCL5/CD24/PIK3R6/CCL3,153,RNA S1
BP,GO:0042129,regulation of T cell proliferation,0.03298350824587706,168/18862,8.120320264892838e-32,2.1215219335539588e-29,1.5081125691045827e-29,CD4/CD6/TNFRSF1B/FOXP3/PTPRC/CD209/IL12RB1/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/LILRB1/IL27RA/RASAL3/CLC/EBI3/JAK3/TNFSF8/VSIR/IL2/CRTAM/PTPN6/CD86/HHLA2/ZAP70/PLA2G2D/CD274/TNFSF18/CD80/CCR2/SASH3/NCKAP1L/BTN2A2/IRF1/IL1B/TNFSF9/CD70/RAC2/EPO/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/ANXA1/HAVCR2/GPNMB/IL6/IL10/XCL1/GNRH1/RPS3/VSIG4/NCK1/CD1D/IL23R/VCAM1/SPTA1/CTLA4/TMIGD2/CCDC88B/LGALS9/LGALS9C/CEBPB/IL20RB/LEP/CD28/CLEC4G/CLECL1/LILRB4/ZP3/HLA-DRB1/IL27/PELI1/SPN/PDCD1LG2/CARD11/CD3E/AIF1/HLA-E/HLA-G/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24,88,RNA S1
BP,GO:0002696,positive regulation of leukocyte activation,0.05622188905547226,401/18862,1.0002868334931995e-31,2.504468159358599e-29,1.7803350746997387e-29,FGR/CD38/CD4/BTK/FYN/TYROBP/CD6/CD74/RUNX3/FOXP3/TBX21/IL4R/PAK3/MEF2C/PTPRC/SIRPG/CD209/TREM2/IL12RB1/LGALS1/GRAP2/CD40/NFATC2/SIRPB1/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/IL7/LILRB1/IL27RA/RASAL3/EBI3/TGFB1/JAK3/HAMP/CAV1/DOCK8/VSIR/MAP3K8/CCL2/IL2/CD5/MDK/IFNG/PTPN6/HAVCR1/BCL6/CD86/HHLA2/ZAP70/CD2/MMP8/MYB/CD274/TNFSF11/CD80/CCR2/SASH3/NCKAP1L/CDKN1A/IL1B/TNFSF9/CD70/TNFSF14/CCR7/EPO/LILRB2/PTPN22/IL2RA/ANXA1/HAVCR2/TESPA1/IL6/HLX/IL10/TLR4/IL33/CD27/VAV1/XCL1/DUSP10/RPS3/ADAM8/WNT3A/MMP14/NCK1/CD1D/RUNX1/ITGB2/FCRL3/IL23R/VCAM1/NLRP3/SPTA1/CTLA4/ICOS/CLEC4D/NOD2/AXL/NFKBID/TMIGD2/CCDC88B/RHOH/IL7R/INPP5D/LGALS9/PTAFR/GPR183/ITGAM/BCL2/CLEC7A/TLR6/LEP/CD28/LCK/CLECL1/BTLA/LILRB4/TNFRSF4/ZP3/PDCD1/LRRK2/HLA-DRB1/ADA/PELI1/PDCD1LG2/SIRPA/CARD11/CD3E/HLA-DRA/AIF1/HLA-E/HLA-G/HLA-F/CRLF2/KLRC2/HLA-A/KLRK1/HLA-DPB1/HLA-DPA1/HLA-DMB/CEBPA/LYN/IGLL5/CCL5/CD24/PIK3R6/CCL3,150,RNA S1
BP,GO:0002703,regulation of leukocyte mediated immunity,0.03710644677661169,209/18862,6.027368070857154e-31,1.4487381895112255e-28,1.0298551423805611e-28,FGR/NOS2/BTK/TYROBP/WAS/TNFRSF1B/FOXP3/CD84/FCGR2B/TBX21/IL4R/PTPRC/LAG3/ICAM1/UNC13D/IL12RB1/HMOX1/CD40/FOXF1/LILRB1/IL27RA/CLC/TGFB1/JAK3/IL2/CRTAM/PTPN6/BCL6/IL18R1/IL18RAP/CCR2/SASH3/CXCL6/IL1B/C3/ADGRE2/RAC2/BST2/PRAM1/RSAD2/KLRD1/KLRC1/HAVCR2/IL6/IL10/TLR4/SLC15A4/ARRB2/VAV1/XCL1/MR1/CD96/CD1D/CD1A/CD1B/CD1E/ITGB2/SCIMP/IL23R/NLRP3/SLAMF6/TLR3/B2M/NOD2/CD300A/IL7R/LGALS9/PTAFR/ITGAM/SERPINB9/IFNB1/CLEC7A/IL20RB/LEP/CD28/FUT7/FES/CLEC4G/SH2D1A/LILRB4/ZP3/KIR2DL4/NCR1/HLA-DRB1/SH2D1B/HLA-DRA/NCR3/HLA-E/HLA-G/HLA-F/KLRC2/HLA-A/KLRK1/LTA/TNF/HLA-B/LYN/CLEC12B/PIK3R6,99,RNA S1
BP,GO:0070665,positive regulation of leukocyte proliferation,0.029985007496251874,148/18862,2.7247568499440407e-30,6.297332273582208e-28,4.476543844968793e-28,CD38/CD4/CD6/CD74/FOXP3/MEF2C/PTPRC/CD209/IL12RB1/CD40/NFATC2/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/IL7/IL27RA/RASAL3/EBI3/JAK3/IL2/BCL6/CD86/HHLA2/ZAP70/CD274/CD80/CCR2/SASH3/NCKAP1L/CDKN1A/IL1B/TNFSF9/CD70/BST2/EPO/LILRB2/PTPN22/IL2RA/ANXA1/HAVCR2/IL6/TLR4/XCL1/RPS3/WNT3A/NCK1/CD1D/FCRL3/IL23R/VCAM1/SPTA1/TMIGD2/CCDC88B/LGALS9/GPR183/BCL2/LEP/CD28/CSF1R/CLECL1/CSF1/TNFRSF4/ZP3/ADA/PELI1/PDCD1LG2/CARD11/CD3E/AIF1/HLA-E/HLA-A/MIR181B1/HLA-DPB1/HLA-DPA1/HLA-DMB/LYN/CCL5/CD24,80,RNA S1
BP,GO:0032946,positive regulation of mononuclear cell proliferation,0.02848575712143928,136/18862,3.917554255152015e-30,8.718734636743871e-28,6.197830474622562e-28,CD38/CD4/CD6/CD74/FOXP3/MEF2C/PTPRC/CD209/IL12RB1/CD40/NFATC2/CD40LG/TNFSF13B/CORO1A/PYCARD/CD276/IL7/IL27RA/RASAL3/EBI3/JAK3/IL2/BCL6/CD86/HHLA2/ZAP70/CD274/CD80/CCR2/SASH3/NCKAP1L/CDKN1A/IL1B/TNFSF9/CD70/EPO/LILRB2/PTPN22/IL2RA/ANXA1/HAVCR2/IL6/TLR4/XCL1/RPS3/WNT3A/NCK1/CD1D/FCRL3/IL23R/VCAM1/SPTA1/TMIGD2/CCDC88B/LGALS9/GPR183/BCL2/LEP/CD28/CLECL1/CSF1/TNFRSF4/ZP3/ADA/PELI1/PDCD1LG2/CARD11/CD3E/AIF1/HLA-E/HLA-A/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24,76,RNA S1
