ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0042363,fat-soluble vitamin catabolic process,4/505,10/12848,4.099539950430187e-4,0.009103540902424033,0.008080409007558449,CYP24A1/CRABP1/CYP4F2/CYP4F3,4
BP,GO:0070327,thyroid hormone transport,4/505,10/12848,4.099539950430187e-4,0.009103540902424033,0.008080409007558449,SLC7A8/CRYM/SLC16A10/SLC16A2,4
BP,GO:0071472,cellular response to salt stress,4/505,10/12848,4.099539950430187e-4,0.009103540902424033,0.008080409007558449,EFHD1/SLC12A6/LETM1/AQP1,4
BP,GO:0009310,amine catabolic process,6/505,26/12848,4.208917971604405e-4,0.00928837611994438,0.00824447090090016,CHDH/MOXD1/SARDH/BHMT/ALDH7A1/AFMID,6
BP,GO:0009166,nucleotide catabolic process,9/505,59/12848,4.541892454420229e-4,0.009961323389231527,0.008841786740378822,ACAT1/UPB1/PDE1A/NT5C1A/GDA/DPYS/NUDT9/FHIT/PNP,9
BP,GO:0009914,hormone transport,21/505,239/12848,4.895999411319695e-4,0.010672077244428759,0.009472660146150343,SLC25A5/TFAP2B/CASR/OXCT1/SLC7A8/PCK2/HNF4A/CRYM/SFRP1/SLC16A10/PFKFB2/TRPM4/RBP4/HADH/CRHBP/SLC16A2/CAMK2G/ADRA2A/SLC25A4/PRKCA/VSNL1,21
BP,GO:0048871,multicellular organismal homeostasis,30/505,399/12848,5.14965639485105e-4,0.011156542177381573,0.009902676867120503,PRKAR2B/TFAP2B/MLXIPL/PTGER3/FH/CTSH/TJP3/SH3GL2/CUBN/PBLD/PLCL1/ATP6V1B1/NAPSA/RBP4/HADH/RDH12/LCN2/PRKCA/SLC25A44/PTH1R/ACOT11/PIGR/TUB/UMOD/GATM/MUC13/CYP4F2/CYP4A11/LAMA2/AQP1,30
BP,GO:0030072,peptide hormone secretion,18/505,191/12848,5.341099875971631e-4,0.011501168399592246,0.010208571118603512,SLC25A5/TFAP2B/CASR/OXCT1/PCK2/HNF4A/SFRP1/SLC16A10/PFKFB2/TRPM4/RBP4/HADH/CRHBP/CAMK2G/ADRA2A/SLC25A4/PRKCA/VSNL1,18
BP,GO:0050796,regulation of insulin secretion,15/505,144/12848,5.392636749604377e-4,0.011542191789966476,0.01024498395803089,SLC25A5/TFAP2B/CASR/OXCT1/PCK2/HNF4A/SFRP1/PFKFB2/TRPM4/RBP4/HADH/ADRA2A/SLC25A4/PRKCA/VSNL1,15
BP,GO:0009165,nucleotide biosynthetic process,20/505,225/12848,5.713820839987243e-4,0.012156410445793218,0.010790171595714956,SPHK2/ACAT1/QPRT/GCDH/DMAC2L/PDHA1/SLC26A1/AK3/ATP5F1A/PANK1/AK4/PDHB/PDZD3/SLC22A13/AFMID/COX2/PNP/ATP6/ASPDH/HTD2,20
BP,GO:0006094,gluconeogenesis,10/505,74/12848,6.029681649869769e-4,0.012752058870230532,0.011318876079580093,PCK2/FBP2/G6PC1/ALDOB/RBP4/FBP1/GPD1/GPT/PC/SLC25A10,10
BP,GO:0072524,pyridine-containing compound metabolic process,7/505,38/12848,6.077964552087398e-4,0.01277811127429972,0.011342000497074957,QPRT/PSAT1/AOX1/SLC22A13/AFMID/PNP/ASPDH,7
BP,GO:0001977,renal system process involved in regulation of blood volume,4/505,11/12848,6.242676177100106e-4,0.012895481661184115,0.011446179820435689,CORO2B/PTPRO/CYP4F2/CYP4A11,4
BP,GO:0015801,aromatic amino acid transport,4/505,11/12848,6.242676177100106e-4,0.012895481661184115,0.011446179820435689,SLC7A8/SLC16A10/SLC3A2/SLC25A29,4
BP,GO:0046950,cellular ketone body metabolic process,4/505,11/12848,6.242676177100106e-4,0.012895481661184115,0.011446179820435689,ACAT1/OXCT1/BDH1/BDH2,4
BP,GO:0042775,mitochondrial ATP synthesis coupled electron transport,11/505,88/12848,6.423559719195853e-4,0.013110477789035109,0.01163701288931494,UQCRC1/UQCRFS1/ND6/COX2/ND2/ND5/COX1/ND3/ND4/ND1/COX3,11
BP,GO:0003018,vascular process in circulatory system,18/505,194/12848,6.428443501346219e-4,0.013110477789035109,0.01163701288931494,CPS1/CASR/SLC4A4/ABCB1/SLC7A8/TJP3/SH3GL2/SLC16A7/TRPM4/GCH1/SLIT2/SLC16A2/SLC22A8/ADRA2A/SLC13A3/SLC27A4/SLC8A1/SMTNL2,18
BP,GO:0072330,monocarboxylic acid biosynthetic process,17/505,178/12848,6.494354322741849e-4,0.013110477789035109,0.01163701288931494,ACSM3/MLXIPL/ACSM2B/OSBPL6/LIPG/PTGDS/ALDH8A1/EPHX2/ALDH1A2/SLC27A2/HPGD/PLA2G4F/GATM/AGXT/CYP8B1/ACSM2A/HOGA1,17
BP,GO:0098657,import into cell,17/505,178/12848,6.494354322741849e-4,0.013110477789035109,0.01163701288931494,SLC9A3/SLC12A1/SLC7A8/FOLR1/TRPM4/SLC34A1/SLC39A5/SLC12A6/SLC27A2/SLC5A2/SLC16A2/KCNJ16/KCNJ15/SLC27A4/SLC3A2/KCNJ10/SLC8A1,17
BP,GO:0051591,response to cAMP,10/505,75/12848,6.717984227009172e-4,0.013425416958967875,0.011916556567190886,CPS1/NOX4/SDC1/ASS1/CRHBP/GPD1/AGXT/SLC8A1/SLC26A6/AQP1,10
BP,GO:0046686,response to cadmium ion,8/505,50/12848,6.747528334950665e-4,0.013425416958967875,0.011916556567190886,MT1G/SLC34A1/SORD/ALAD/MT1E/MT1X/MT1F/MT1H,8
BP,GO:0071294,cellular response to zinc ion,5/505,19/12848,6.763719773867857e-4,0.013425416958967875,0.011916556567190886,MT1G/MT1E/MT1X/MT1F/MT1H,5
BP,GO:0030073,insulin secretion,16/505,163/12848,6.89021092632878e-4,0.013600510789581195,0.012071971891977206,SLC25A5/TFAP2B/CASR/OXCT1/PCK2/HNF4A/SFRP1/PFKFB2/TRPM4/RBP4/HADH/CAMK2G/ADRA2A/SLC25A4/PRKCA/VSNL1,16
BP,GO:0042773,ATP synthesis coupled electron transport,11/505,89/12848,7.075714481662912e-4,0.013889510250468688,0.012328491181774983,UQCRC1/UQCRFS1/ND6/COX2/ND2/ND5/COX1/ND3/ND4/ND1/COX3,11
BP,GO:0019318,hexose metabolic process,19/505,213/12848,7.455958433372819e-4,0.014555505666908585,0.012919636475641968,TFAP2B/PCK2/PFKFB2/FBP2/G6PC1/PDHA1/ALDOB/RBP4/SORD/GALM/TKFC/FBP1/GPD1/GPT/PDHB/DCXR/PC/SLC25A10/ENPP1,19
BP,GO:0022904,respiratory electron transport chain,12/505,104/12848,7.694482020414648e-4,0.01493906809755915,0.013260090959541147,UQCRC1/GPD1/UQCRFS1/ND6/COX2/ND2/ND5/COX1/ND3/ND4/ND1/COX3,12
BP,GO:0055078,sodium ion homeostasis,7/505,40/12848,8.389904711060701e-4,0.016133282179038325,0.01432008929693182,TFAP2B/SLC12A1/ATP6V1B1/UMOD/SLC8A1/CYP4F2/CYP4A11,7
BP,GO:0090276,regulation of peptide hormone secretion,16/505,166/12848,8.400386161334338e-4,0.016133282179038325,0.01432008929693182,SLC25A5/TFAP2B/CASR/OXCT1/PCK2/HNF4A/SFRP1/PFKFB2/TRPM4/RBP4/HADH/CRHBP/ADRA2A/SLC25A4/PRKCA/VSNL1,16
BP,GO:0045821,positive regulation of glycolytic process,5/505,20/12848,8.729546745997721e-4,0.016675311606736506,0.0148012009343572,MLXIPL/SLC4A4/PFKFB2/GPD1/ENTPD5,5
BP,GO:0009111,vitamin catabolic process,4/505,12/12848,9.074480857070142e-4,0.016880434808989642,0.014983270679405978,CYP24A1/CRABP1/CYP4F2/CYP4F3,4
BP,GO:0046185,aldehyde catabolic process,4/505,12/12848,9.074480857070142e-4,0.016880434808989642,0.014983270679405978,HAGH/AGXT2/AGXT/HOGA1,4
BP,GO:0055064,chloride ion homeostasis,4/505,12/12848,9.074480857070142e-4,0.016880434808989642,0.014983270679405978,SLC12A1/ATP6V1B1/SLC12A6/UMOD,4
BP,GO:0055083,monovalent inorganic anion homeostasis,4/505,12/12848,9.074480857070142e-4,0.016880434808989642,0.014983270679405978,SLC12A1/ATP6V1B1/SLC12A6/UMOD,4
BP,GO:1902224,ketone body metabolic process,4/505,12/12848,9.074480857070142e-4,0.016880434808989642,0.014983270679405978,ACAT1/OXCT1/BDH1/BDH2,4
BP,GO:0008286,insulin receptor signaling pathway,13/505,121/12848,9.309267019135129e-4,0.017137733533153947,0.015211652025813387,PRKCZ/ATP6V0A4/GRB14/ATP6V1B1/KL/ATP6V1C2/ATP6V0D2/VWA2/PIP4K2C/SLC27A4/BAIAP2/ENPP1/ATP6V1G2,13
BP,GO:0031960,response to corticosteroid,13/505,121/12848,9.309267019135129e-4,0.017137733533153947,0.015211652025813387,CPS1/FECH/PCK2/IGFBP2/SDC1/ASS1/ANXA3/SLIT2/ALAD/AGXT/PAPPA/ND3/AQP1,13
BP,GO:0022600,digestive system process,10/505,79/12848,0.0010151541687810058,0.01854671100520747,0.016462276851763987,PTGER3/PBLD/ACO1/RBP4/ADRA2A/FABP1/MUC13/CYP8B1/SLC26A6/AQP1,10
BP,GO:0043434,response to peptide hormone,26/505,342/12848,0.0010179027993288648,0.01854671100520747,0.016462276851763987,PRKAR2B/CPS1/PRKCZ/TGFBR3/PCK2/ATP6V0A4/GRB14/ATP6V1B1/ASS1/SLC34A1/G6PC1/KL/ECHDC3/TBC1D4/GGH/ATP6V1C2/CRHBP/ATP6V0D2/QDPR/VWA2/PIP4K2C/SLC27A4/GPT/BAIAP2/ENPP1/ATP6V1G2,26
BP,GO:0019751,polyol metabolic process,12/505,108/12848,0.0010774528933021677,0.019531582295421436,0.017336460087719087,SPHK2/MIOX/PCK2/SLC34A1/GCH1/ANGPTL3/SORD/TKFC/QDPR/PTH1R/INPP5J/GK,12
BP,GO:0016052,carbohydrate catabolic process,16/505,170/12848,0.0010844941026316888,0.019559429170814165,0.017361177298875447,MLXIPL/SLC4A4/XYLB/MIOX/TREH/PFKFB2/G6PC1/ALDOB/SORD/GALM/IDNK/TKFC/FBP1/GPD1/ENTPD5/GK,16
BP,GO:0019400,alditol metabolic process,5/505,21/12848,0.0011091052330696868,0.01980226579445526,0.01757672191630141,PCK2/ANGPTL3/SORD/TKFC/GK,5
BP,GO:0055075,potassium ion homeostasis,5/505,21/12848,0.0011091052330696868,0.01980226579445526,0.01757672191630141,TFAP2B/SLC12A1/ATP6V1B1/SLC12A6/KCNJ10,5
BP,GO:0072523,purine-containing compound catabolic process,7/505,42/12848,0.0011345374549381459,0.020155057886976163,0.017889864289445712,ACAT1/AHCY/PDE1A/NT5C1A/GDA/NUDT9/PNP,7
BP,GO:0014074,response to purine-containing compound,12/505,109/12848,0.00116867743155062,0.020658263255220664,0.018336515239202187,CPS1/TMEM38A/NOX4/SDC1/TRPM4/ASS1/CRHBP/GPD1/AGXT/SLC8A1/SLC26A6/AQP1,12
BP,GO:0030004,cellular monovalent inorganic cation homeostasis,11/505,95/12848,0.001224906315810072,0.021438877537306337,0.019029397574109284,TFAP2B/SLC9A3/SLC4A4/ATP6V0A4/ATP6V1B1/ATP6V1C2/ATP6V0D2/UMOD/SLC8A1/ATP6V1G2/SLC26A6,11
BP,GO:0034404,nucleobase-containing small molecule biosynthetic process,11/505,95/12848,0.001224906315810072,0.021438877537306337,0.019029397574109284,ACAT1/UPB1/PDE1A/NT5C1A/GDA/DPYS/NUDT9/ENTPD5/FHIT/ENPP1/PNP,11
BP,GO:0044106,cellular amine metabolic process,13/505,125/12848,0.0012601501864208686,0.021698666545577634,0.019259989325714544,CHDH/MOXD1/GCDH/DAO/AGMAT/SARDH/GCH1/DDC/SAT2/BHMT/SLC7A7/ALDH7A1/AFMID,13
BP,GO:0009713,catechol-containing compound biosynthetic process,4/505,13/12848,0.0012702850102674211,0.021698666545577634,0.019259989325714544,MOXD1/DAO/GCH1/DDC,4
BP,GO:0030002,cellular anion homeostasis,4/505,13/12848,0.0012702850102674211,0.021698666545577634,0.019259989325714544,SLC34A1/UMOD/ENPP1/SLC34A3,4
BP,GO:0035461,vitamin transmembrane transport,4/505,13/12848,0.0012702850102674211,0.021698666545577634,0.019259989325714544,FOLR1/SLC19A3/STRA6/SLC23A1,4
BP,GO:0042423,catecholamine biosynthetic process,4/505,13/12848,0.0012702850102674211,0.021698666545577634,0.019259989325714544,MOXD1/DAO/GCH1/DDC,4
BP,GO:0034656,nucleobase-containing small molecule catabolic process,7/505,43/12848,0.0013100467945639288,0.022164744100407804,0.019673685195556543,UPB1/AHCY/NT5C1A/DPYS/NUDT9/ENTPD5/PNP,7
BP,GO:0044275,cellular carbohydrate catabolic process,7/505,43/12848,0.0013100467945639288,0.022164744100407804,0.019673685195556543,MIOX/TREH/G6PC1/SORD/IDNK/TKFC/GK,7
BP,GO:1903580,positive regulation of ATP metabolic process,6/505,32/12848,0.0013563926587697602,0.022840109557388428,0.02027314744661612,MLXIPL/SLC4A4/PFKFB2/GPD1/ENTPD5/COX2,6
BP,GO:0072522,purine-containing compound biosynthetic process,16/505,174/12848,0.0013866891629550227,0.023177061080888777,0.020572229546074565,SPHK2/ACAT1/GCDH/DMAC2L/PDHA1/SLC26A1/AK3/ATP5F1A/PANK1/AK4/PDHB/PDZD3/COX2/PNP/ATP6/HTD2,16
BP,GO:0042403,thyroid hormone metabolic process,5/505,22/12848,0.0013894494821923191,0.023177061080888777,0.020572229546074565,IYD/CRYM/SLC16A10/SLC16A2/DIO1,5
BP,GO:0007605,sensory perception of sound,11/505,97/12848,0.0014544624522518077,0.02403583764116592,0.02133448963009261,MYO3B/CRYM/ATP6V0A4/CLIC5/ATP6V1B1/ALDH7A1/TUB/COL4A3/MYO7B/ESPN/MYO6,11
BP,GO:1990542,mitochondrial transmembrane transport,11/505,97/12848,0.0014544624522518077,0.02403583764116592,0.02133448963009261,SLC25A5/MPC1/DMAC2L/SFXN5/SLC25A4/ATP5F1A/SFXN2/AIFM1/LETM1/SLC25A29/ATP6,11
BP,GO:0009308,amine metabolic process,13/505,128/12848,0.001566283684746439,0.025763916351407855,0.02286835243421214,CHDH/MOXD1/GCDH/DAO/AGMAT/SARDH/GCH1/DDC/SAT2/BHMT/SLC7A7/ALDH7A1/AFMID,13
BP,GO:0031667,response to nutrient levels,26/505,353/12848,0.0016009857087482676,0.02613609746013954,0.023198704724125812,CYP24A1/CPS1/CASR/BCKDHB/OXCT1/PCK2/AHCY/LIPG/PAGE4/PCSK1N/SFRP1/FOLR1/IGFBP2/ALDH1A2/ASS1/SLC34A1/G6PC1/MMP7/SLC39A5/SORD/ALAD/SLC27A4/GPT/SLC6A19/CYP8B1/SLC8A1,26
BP,GO:0042407,cristae formation,6/505,33/12848,0.0016036220788940108,0.02613609746013954,0.023198704724125812,ADCK1/DMAC2L/ATP5F1A/LETM1/APOO/ATP6,6
BP,GO:1901653,cellular response to peptide,23/505,299/12848,0.001673044139033212,0.02714304030130138,0.024092478925948103,PRKAR2B/CPS1/CASR/PRKCZ/PCK2/ATP6V0A4/GRB14/ATP6V1B1/ASS1/G6PC1/KL/ECHDC3/TBC1D4/ATP6V1C2/CRHBP/ATP6V0D2/VWA2/PIP4K2C/SLC27A4/GPT/BAIAP2/ENPP1/ATP6V1G2,23
BP,GO:0046174,polyol catabolic process,5/505,23/12848,0.0017187350944169748,0.027584742890143066,0.024484539291886362,MIOX/SORD/TKFC/INPP5J/GK,5
BP,GO:0072350,tricarboxylic acid metabolic process,4/505,14/12848,0.0017235611938113597,0.027584742890143066,0.024484539291886362,ACO2/ACO1/ASS1/SLC34A1,4
BP,GO:1902358,sulfate transmembrane transport,4/505,14/12848,0.0017235611938113597,0.027584742890143066,0.024484539291886362,SLC13A1/SLC26A1/SLC25A10/SLC26A6,4
BP,GO:0032868,response to insulin,19/505,229/12848,0.0017569801294501355,0.027993499551283996,0.024847356468409753,PRKCZ/PCK2/ATP6V0A4/GRB14/ATP6V1B1/G6PC1/KL/ECHDC3/TBC1D4/GGH/ATP6V1C2/ATP6V0D2/VWA2/PIP4K2C/SLC27A4/GPT/BAIAP2/ENPP1/ATP6V1G2,19
BP,GO:0046683,response to organophosphorus,11/505,100/12848,0.0018638978436525961,0.029482915064520204,0.026169379037226517,CPS1/NOX4/SDC1/TRPM4/ASS1/CRHBP/GPD1/AGXT/SLC8A1/SLC26A6/AQP1,11
BP,GO:0045981,positive regulation of nucleotide metabolic process,6/505,34/12848,0.0018836537347723292,0.029482915064520204,0.026169379037226517,MLXIPL/SLC4A4/PFKFB2/GPD1/ENTPD5/COX2,6
BP,GO:0051180,vitamin transport,6/505,34/12848,0.0018836537347723292,0.029482915064520204,0.026169379037226517,CUBN/FOLR1/SLC19A3/STRA6/AMN/SLC23A1,6
BP,GO:1900544,positive regulation of purine nucleotide metabolic process,6/505,34/12848,0.0018836537347723292,0.029482915064520204,0.026169379037226517,MLXIPL/SLC4A4/PFKFB2/GPD1/ENTPD5/COX2,6
BP,GO:0032870,cellular response to hormone stimulus,32/505,472/12848,0.0019086211110825486,0.029742678981036386,0.026399948517097486,PRKAR2B/CPS1/FECH/PRKCZ/PCK2/CTSH/SFRP1/ATP6V0A4/GRB14/IGFBP2/ATP6V1B1/ASS1/SLC34A1/G6PC1/KL/ECHDC3/TBC1D4/ATP6V1C2/SLIT2/CRHBP/ATP6V0D2/ADRA2A/VWA2/PIP4K2C/SLC27A4/GPT/KCTD6/BAIAP2/ENPP1/ND3/ATP6V1G2/AQP1,32
BP,GO:0071248,cellular response to metal ion,14/505,147/12848,0.0019466992880311845,0.030111388973866466,0.026727219804080743,DPEP1/CPNE6/MT1G/SLC34A1/CRHBP/ALAD/ANK3/FBP1/SMPD1/MT1E/MT1X/MT1F/MT1H/AQP1,14
BP,GO:0098661,inorganic anion transmembrane transport,10/505,86/12848,0.0019542460265128945,0.030111388973866466,0.026727219804080743,CASR/SLC12A1/SLC13A1/CLIC5/SLC34A1/SLC12A6/SLC26A1/CLCN5/SLC25A10/SLC26A6,10
BP,GO:0007588,excretion,7/505,46/12848,0.00196618132337096,0.030111388973866466,0.026727219804080743,ATP6V0A4/ATP6V1B1/NPHS2/NPHS1/AMN/UMOD/CLCN5,7
BP,GO:0046164,alcohol catabolic process,7/505,46/12848,0.00196618132337096,0.030111388973866466,0.026727219804080743,MIOX/HAO1/ALDH1B1/SORD/TKFC/INPP5J/GK,7
BP,GO:0006164,purine nucleotide biosynthetic process,15/505,164/12848,0.002038505545085869,0.031085022324850185,0.027591428114195907,SPHK2/ACAT1/GCDH/DMAC2L/PDHA1/SLC26A1/AK3/ATP5F1A/PANK1/AK4/PDHB/PDZD3/COX2/ATP6/HTD2,15
BP,GO:0009152,purine ribonucleotide biosynthetic process,14/505,148/12848,0.00207488996497216,0.03150463267327386,0.027963879150052134,SPHK2/ACAT1/GCDH/DMAC2L/PDHA1/SLC26A1/AK3/ATP5F1A/PANK1/AK4/PDHB/COX2/ATP6/HTD2,14
BP,GO:0071312,cellular response to alkaloid,5/505,24/12848,0.0021018036854722117,0.03164283260374054,0.02808654701906667,TMEM38A/SLC34A1/DDC/CRHBP/SLC8A1,5
BP,GO:0086005,ventricular cardiac muscle cell action potential,5/505,24/12848,0.0021018036854722117,0.03164283260374054,0.02808654701906667,DSP/TRPM4/ANK2/GPD1L/NOS1AP,5
BP,GO:0120254,olefinic compound metabolic process,10/505,87/12848,0.002132430792829163,0.031968466695873485,0.028375583634537738,ACAA1/RDH11/PTGDS/ALDH8A1/EPHX2/ALDH1A2/CYP17A1/CYP4F2/CYP4F3/CYP4A11,10
BP,GO:0003071,renal system process involved in regulation of systemic arterial blood pressure,4/505,15/12848,0.002277937866591498,0.03372297183333164,0.029932902843456705,CORO2B/PTPRO/CYP4F2/CYP4A11,4
BP,GO:0008272,sulfate transport,4/505,15/12848,0.002277937866591498,0.03372297183333164,0.029932902843456705,SLC13A1/SLC26A1/SLC25A10/SLC26A6,4
BP,GO:0086012,membrane depolarization during cardiac muscle cell action potential,4/505,15/12848,0.002277937866591498,0.03372297183333164,0.029932902843456705,TRPM4/ANK2/ANK3/SLC8A1,4
BP,GO:0003014,renal system process,10/505,88/12848,0.0023234660262791023,0.034254252246347094,0.030404473530168993,PRKAR2B/TFAP2B/CORO2B/ATP6V1B1/PTPRO/UMOD/CYP4F2/CYP4A11/SLC22A6/AQP1,10
BP,GO:0018958,phenol-containing compound metabolic process,9/505,74/12848,0.0023756248424826776,0.03487849200554113,0.030958556015998707,IYD/MOXD1/CRYM/DAO/SLC16A10/GCH1/DDC/SLC16A2/DIO1,9
BP,GO:0009651,response to salt stress,5/505,25/12848,0.0025435632596610483,0.03702314861879752,0.03286217822208582,EFHD1/PAPPA2/SLC12A6/LETM1/AQP1,5
BP,GO:0006084,acetyl-CoA metabolic process,6/505,36/12848,0.0025529612754307323,0.03702314861879752,0.03286217822208582,AASS/ACAT1/DLST/PDHA1/PDHB/PIPOX,6
BP,GO:0042572,retinol metabolic process,6/505,36/12848,0.0025529612754307323,0.03702314861879752,0.03286217822208582,RDH11/ALDH1A2/RBP4/RDH12/ADH6/ADH1B,6
BP,GO:0045913,positive regulation of carbohydrate metabolic process,8/505,62/12848,0.00281696327182249,0.040685652458476856,0.03611305931698836,MLXIPL/SLC4A4/PFKFB2/EGF/PTH1R/GPD1/GPT/ENTPD5,8
BP,GO:0046128,purine ribonucleoside metabolic process,7/505,49/12848,0.0028517871404301434,0.040944705776318396,0.03634299806119363,ACP3/MAGI3/AHCY/NT5C1A/AK3/AK4/PNP,7
BP,GO:0006970,response to osmotic stress,9/505,76/12848,0.002857947377575841,0.040944705776318396,0.03634299806119363,FMO1/ABCB1/EFHD1/PAPPA2/SLC12A6/SORD/MARVELD3/LETM1/AQP1,9
BP,GO:0006525,arginine metabolic process,4/505,16/12848,0.0029438551432147252,0.042006093670047866,0.037285098326236804,OAT/AGMAT/ASS1/SLC7A7,4
BP,GO:0090383,phagosome acidification,5/505,26/12848,0.003048961226923097,0.04333183695703105,0.038461843519417255,ATP6V0A4/ATP6V1B1/ATP6V1C2/ATP6V0D2/ATP6V1G2,5
BP,GO:0001657,ureteric bud development,8/505,63/12848,0.0031184125564560367,0.04396784687975482,0.03902637333957825,CALB1/SFRP1/FGF1/SDC1/SLIT2/GPC3/NPNT/PBX1,8
BP,GO:0034308,primary alcohol metabolic process,9/505,77/12848,0.003126489474569684,0.04396784687975482,0.03902637333957825,RDH11/HAO1/ALDH1A2/ALDH1B1/RBP4/RDH12/GPD1/ADH6/ADH1B,9
BP,GO:0008202,steroid metabolic process,20/505,259/12848,0.00313083739391443,0.04396784687975482,0.03902637333957825,CYP24A1/ACAA1/ACAT1/OSBPL6/CUBN/FGF1/HSD11B1/EPHX2/G6PC1/FMO5/ANGPTL3/SLC27A2/EBP/CYP17A1/UGT2B4/DHRS4/SMPD1/UGT2B7/CYP8B1/PBX1,20
BP,GO:0015718,monocarboxylic acid transport,13/505,139/12848,0.0032614157684053777,0.04562130009899333,0.0404939976881165,CASR/MPC1/SLC16A7/STRA6/SLC16A2/SLC5A12/PLA2R1/SLC16A9/SLC27A4/PLA2G4F/SLC22A13/KCNJ10/SLC26A6,13
BP,GO:0006195,purine nucleotide catabolic process,6/505,38/12848,0.0033865516070793384,0.047001632265440976,0.04171919660694777,ACAT1/PDE1A/NT5C1A/GDA/NUDT9/PNP,6
BP,GO:0006775,fat-soluble vitamin metabolic process,6/505,38/12848,0.0033865516070793384,0.047001632265440976,0.04171919660694777,CYP24A1/CUBN/ALDH1A2/CRABP1/CYP4F2/CYP4F3,6
BP,GO:0009991,response to extracellular stimulus,26/505,373/12848,0.003408989861487536,0.04712895322126543,0.041832208171274456,CYP24A1/CPS1/CASR/BCKDHB/OXCT1/PCK2/AHCY/LIPG/PAGE4/PCSK1N/SFRP1/FOLR1/IGFBP2/ALDH1A2/ASS1/SLC34A1/G6PC1/MMP7/SLC39A5/SORD/ALAD/SLC27A4/GPT/SLC6A19/CYP8B1/SLC8A1,26
BP,GO:0072163,mesonephric epithelium development,8/505,64/12848,0.0034443597532314765,0.047250232444909016,0.04193985702370048,CALB1/SFRP1/FGF1/SDC1/SLIT2/GPC3/NPNT/PBX1,8
BP,GO:0072164,mesonephric tubule development,8/505,64/12848,0.0034443597532314765,0.047250232444909016,0.04193985702370048,CALB1/SFRP1/FGF1/SDC1/SLIT2/GPC3/NPNT/PBX1,8
BP,GO:0006873,cellular ion homeostasis,32/505,491/12848,0.0035124076096206386,0.04799840091146973,0.0426039400745888,TFAP2B/CASR/PTGER3/SLC9A3/TMEM38A/SLC4A4/CALB1/ATP6V0A4/ATP6V1B1/ACO1/MT1G/TRPM4/SLC34A1/SLC39A5/ATP6V1C2/ANK2/ATP6V0D2/LCN2/SLC30A2/PTH1R/LETM1/UMOD/MT1E/SLC8A1/MT1X/ENPP1/MT1F/SLC34A3/LIME1/MT1H/ATP6V1G2/SLC26A6,32
BP,GO:0015807,L-amino acid transport,7/505,51/12848,0.0035932453100091704,0.048914944775718706,0.04341747509089524,SLC7A9/SLC7A8/SLC7A7/SLC3A2/KCNJ10/SLC36A2/SLC25A29,7
BP,GO:0042401,cellular biogenic amine biosynthetic process,5/505,27/12848,0.003622958183743328,0.04913118483526734,0.04360941228804745,MOXD1/DAO/AGMAT/GCH1/DDC,5
CC,GO:0016324,apical plasma membrane,51/521,289/13331,5.399555049464282e-20,2.051830918796427e-17,1.7903787795592092e-17,DPEP1/SLC7A9/CASR/SLC9A3/PRKCZ/PALS1/SLC12A1/ABCB1/NOX4/SLC7A8/ATP6V0A4/CUBN/SLC2A9/FOLR1/CLIC5/IGFBP2/ATP6V1B1/PARD3B/PAPPA2/SLC34A1/ACY3/KL/SHROOM3/ANK2/SLC16A2/ATP6V0D2/MAL2/SLC5A12/SLC22A8/PTPRO/PROM2/PTH1R/AMN/CA4/SLC3A2/SLC22A11/UMOD/SLC23A1/PDZD3/SLC22A13/MUC13/SPTBN2/SLC6A19/PDZK1/CYP4F2/CYP4A11/SLC22A12/SLC34A3/SLC44A4/SLC26A6/AQP1,51
CC,GO:0045177,apical part of cell,54/521,342/13331,7.8793579850194905e-19,1.4970780171537032e-16,1.306314613305863e-16,DPEP1/SLC7A9/CASR/SLC9A3/PRKCZ/PALS1/SLC12A1/ABCB1/NOX4/SLC7A8/ATP6V0A4/CUBN/SLC2A9/FOLR1/CLIC5/IGFBP2/ATP6V1B1/PARD3B/PAPPA2/SLC34A1/ACY3/KL/SHROOM3/ANK2/SLC16A2/ATP6V0D2/MAL2/SLC5A12/SLC22A8/PTPRO/PROM2/PTH1R/FABP1/AMN/CA4/SLC3A2/SLC22A11/UMOD/MYO7B/SLC23A1/CLCN5/PDZD3/SLC22A13/MUC13/SPTBN2/SLC6A19/PDZK1/CYP4F2/CYP4A11/SLC22A12/SLC34A3/SLC44A4/SLC26A6/AQP1,54
CC,GO:0005759,mitochondrial matrix,61/521,451/13331,9.603099985807105e-18,1.2163926648689e-15,1.0613952615892066e-15,SLC25A5/ACSM3/AASS/LARS2/CPS1/HAGH/OAT/ACSM2B/FECH/ACAT1/BCKDHB/OXCT1/FH/ACO2/PCK2/GCDH/ALDH5A1/AGXT2/PCCB/ACADM/ACOT2/DLST/ALDH6A1/SARDH/ECHS1/IVD/PDHA1/RIDA/ALDH1B1/DBT/HADH/SUOX/MMUT/ADHFE1/AK3/GLYAT/ACAD8/ATP5F1A/BDH1/ACOT11/AK4/SUCLG1/PPM1K/ALDH7A1/GPT2/ACSF2/PDHB/BTD/NUDT9/AGXT/PC/PCCA/GLDC/MRPL41/GLRX5/ACSM2A/HYKK/ACADSB/HIBCH/HOGA1/HTD2,61
