ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0009117,nucleotide metabolic process,58/759,462/12848,3.581495711004866e-8,1.6824502470982383e-6,1.5982088003619456e-6,AK2/SLC25A13/CROT/COASY/ACSL4/DLG1/UNG/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/ENO3/AADAT/PDHX/ATP5F1B/ACOT13/ATP6V1A/KYNU/ATP5PB/KMO/HMGCL/ATP5F1E/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/CASK/DLAT/OXSM/ACSL1/ACMSD/PID1/ATP5PF/ACSS1/AK9/THEM4/MTHFD2L/NMNAT3/ATP5F1C/TK2/ATP5MG/ATP5PD/NME6/SULT1B1/ACSF3/ACOT4/DHTKD1/IDH2/ACSM4/ATP5PO/SLC5A8/PGAM2,58
BP,GO:0019693,ribose phosphate metabolic process,50/759,375/12848,4.827555050478543e-8,2.241121438728039e-6,2.1289069392884324e-6,AK2/SLC25A13/CROT/COASY/ACSL4/DLG1/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/ENO3/AADAT/PDHX/ATP5F1B/ACOT13/ATP6V1A/KYNU/ATP5PB/HMGCL/ATP5F1E/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/CASK/DLAT/OXSM/ACSL1/PID1/ATP5PF/ACSS1/AK9/THEM4/ATP5F1C/ATP5MG/ATP5PD/NME6/SULT1B1/ACSF3/ACOT4/DHTKD1/ACSM4/ATP5PO/PGAM2,50
BP,GO:0006753,nucleoside phosphate metabolic process,58/759,469/12848,6.112554789065976e-8,2.790252343354723e-6,2.6505424799760364e-6,AK2/SLC25A13/CROT/COASY/ACSL4/DLG1/UNG/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/ACOT8/MLYCD/OGDH/ENO3/AADAT/PDHX/ATP5F1B/ACOT13/ATP6V1A/KYNU/ATP5PB/KMO/HMGCL/ATP5F1E/MCEE/HSD17B4/SUCLA2/BAAT/MPC2/CBR4/CASK/DLAT/OXSM/ACSL1/ACMSD/PID1/ATP5PF/ACSS1/AK9/THEM4/MTHFD2L/NMNAT3/ATP5F1C/TK2/ATP5MG/ATP5PD/NME6/SULT1B1/ACSF3/ACOT4/DHTKD1/IDH2/ACSM4/ATP5PO/SLC5A8/PGAM2,58
BP,GO:0009260,ribonucleotide biosynthetic process,29/759,161/12848,6.15184880567311e-8,2.790252343354723e-6,2.6505424799760364e-6,AK2/SLC25A13/COASY/ACSL4/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/MLYCD/PDHX/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/MPC2/CBR4/DLAT/ACSL1/PID1/ATP5PF/ACSS1/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ACSF3/ATP5PO,29
BP,GO:0000963,mitochondrial RNA processing,9/759,16/12848,6.571912169861619e-8,2.9137938676712302e-6,2.7678981947814576e-6,HSD17B10/TRNT1/PRORP/MTO1/TBRG4/PNPT1/TRMT61B/TRMT10C/FASTKD5,9
BP,GO:0006103,2-oxoglutarate metabolic process,9/759,16/12848,6.571912169861619e-8,2.9137938676712302e-6,2.7678981947814576e-6,DLD/OGDH/AADAT/GOT2/MRPS36/KYAT3/IDH1/D2HGDH/IDH2,9
BP,GO:0072522,purine-containing compound biosynthetic process,30/759,174/12848,1.0087589267106185e-7,4.4228474720001115e-6,4.201392442124576e-6,AK2/SLC25A13/COASY/ACSL4/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/MLYCD/PDHX/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/MPC2/CBR4/DLAT/ACSL1/PID1/ATP5PF/ACSS1/AK9/MTHFD2L/ATP5F1C/ATP5MG/ATP5PD/NME6/ACSF3/ATP5PO,30
BP,GO:0006577,amino-acid betaine metabolic process,9/759,17/12848,1.3233692498877048e-7,5.738478087974597e-6,5.451148523828938e-6,CROT/CPT1A/ACADL/BBOX1/ALDH9A1/CPT2/TMLHE/SLC22A4/CPT1B,9
BP,GO:0006575,cellular modified amino acid metabolic process,29/759,167/12848,1.403164393870548e-7,5.953641610981917e-6,5.655538660524077e-6,CROT/GLRX2/OSBPL8/GGT5/GGT1/GSTZ1/CPQ/CPT1A/ACADL/PLA2G4A/GOT2/BBOX1/SLC6A8/CKMT2/MTHFS/IDH1/ALDH9A1/PTGES2/CPT2/MTHFD2L/PLA2G1B/SULT1B1/TMLHE/PLA2G2A/SLC22A4/GSTK1/CPT1B/GSTA1/GSTA2,29
BP,GO:0046390,ribose phosphate biosynthetic process,29/759,167/12848,1.403164393870548e-7,5.953641610981917e-6,5.655538660524077e-6,AK2/SLC25A13/COASY/ACSL4/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/MLYCD/PDHX/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/MPC2/CBR4/DLAT/ACSL1/PID1/ATP5PF/ACSS1/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ACSF3/ATP5PO,29
BP,GO:0043039,tRNA aminoacylation,14/759,47/12848,3.078223335318898e-7,1.2921988596987628e-5,1.227497569660761e-5,GATB/IARS2/EARS2/WARS2/DARS2/QRSL1/CARS2/NARS2/PPA2/YARS2/FARS2/PARS2/MARS2/SARS2,14
BP,GO:0043038,amino acid activation,14/759,48/12848,4.1119311531591676e-7,1.70796635056485e-5,1.622447294891944e-5,GATB/IARS2/EARS2/WARS2/DARS2/QRSL1/CARS2/NARS2/PPA2/YARS2/FARS2/PARS2/MARS2/SARS2,14
BP,GO:0015985,"energy coupled proton transport, down electrochemical gradient",10/759,25/12848,7.081874556066517e-7,2.8809357730142758e-5,2.736685327634603e-5,ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/ATP5PF/ATP5F1C/ATP5MG/ATP5PD/ATP5PO,10
BP,GO:0015986,ATP synthesis coupled proton transport,10/759,25/12848,7.081874556066517e-7,2.8809357730142758e-5,2.736685327634603e-5,ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/ATP5PF/ATP5F1C/ATP5MG/ATP5PD/ATP5PO,10
BP,GO:0006754,ATP biosynthetic process,13/759,45/12848,1.2059176871696455e-6,4.818889592159797e-5,4.5776044595942685e-5,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/ATP5PO,13
BP,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,14/759,52/12848,1.2089966285449059e-6,4.818889592159797e-5,4.5776044595942685e-5,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ATP5PO,14
BP,GO:0042776,mitochondrial ATP synthesis coupled proton transport,9/759,21/12848,1.2905922769295199e-6,5.092677124763885e-5,4.837683261206337e-5,ATP5F1D/ATP5F1B/ATP5PB/ATP5F1E/ATP5PF/ATP5F1C/ATP5MG/ATP5PD/ATP5PO,9
BP,GO:0009145,purine nucleoside triphosphate biosynthetic process,14/759,53/12848,1.5547157664919584e-6,6.074166747106205e-5,5.77002901977891e-5,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ATP5PO,14
BP,GO:0009063,cellular amino acid catabolic process,19/759,96/12848,2.7258938247282968e-6,1.0545467678801823e-4,1.0017448823382316e-4,MCCC1/DLD/GSTZ1/OGDH/HIBADH/AADAT/GLS/KYNU/KMO/HMGCL/GOT2/ENOSF1/GCSH/AUH/GLUD1/ACMSD/DDAH1/SLC25A21/DDO,19
BP,GO:0034982,mitochondrial protein processing,7/759,13/12848,3.0636149920791374e-6,1.1736917241499298e-4,1.1149241682977832e-4,MIPEP/SIRT4/PMPCB/AFG3L2/OMA1/PMPCA/ATP23,7
BP,GO:0009201,ribonucleoside triphosphate biosynthetic process,14/759,58/12848,4.977998985931542e-6,1.8887676921621024e-4,1.7941957883504272e-4,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ATP5PO,14
BP,GO:1901605,alpha-amino acid metabolic process,26/759,167/12848,5.144559144694842e-6,1.9333743223776999e-4,1.836568933760234e-4,HSD17B10/SIRT4/DLD/GGT1/GSTZ1/OGDH/AADAT/GLS/KYNU/KMO/GOT2/MPST/DGLUCY/MTHFS/BAAT/KYAT3/GCSH/GLUD1/ACMSD/DDAH1/MTHFD2L/SRR/THAP4/SLC25A21/DDO/TH,26
BP,GO:0006390,mitochondrial transcription,7/759,14/12848,5.814782385272346e-6,2.1444047936714652e-4,2.0370329634977695e-4,TFB1M/TFAM/MTRES1/TFB2M/TEFM/MRPL12/CHCHD10,7
BP,GO:0072350,tricarboxylic acid metabolic process,7/759,14/12848,5.814782385272346e-6,2.1444047936714652e-4,2.0370329634977695e-4,CS/SIRT4/IDH3B/IDH1/GLUD1/IDH3A/IDH2,7
BP,GO:0001676,long-chain fatty acid metabolic process,18/759,92/12848,5.892961277029133e-6,2.153113444366385e-4,2.0453055660332107e-4,ACSL4/ACOT7/ACOT8/CPT1A/ACADL/PLA2G4A/HACL1/HSD17B4/EPHX1/PTGES2/PTGES/ACSL1/CPT2/CYP4F11/ACOT4/ACAD9/ACSM4/GSTA1,18
BP,GO:0042180,cellular ketone metabolic process,30/759,210/12848,6.000388306259827e-6,2.1688005516832867e-4,2.0602072090442511e-4,HSD17B10/ABCB11/COQ9/SIRT4/GSTZ1/MLYCD/AADAT/CPT1A/ACADL/COQ10B/KYNU/KMO/AKR1A1/COQ6/FABP3/GOT2/PNKD/COQ3/KYAT3/NDUFA9/PSMB6/CBR4/PDSS1/ACMSD/COQ8A/PDSS2/COQ4/COQ7/CYP4F11/APOA5,30
BP,GO:0006418,tRNA aminoacylation for protein translation,12/759,44/12848,6.045820088321377e-6,2.1688005516832867e-4,2.0602072090442511e-4,IARS2/EARS2/WARS2/DARS2/CARS2/NARS2/PPA2/YARS2/FARS2/PARS2/MARS2/SARS2,12
BP,GO:0015908,fatty acid transport,21/759,120/12848,6.490011410655168e-6,2.3071698222022785e-4,2.1916482345512618e-4,SLC25A13/CROT/ACSL4/CPT1A/GLS/PLA2G4A/KMO/ABCD3/FABP3/GOT2/APOE/PLA2G12B/PTGES/ACSL1/CPT2/ACE/PLA2G1B/SLC25A20/PLA2G2A/CPT1B/SLC5A8,21
BP,GO:0042181,ketone biosynthetic process,10/759,31/12848,6.946544280613695e-6,2.4474164045805034e-4,2.324872573615166e-4,COQ9/COQ10B/COQ6/COQ3/NDUFA9/PDSS1/COQ8A/PDSS2/COQ4/COQ7,10
BP,GO:0090383,phagosome acidification,9/759,26/12848,1.0493989549476076e-5,3.664538297542708e-4,3.481052332155036e-4,ATP6V0A1/ATP6V1H/ATP6V1D/ATP6V1A/ATP6V1E1/ATP6V1G1/ATP6V1B2/ATP6V1C1/ATP6V0D1,9
BP,GO:1905039,carboxylic acid transmembrane transport,21/759,124/12848,1.1007283151957374e-5,3.810064852423141e-4,3.6192922718485885e-4,SLC25A13/SLC6A13/LRP2/SLC25A1/SLC25A15/SLC25A11/CPT1A/SLC22A2/ABCD3/SLC6A6/SLC3A1/SLC47A1/MPC2/ACSL1/CPT2/SLC25A30/SLC25A20/SLC25A21/SLC22A4/CPT1B/SLC5A8,21
BP,GO:0033866,nucleoside bisphosphate biosynthetic process,14/759,62/12848,1.1447938317405175e-5,3.85809784570672e-4,3.6649202199593535e-4,COASY/ACSL4/DLD/ACOT7/SLC25A1/GSTZ1/MLYCD/PDHX/MPC2/CBR4/DLAT/ACSL1/ACSS1/ACSF3,14
BP,GO:0034030,ribonucleoside bisphosphate biosynthetic process,14/759,62/12848,1.1447938317405175e-5,3.85809784570672e-4,3.6649202199593535e-4,COASY/ACSL4/DLD/ACOT7/SLC25A1/GSTZ1/MLYCD/PDHX/MPC2/CBR4/DLAT/ACSL1/ACSS1/ACSF3,14
BP,GO:0034033,purine nucleoside bisphosphate biosynthetic process,14/759,62/12848,1.1447938317405175e-5,3.85809784570672e-4,3.6649202199593535e-4,COASY/ACSL4/DLD/ACOT7/SLC25A1/GSTZ1/MLYCD/PDHX/MPC2/CBR4/DLAT/ACSL1/ACSS1/ACSF3,14
BP,GO:0090407,organophosphate biosynthetic process,54/759,500/12848,1.1543338974198101e-5,3.85809784570672e-4,3.6649202199593535e-4,AK2/SLC25A13/SH3YL1/COASY/ACSL4/DLD/ACOT7/ATP5F1D/SLC25A1/GSTZ1/MLYCD/PNPO/PDHX/PTPMT1/ATP5F1B/ATP6V1A/KYNU/ATP5PB/PLA2G4A/KMO/AKR1A1/FABP3/SERAC1/ATP5F1E/MOCS1/SLC44A2/CKMT2/IDH1/MPC2/PYURF/CBR4/DLAT/ACSL1/ACMSD/PID1/ATP5PF/ACSS1/AK9/ACP6/MTHFD2L/NMNAT3/ATP5F1C/TK2/ATP5MG/ATP5PD/PLA2G1B/NME6/ACSF3/IDH2/CHP1/PLA2G2A/ATP5PO/NFS1/SLC5A8,54
BP,GO:0046942,carboxylic acid transport,30/759,217/12848,1.1634912408492136e-5,3.85809784570672e-4,3.6649202199593535e-4,SLC25A13/SLC6A13/ABCC2/ABCB11/LRP2/SLC25A1/SLC25A15/SLC25A11/SLC9A3R1/SLC22A2/GLS/PLA2G4A/KMO/SLC17A5/SLC17A3/SLC6A8/SLC6A6/SLC3A1/PLA2G12B/SLC47A1/MPC2/PTGES/ACE/SLC51A/SLC16A4/PLA2G1B/SLC25A30/SLC25A21/PLA2G2A/SLC5A8,30
BP,GO:1903825,organic acid transmembrane transport,21/759,125/12848,1.250966036613966e-5,4.1135933170655917e-4,3.9076228564757304e-4,SLC25A13/SLC6A13/LRP2/SLC25A1/SLC25A15/SLC25A11/CPT1A/SLC22A2/ABCD3/SLC6A6/SLC3A1/SLC47A1/MPC2/ACSL1/CPT2/SLC25A30/SLC25A20/SLC25A21/SLC22A4/CPT1B/SLC5A8,21
BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,14/759,64/12848,1.6875311387595705e-5,5.503304027723359e-4,5.227749791320426e-4,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ATP5PO,14
BP,GO:0043649,dicarboxylic acid catabolic process,7/759,16/12848,1.7458623427490392e-5,5.646862954498122e-4,5.364120623407531e-4,ACOT8/GOT2/MTHFS/GLUD1/ACSF3/ACOT4/DDO,7
BP,GO:0035384,thioester biosynthetic process,12/759,49/12848,2.0127885169571625e-5,6.40521249025239e-4,6.084499073755905e-4,ACSL4/DLD/SLC25A1/GSTZ1/MLYCD/PDHX/MPC2/CBR4/DLAT/ACSL1/ACSS1/ACSF3,12
BP,GO:0071616,acyl-CoA biosynthetic process,12/759,49/12848,2.0127885169571625e-5,6.40521249025239e-4,6.084499073755905e-4,ACSL4/DLD/SLC25A1/GSTZ1/MLYCD/PDHX/MPC2/CBR4/DLAT/ACSL1/ACSS1/ACSF3,12
BP,GO:0006633,fatty acid biosynthetic process,21/759,130/12848,2.3170144626223727e-5,7.314351255606307e-4,6.948116632756436e-4,NDUFAB1/ACOT7/MCAT/MLYCD/ACADL/PECR/MECR/PLA2G4A/ABCD3/CBR4/PTGES2/PTGES/OXSM/ACSS1/PLA2G1B/LPL/ACSF3/ACOT4/ACSM4/DECR2/APOA5,21
BP,GO:0015711,organic anion transport,36/759,294/12848,2.5289549602866423e-5,7.920044661342135e-4,7.523482551028181e-4,SLC25A13/SLC6A13/ABCC2/ABCB11/LRP2/SLC25A1/SLC25A15/SLC25A11/SLC9A3R1/SLC22A2/GLS/PLA2G4A/KMO/SLC17A5/SLC17A3/SLC6A8/SLC6A6/SLC3A1/PLA2G12B/GLTP/SLC47A1/MPC2/PTGES/CYB5R1/ACE/SLC2A2/SLC51A/SLC16A4/PLA2G1B/SLCO4C1/SLC25A30/SLC25A21/SLC52A2/PLA2G2A/CR1/SLC5A8,36
BP,GO:0006626,protein targeting to mitochondrion,17/759,93/12848,2.708539590043601e-5,8.415667104182716e-4,7.994288835594913e-4,MIPEP/SIRT4/TIMM13/SAMM50/TIMM44/PMPCB/PITRM1/GRPEL1/MFN2/ROMO1/TIMM10/HSPD1/TIMM8B/CHCHD4/PMPCA/PRKN/NDUFA13,17
BP,GO:0090646,mitochondrial tRNA processing,6/759,12/12848,2.8314267197763413e-5,8.728757684560503e-4,8.291702754213448e-4,HSD17B10/TRNT1/PRORP/MTO1/TRMT61B/TRMT10C,6
BP,GO:0009142,nucleoside triphosphate biosynthetic process,14/759,67/12848,2.9257883336676745e-5,8.949737026862515e-4,8.501617508111457e-4,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ATP5PO,14
BP,GO:0015909,long-chain fatty acid transport,13/759,59/12848,3.0996195924242676e-5,9.408537624389354e-4,8.937445642609569e-4,CPT1A/PLA2G4A/ABCD3/FABP3/APOE/PLA2G12B/ACSL1/CPT2/ACE/PLA2G1B/SLC25A20/PLA2G2A/CPT1B,13
BP,GO:0098656,anion transmembrane transport,47/759,431/12848,3.3532698841358944e-5,0.0010100765620458198,9.595013304465989e-4,SLC25A13/SLC6A13/SLC25A3/VDAC3/LRP2/OSBPL8/SLC25A1/SLC5A1/SLC25A15/TIMM44/SLC25A11/GRPEL1/CPT1A/MRPL18/SLC22A2/ABCD3/SLC5A9/SLC17A5/ROMO1/PEX1/SLC6A8/SLC6A6/PNPT1/SLC3A1/SLC47A1/MPC2/HSPD1/SLC25A26/ACSL1/PID1/SLC5A10/CPT2/SLC25A45/CHCHD4/SLC2A2/VDAC2/SLC20A2/CLIC4/ASPSCR1/PLA2G1B/SLC25A30/SLC25A20/SLC25A21/SLC22A4/SLC22A5/CPT1B/SLC5A8,47
BP,GO:1901615,organic hydroxy compound metabolic process,48/759,449/12848,4.596502726041552e-5,0.0013740757391636337,0.0013052748171797422,CYP51A1/RETSAT/MAOB/ALDH3A2/HSD17B10/ABCB11/FDFT1/LRP2/IDH3B/ACOT8/CPQ/PTGR1/PNPO/ACADL/PECR/PLA2G4A/AKR1A1/NPC2/PNKD/APOE/COQ3/HSD17B4/CYP27A1/BAAT/FDX1/IDH1/CBR4/CYP4V2/PTS/ACSS1/TTC39B/LDLRAP1/CYB5R1/PIP4P1/IDH3A/ACAA2/CYP4F11/SULT1B1/IDH2/PRKN/PLCD1/ADH1A/MAOA/ADH5/AMACR/FDX2/APOA5/TH,48
BP,GO:0009144,purine nucleoside triphosphate metabolic process,14/759,70/12848,4.899235948352005e-5,0.0014535627858794744,0.001380781892527225,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ATP5PO,14
BP,GO:0043650,dicarboxylic acid biosynthetic process,6/759,13/12848,4.99576833740641e-5,0.0014602445821781996,0.0013871291266669963,GLS/KYNU/KMO/GOT2/GLUD1/ACMSD,6
BP,GO:0070071,proton-transporting two-sector ATPase complex assembly,6/759,13/12848,4.99576833740641e-5,0.0014602445821781996,0.0013871291266669963,ATP5F1D/ATPAF1/FMC1/PIP4P1/ATP23/ATPAF2,6
BP,GO:0009199,ribonucleoside triphosphate metabolic process,14/759,71/12848,5.7763211680459506e-5,0.0016759825977286267,0.0015920649906665347,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ATP5PO,14
BP,GO:1901606,alpha-amino acid catabolic process,15/759,80/12848,5.863637547808626e-5,0.0016888988148651707,0.0016043344838837124,HSD17B10/DLD/GSTZ1/OGDH/AADAT/GLS/KYNU/KMO/GOT2/GCSH/GLUD1/ACMSD/DDAH1/SLC25A21/DDO,15
BP,GO:0033572,transferrin transport,9/759,32/12848,6.836813717249582e-5,0.0019549323861062936,0.0018570475703375867,ATP6V0A1/ATP6V1H/ATP6V1D/ATP6V1A/ATP6V1E1/ATP6V1G1/ATP6V1B2/ATP6V1C1/ATP6V0D1,9
BP,GO:0044273,sulfur compound catabolic process,10/759,40/12848,8.175268766379743e-5,0.002320835291520465,0.002204629464375484,ACOT7/GGT5/GGT1/TXN2/MLYCD/ARSB/MPST/GNS/GALNS/GLB1,10
BP,GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,6/759,14/12848,8.306485911565798e-5,0.0023412423862170456,0.002224014761735775,CROT/ACOT8/EHHADH/HSD17B4/AMACR/DECR2,6
BP,GO:0072337,modified amino acid transport,8/759,26/12848,8.607527391673148e-5,0.002408886743797322,0.0022882721195780576,SLC6A13/LRP2/SLC9A3R1/SLC6A8/SLC3A1/SLC25A20/SLC22A4/SLC22A5,8
BP,GO:0006720,isoprenoid metabolic process,18/759,112/12848,9.354650601990679e-5,0.0025995388222151564,0.002469378116655953,RETSAT/ALDH3A2/FDFT1/LRP2/RBP2/RBP1/PECR/NPC2/SCPEP1/SDC4/APOE/CYP4V2/PDSS1/PDSS2/LPL/ADH1A/ADH5/TH,18
BP,GO:0006399,tRNA metabolic process,23/759,164/12848,9.555267085962689e-5,0.002631664383268514,0.002499895128663051,GATB/IARS2/HSD17B10/TRNT1/TRMU/PRORP/EARS2/MTFMT/WARS2/DARS2/QRSL1/CARS2/MTO1/NARS2/PPA2/YARS2/FARS2/PARS2/RPUSD4/TRMT61B/TRMT10C/MARS2/SARS2,23
BP,GO:0006085,acetyl-CoA biosynthetic process,7/759,20/12848,9.603640932353421e-5,0.002631664383268514,0.002499895128663051,DLD/GSTZ1/MLYCD/PDHX/MPC2/DLAT/ACSS1,7
BP,GO:0016226,iron-sulfur cluster assembly,7/759,21/12848,1.3675350849274366e-4,0.0036960914007696335,0.0035110255496947386,ISCU/NUBPL/ISCA2/NFU1/IBA57/LYRM4/NFS1,7
BP,GO:0031163,metallo-sulfur cluster assembly,7/759,21/12848,1.3675350849274366e-4,0.0036960914007696335,0.0035110255496947386,ISCU/NUBPL/ISCA2/NFU1/IBA57/LYRM4/NFS1,7
BP,GO:0045039,protein insertion into mitochondrial inner membrane,5/759,10/12848,1.3945345339122435e-4,0.003743423993753546,0.0035559881670329386,TIMM13/ROMO1/TIMM10/TIMM8B/NDUFA13,5
BP,GO:0006084,acetyl-CoA metabolic process,9/759,36/12848,1.8544287007894625e-4,0.004944307873861634,0.004696742961245573,DLD/GSTZ1/MLYCD/AADAT/PDHX/KYNU/MPC2/DLAT/ACSS1,9
BP,GO:1901568,fatty acid derivative metabolic process,13/759,71/12848,2.3093260818558443e-4,0.006112622907258066,0.0058065596534121085,ACSL4/ACOT7/GGT5/GGT1/SLC25A1/PTGR1/ACSS3/HMGCL/HSD17B4/CBR4/ACSL1/CYP4F11/ACSF3,13
BP,GO:0042908,xenobiotic transport,9/759,37/12848,2.323602220194399e-4,0.006112622907258066,0.0058065596534121085,SLC6A13/ABCC2/ABCB11/SLC22A2/SLC17A3/SLC6A6/SLC47A1/SLC22A4/SLC22A5,9
BP,GO:0070189,kynurenine metabolic process,5/759,11/12848,2.4324621130397195e-4,0.006323899331046906,0.006007257320633295,AADAT/KYNU/KMO/GOT2/KYAT3,5
BP,GO:0070585,protein localization to mitochondrion,19/759,131/12848,2.4359673044073232e-4,0.006323899331046906,0.006007257320633295,MIPEP/SIRT4/TIMM13/SAMM50/TIMM44/PMPCB/PITRM1/GRPEL1/MTCH2/MFN2/ROMO1/TIMM10/HSPD1/TIMM8B/MAIP1/CHCHD4/PMPCA/PRKN/NDUFA13,19
BP,GO:0015695,organic cation transport,8/759,30/12848,2.612172573682834e-4,0.006737015016831676,0.006399688018496438,SLC22A2/SLC44A2/SLC47A1/SLC25A26/SLC25A45/SLC25A20/SLC22A4/SLC22A5,8
BP,GO:0019730,antimicrobial humoral response,15/759,92/12848,2.9913025225653905e-4,0.007664727113014955,0.007280948928814323,LYZ/REG1A/PI3/SLPI/ROMO1/SPINK5/OCIAD2/CXCL14/DCD/LEAP2/DEFA4/RNASE6/PLA2G1B/PLA2G2A/DEFA3,15
BP,GO:0045851,pH reduction,10/759,47/12848,3.430623027533208e-4,0.008677716965798742,0.008243217679518052,ATP6V0A1/ATP6V1H/ATP6V1D/ATP6V1A/ATP6V1E1/ATP6V1G1/ATP6V1B2/ATP6V1C1/ATP6V0D1/CLIC4,10
BP,GO:0051452,intracellular pH reduction,10/759,47/12848,3.430623027533208e-4,0.008677716965798742,0.008243217679518052,ATP6V0A1/ATP6V1H/ATP6V1D/ATP6V1A/ATP6V1E1/ATP6V1G1/ATP6V1B2/ATP6V1C1/ATP6V0D1/CLIC4,10
BP,GO:0072655,establishment of protein localization to mitochondrion,18/759,127/12848,4.68093694931291e-4,0.011764953631839962,0.011175874271876147,MIPEP/SIRT4/TIMM13/SAMM50/TIMM44/PMPCB/PITRM1/GRPEL1/MFN2/ROMO1/TIMM10/HSPD1/TIMM8B/MAIP1/CHCHD4/PMPCA/PRKN/NDUFA13,18
BP,GO:0090382,phagosome maturation,9/759,41/12848,5.291874821006328e-4,0.013216289901070235,0.0125545411309817,ATP6V0A1/ATP6V1H/ATP6V1D/ATP6V1A/ATP6V1E1/ATP6V1G1/ATP6V1B2/ATP6V1C1/ATP6V0D1,9
BP,GO:0044272,sulfur compound biosynthetic process,20/759,151/12848,5.710891939807286e-4,0.01417306892734563,0.013463413570111717,ACSL4/DLD/GGT5/GGT1/SLC25A1/GSTZ1/MLYCD/PDHX/AKR1A1/MPST/MPC2/CBR4/DLAT/ACSL1/ACSS1/MTHFD2L/ACSF3/GSTK1/GSTA1/GSTA2,20
BP,GO:0006086,acetyl-CoA biosynthetic process from pyruvate,5/759,13/12848,6.135261192405849e-4,0.01503710600325061,0.014284187712427088,DLD/GSTZ1/PDHX/MPC2/DLAT,5
BP,GO:0070525,tRNA threonylcarbamoyladenosine metabolic process,5/759,13/12848,6.135261192405849e-4,0.01503710600325061,0.014284187712427088,HSD17B10/PRORP/MTO1/TRMT61B/TRMT10C,5
BP,GO:0032365,intracellular lipid transport,9/759,42/12848,6.387501878731718e-4,0.015558692847824296,0.014779658343186255,CPT1A/ABCD3/NPC2/FABP3/SERAC1/CPT2/LDLRAP1/SLC25A20/CPT1B,9
BP,GO:0009141,nucleoside triphosphate metabolic process,14/759,89/12848,6.834079217602927e-4,0.016544341467890276,0.01571595485559188,SLC25A13/ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/PID1/ATP5PF/AK9/ATP5F1C/ATP5MG/ATP5PD/NME6/ATP5PO,14
BP,GO:0009072,aromatic amino acid family metabolic process,7/759,27/12848,7.65209336323056e-4,0.018411683177626703,0.01748979747526574,GSTZ1/AADAT/KYNU/KMO/ACMSD/THAP4/TH,7
BP,GO:0009083,branched-chain amino acid catabolic process,6/759,20/12848,7.896870708675234e-4,0.01877171796170631,0.017831805068860184,HSD17B10/MCCC1/DLD/HIBADH/AUH/BCKDHA,6
BP,GO:0016137,glycoside metabolic process,6/759,20/12848,7.896870708675234e-4,0.01877171796170631,0.017831805068860184,GLA/AKR1A1/ABHD10/CBR4/NAGA/TH,6
