ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0006875,cellular metal ion homeostasis,66/899,416/12848,2.202450570875518e-10,1.3169524952004379e-8,1.09795579066318e-8,FYN/SLC11A1/CP/ATP2B4/GNA15/P2RY10/PTPRC/TF/HAMP/TFR2/IFNG/CCR6/IL1A/FASLG/CNR1/CCRL2/CCR2/LRP1/OPRL1/S1PR4/CCR7/MCHR1/EPO/APLNR/GPR55/GPR65/XCL1/TRPM8/FATE1/SLC39A12/JPH2/CCL28/GRIA1/CLIC2/CXCL13/CXCR5/CCR5/CTRC/DISC1/CXCR1/CCR1/TRPV3/CX3CR1/CD52/S1PR1/FPR1/KCNK3/BCL2/PRND/SAA1/C1QTNF1/CMKLR1/GPR4/CCR8/F2/CXCR2/F2R/CCL13/CCR4/RASA3/CXCR3/TMPRSS6/FPR3/ELANE/AVPR1B/RYR2,66
BP,GO:0002526,acute inflammatory response,26/899,90/12848,2.515155433555124e-10,1.484896828114063e-8,1.23797257449069e-8,CD6/CREB3L3/OSM/HAMP/TFR2/IL1A/CNR1/TREM1/IL1B/C3/FFAR2/CCR7/LBP/EPO/IL6/SAA4/ADAM8/NLRP3/SAA1/IL20RB/F2/FUT7/ZP3/SERPINA1/ELANE/TNF,26
BP,GO:0072503,cellular divalent inorganic cation homeostasis,58/899,345/12848,2.9398346157048264e-10,1.713923580955914e-8,1.4289143513702145e-8,FYN/SLC11A1/ATP2B4/GNA15/P2RY10/PTPRC/CCR6/FASLG/CNR1/CCRL2/CCR2/LRP1/OPRL1/S1PR4/CCR7/MCHR1/EPO/APLNR/GPR55/GPR65/XCL1/TRPM8/FATE1/SLC39A12/JPH2/CCL28/GRIA1/CLIC2/CXCL13/CXCR5/CCR5/CTRC/DISC1/CXCR1/CCR1/TRPV3/CX3CR1/CD52/S1PR1/FPR1/KCNK3/BCL2/SAA1/C1QTNF1/CMKLR1/GPR4/CCR8/F2/CXCR2/F2R/CCL13/CCR4/RASA3/CXCR3/FPR3/ELANE/AVPR1B/RYR2,58
BP,GO:0030595,leukocyte chemotaxis,38/899,177/12848,3.4238285831307917e-10,1.971448952064446e-8,1.643615696697225e-8,CCL22/CCL24/PF4V1/MDK/CCR6/CCL20/CSF3R/CCR2/FFAR2/CCR7/LBP/IL6/IL10/XCL1/XCL2/VEGFC/ADAM8/CXCL13/SLAMF8/JAML/CXCR5/CCR5/CXCR1/PPBP/PF4/CCR1/NOD2/CXCL8/S1PR1/SAA1/CMKLR1/CXCR2/CCL13/CXCR3/C10orf99/HRH1/AIF1/KLRK1,38
BP,GO:0002685,regulation of leukocyte migration,36/899,162/12848,3.642536605674009e-10,2.0718037474223875e-8,1.7272824417663402e-8,IL27RA/CCL24/MDK/CCR6/CCL20/CCR2/CCR7/LBP/IL6/XCL1/XCL2/VEGFC/ADAM8/CCL28/CXCL13/SLAMF8/CD200R1/CCR1/NOD2/CX3CR1/RHOH/GCSAML/P2RY12/PTAFR/CXCL8/CMKLR1/RHOG/FUT7/CXCR3/ZP3/C10orf99/SPN/ELANE/AIF1/KLRK1/TNF,36
BP,GO:0055074,calcium ion homeostasis,56/899,331/12848,4.704093025260595e-10,2.6433602252789657e-8,2.2037945003567075e-8,FYN/ATP2B4/GNA15/P2RY10/PTPRC/CCR6/FASLG/CNR1/CCRL2/CCR2/LRP1/OPRL1/S1PR4/CCR7/MCHR1/EPO/APLNR/GPR55/GPR65/XCL1/TRPM8/FATE1/JPH2/CCL28/GRIA1/CLIC2/CXCL13/CXCR5/CCR5/CTRC/DISC1/CXCR1/CCR1/TRPV3/CX3CR1/CD52/S1PR1/FPR1/KCNK3/BCL2/SAA1/C1QTNF1/CMKLR1/GPR4/CCR8/F2/CXCR2/F2R/CCL13/CCR4/RASA3/CXCR3/FPR3/ELANE/AVPR1B/RYR2,56
BP,GO:0045058,T cell selection,17/899,41/12848,6.08823287121827e-10,3.3804188227811916e-8,2.818287246401039e-8,FOXP3/PTPRC/IL12RB1/LY9/CCR7/BCL11B/IL6/BATF/CD1D/IL23R/SLAMF6/CD3D/BCL2/THEMIS/CD28/JAG2/SPN,17
BP,GO:1903706,regulation of hemopoiesis,55/899,325/12848,6.683216518297277e-10,3.6671202166280584e-8,3.0573129187108536e-8,FOXP3/PRDM1/IL4R/PTPRC/LAG3/IL12RB1/IL7/LILRB1/MDK/IFNG/CD86/MYB/CSF3R/CD80/CCR2/INHBA/NFE2/IRF1/CD101/IL2RA/TESPA1/GPR55/IL10/TLR4/LEF1/CD27/DUSP10/NCAPG2/ADAM8/SLAMF8/FCRL3/IKZF3/IL23R/NLRP3/CTLA4/PF4/CCR1/SLC9B2/CSF2/FBN1/NFKBID/RHOH/IL7R/GPR171/ZNF683/CD28/IRF7/LILRB4/FANCA/IL27/HLA-DOA/TNF/NFAM1/RHEX/PIK3R6,55
BP,GO:0002285,lymphocyte activation involved in immune response,33/899,143/12848,7.028363048578856e-10,3.8116610765781144e-8,3.177818005073476e-8,SLC11A1/FOXP3/IL4R/PTPRC/IL12RB1/MFNG/CD40LG/LILRB1/IL27RA/MDK/IFNG/CCR6/CD86/IL18R1/MYB/CD80/CD244/LY9/IL6/IL10/TLR4/LEF1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/GAPT/ZNF683/CD28/IL27/SPN/KLRC2,33
BP,GO:0002683,negative regulation of immune system process,54/899,318/12848,8.4386593294006e-10,4.52389736923269e-8,3.7716161600491005e-8,CD22/FOXP3/TSPAN32/IL4R/CST7/PTPRC/LAG3/SLA2/LILRB1/IL27RA/MDK/CD86/CNR1/CD80/CCR2/LAX1/INHBA/PKN1/IRF1/PTPN22/IL2RA/KLRD1/GPR55/IL10/TLR4/NLRC5/ARRB2/XCL1/DUSP10/ATM/CCL28/CD96/SLAMF8/UBASH3A/FCRL3/CTLA4/CD200R1/FBN1/NOD2/IL7R/SERPINB9/IL20RB/TIGIT/CD300LF/LILRB4/KIR2DL4/SPN/PDCD1LG2/HLA-DOA/LST1/MICB/MIR27A/KLRK1/TNF,54
BP,GO:0072507,divalent inorganic cation homeostasis,59/899,364/12848,8.907093629045202e-10,4.720759623393957e-8,3.9357420891977245e-8,FYN/SLC11A1/ATP2B4/GNA15/P2RY10/PTPRC/CCR6/FASLG/CNR1/CCRL2/CCR2/LRP1/OPRL1/S1PR4/CCR7/MCHR1/EPO/APLNR/GPR55/GPR65/XCL1/TRPM8/FATE1/SLC39A12/JPH2/CCL28/GRIA1/CLIC2/CXCL13/CXCR5/CCR5/CTRC/DISC1/CXCR1/CCR1/TRPV3/TMC8/CX3CR1/CD52/S1PR1/FPR1/KCNK3/BCL2/SAA1/C1QTNF1/CMKLR1/GPR4/CCR8/F2/CXCR2/F2R/CCL13/CCR4/RASA3/CXCR3/FPR3/ELANE/AVPR1B/RYR2,59
BP,GO:0050727,regulation of inflammatory response,47/899,258/12848,1.0203935958651124e-9,5.2999526192429804e-8,4.4186207852946586e-8,NR1H4/TNFRSF1B/FOXP3/CREB3L3/CST7/PTPRC/OSM/ABCC1/MEFV/HAMP/CCL24/AKNA/MDK/IFNG/CNR1/CCR2/ZBP1/IL1B/C3/FFAR2/CCR7/LBP/IL2RA/IL6/IL10/TLR4/CASP5/NLRP12/XCL1/DUSP10/ATM/ADAM8/SLAMF8/NLRP3/CD200R1/NOD2/PBK/SAA1/IL20RB/GPR4/CD28/FUT7/FANCA/ZP3/ELANE/LTA/TNF,47
BP,GO:0002709,regulation of T cell mediated immunity,22/899,70/12848,1.0227181297853093e-9,5.2999526192429804e-8,4.4186207852946586e-8,TNFRSF1B/FOXP3/PTPRC/IL12RB1/LILRB1/IL18R1/CCR2/IL1B/RSAD2/KLRD1/IL6/XCL1/MR1/CD1D/IL23R/NLRP3/NOD2/IL7R/IL20RB/FUT7/LILRB4/ZP3,22
BP,GO:0032680,regulation of tumor necrosis factor production,30/899,124/12848,1.2552862593574984e-9,6.433686938069641e-8,5.3638258439174086e-8,NR1H4/IFNGR1/FOXP3/PTPRC/TSPO/LILRB1/IL27RA/CD33/IFNG/CLEC4A/IL1A/SLAMF1/CCR2/LBP/PTPN22/IL6/IL10/TLR4/ARRB2/LY96/PF4/NOD2/CX3CR1/PTAFR/CD14/CLEC7A/CD34/SPN/LILRA4/LILRA2,30
BP,GO:0031349,positive regulation of defense response,50/899,286/12848,1.299916347245858e-9,6.536055527458545e-8,5.4491715081772754e-8,FYN/CREB3L3/LAG3/CD209/OSM/ABCC1/CCL24/ICAM2/MDK/IFNG/CLEC4A/IL18RAP/CNR1/TASL/CCR2/ZBP1/IL1B/C3/FFAR2/CCR7/LBP/KLRD1/IL6/TLR4/NLRC5/NLRP12/ADAM8/CD1D/SLAMF6/PYHIN1/AIM2/CLEC4E/CLEC4D/NOD2/MUC17/GPR4/CD28/MUC16/IRF7/ZP3/KIR2DL4/SH2D1B/PSMB8/NCR3/KLRC2/KLRK1/LTA/TNF/LILRA2/IKBKE,50
BP,GO:0071216,cellular response to biotic stimulus,38/899,185/12848,1.3032872299606448e-9,6.536055527458545e-8,5.4491715081772754e-8,NOS2/NR1H4/CD6/TNFRSF1B/TNIP3/CEBPE/TSPO/LILRB1/HAMP/PF4V1/CD86/IL1A/CD80/IL1B/LBP/PTPN22/IL6/IL10/TLR4/IRF8/LY96/CXCL13/CCR5/SCIMP/NLRP3/PPBP/PF4/CSF2/NOD2/CX3CR1/PTAFR/CXCL8/CD14/CLEC7A/TLR6/PDCD1LG2/TNF/LILRA2,38
BP,GO:0001818,negative regulation of cytokine production,45/899,243/12848,1.3534286649384949e-9,6.715309886460787e-8,5.598617568065845e-8,NR1H4/SLC11A1/FOXP3/PTPRC/LAG3/TSPO/MEFV/LILRB1/IL27RA/CD33/IFNG/CLEC4A/SLAMF1/ADCY7/INHBA/SRGN/CCR7/LBP/PTPN22/IL6/IL10/TLR4/LEF1/NLRC5/ARRB2/NLRP12/XCL1/CD96/IL23R/NLRP3/CD200R1/NOD2/CX3CR1/CD34/TLR6/IL20RB/CMKLR1/F2/TIGIT/LILRB4/ELANE/PDCD1LG2/TNF/LILRA4/IKBKE,45
BP,GO:0045582,positive regulation of T cell differentiation,23/899,78/12848,1.746022749449047e-9,8.54943623939346e-8,7.127746110932437e-8,FOXP3/IL4R/PTPRC/IL12RB1/IL7/MDK/IFNG/CD86/MYB/CD80/IL2RA/TESPA1/LEF1/CD27/DUSP10/ADAM8/IL23R/NLRP3/NFKBID/RHOH/IL7R/LILRB4/PIK3R6,23
BP,GO:0097529,myeloid leukocyte migration,36/899,171/12848,1.75974673881169e-9,8.54943623939346e-8,7.127746110932437e-8,CCL22/CCL24/PF4V1/MDK/CCL20/CSF3R/CCR2/CCR7/LBP/IL6/XCL1/XCL2/VEGFC/ADAM8/CXCL13/SLAMF8/JAML/CXCR1/CD200R1/PPBP/PF4/CCR1/NOD2/CX3CR1/RHOH/P2RY12/CXCL8/SAA1/CMKLR1/RHOG/FUT7/CXCR2/CCL13/PRTN3/HRH1/AIF1,36
BP,GO:0071674,mononuclear cell migration,33/899,148/12848,1.8031150313570815e-9,8.669823202318998e-8,7.228113864170439e-8,CCL22/IL27RA/CCL24/MDK/CCR6/CCL20/CCR2/CCR7/IL6/XCL1/XCL2/ADAM8/GPR15/CXCL13/SLAMF8/JAML/CCR5/CXCR1/CD200R1/CCR1/GCSAML/S1PR1/SAA1/CMKLR1/FUT7/CXCR2/CCL13/CXCR3/C10orf99/SPN/AIF1/KLRK1/TNF,33
BP,GO:0032640,tumor necrosis factor production,30/899,126/12848,1.8931288867976102e-9,8.912619436872694e-8,7.430535388599742e-8,NR1H4/IFNGR1/FOXP3/PTPRC/TSPO/LILRB1/IL27RA/CD33/IFNG/CLEC4A/IL1A/SLAMF1/CCR2/LBP/PTPN22/IL6/IL10/TLR4/ARRB2/LY96/PF4/NOD2/CX3CR1/PTAFR/CD14/CLEC7A/CD34/SPN/LILRA4/LILRA2,30
BP,GO:0002429,immune response-activating cell surface receptor signaling pathway,53/899,316/12848,1.910938987322619e-9,8.912619436872694e-8,7.430535388599742e-8,CD79B/FYN/CD22/FOXP3/PTPRC/LAT2/CD209/SLA2/KCNN4/CD79A/ICAM2/CLEC4A/ITK/BTNL8/LAX1/RBCK1/FFAR2/CCR7/ARPC1B/PTPN22/KLRD1/TESPA1/FCGR2A/UBASH3A/FCRL3/CTLA4/CLEC4E/CLEC4D/CD3D/NFKBID/BTNL3/GCSAML/MUC17/FPR1/BCL2/KLHL6/THEMIS/CMKLR1/CD28/HLA-DQB1/MUC16/LILRB4/FPR3/PSMB8/NCR3/MICB/KLRC2/HLA-DPB1/HLA-DPA1/HLA-DQB2/NFAM1/HLA-DQA1/LILRA2,53
BP,GO:0002757,immune response-activating signal transduction,53/899,316/12848,1.910938987322619e-9,8.912619436872694e-8,7.430535388599742e-8,CD79B/FYN/CD22/FOXP3/PTPRC/LAT2/CD209/SLA2/KCNN4/CD79A/ICAM2/CLEC4A/ITK/BTNL8/LAX1/RBCK1/FFAR2/CCR7/ARPC1B/PTPN22/KLRD1/TESPA1/FCGR2A/UBASH3A/FCRL3/CTLA4/CLEC4E/CLEC4D/CD3D/NFKBID/BTNL3/GCSAML/MUC17/FPR1/BCL2/KLHL6/THEMIS/CMKLR1/CD28/HLA-DQB1/MUC16/LILRB4/FPR3/PSMB8/NCR3/MICB/KLRC2/HLA-DPB1/HLA-DPA1/HLA-DQB2/NFAM1/HLA-DQA1/LILRA2,53
BP,GO:1990266,neutrophil migration,26/899,100/12848,3.082030098299784e-9,1.4232265721257615e-7,1.1865574969379265e-7,CCL22/CCL24/PF4V1/MDK/CCL20/CSF3R/CCR7/LBP/XCL1/XCL2/ADAM8/CXCL13/SLAMF8/JAML/CXCR1/PPBP/PF4/NOD2/RHOH/CXCL8/SAA1/RHOG/FUT7/CXCR2/CCL13/PRTN3,26
BP,GO:0002228,natural killer cell mediated immunity,19/899,56/12848,3.339697661341014e-9,1.527093126715146e-7,1.2731520289983186e-7,SLAMF7/LAG3/GZMB/LILRB1/IL18RAP/ULBP2/KLRD1/ARRB2/CD96/SLAMF6/SERPINB9/KIR2DL4/NCR1/TUBB/SH2D1B/NCR3/KLRC2/KLRK1/PIK3R6,19
BP,GO:0042088,T-helper 1 type immune response,15/899,35/12848,3.6254173985490674e-9,1.6416453152264903e-7,1.3686552754461173e-7,SLC11A1/IL4R/IL12RB1/IL27RA/EBI3/IL18R1/CD80/CCR2/IL1B/TLR4/LEF1/XCL1/IL23R/IL27/SPN,15
BP,GO:0032635,interleukin-6 production,28/899,115/12848,3.829993286652918e-9,1.7176046816297316e-7,1.4319833199287327e-7,NOS2/NR1H4/FOXP3/IL27RA/IFNG/IL1A/SLAMF1/IL1B/LBP/PTPN22/IL6/IL10/TLR4/ARRB2/NLRP12/SCIMP/CD200R1/NOD2/PTAFR/CLEC7A/TLR6/IL17RA/F2R/LILRB4/IL1RAP/AIF1/TNF/LILRA2,28
BP,GO:0097530,granulocyte migration,28/899,116/12848,4.718279478659992e-9,2.0958148084257334e-7,1.747300691144863e-7,CCL22/CCL24/PF4V1/MDK/CCL20/CSF3R/CCR7/LBP/XCL1/XCL2/ADAM8/CXCL13/SLAMF8/JAML/CXCR1/PPBP/PF4/NOD2/RHOH/CXCL8/SAA1/CMKLR1/RHOG/FUT7/CXCR2/CCL13/PRTN3/HRH1,28
BP,GO:0032615,interleukin-12 production,18/899,52/12848,6.0059897786166725e-9,2.6179379745297345e-7,2.1825997286974902e-7,CD40LG/MEFV/LILRB1/MDK/IFNG/SLAMF1/IRF1/CCR7/IL10/TLR4/IRF8/ARRB2/SCIMP/IL23R/NOD2/CLEC7A/CMKLR1/TIGIT,18
BP,GO:0032655,regulation of interleukin-12 production,18/899,52/12848,6.0059897786166725e-9,2.6179379745297345e-7,2.1825997286974902e-7,CD40LG/MEFV/LILRB1/MDK/IFNG/SLAMF1/IRF1/CCR7/IL10/TLR4/IRF8/ARRB2/SCIMP/IL23R/NOD2/CLEC7A/CMKLR1/TIGIT,18
BP,GO:0019724,B cell mediated immunity,26/899,103/12848,6.083732237438164e-9,2.627271032908481e-7,2.1903807880211092e-7,C6/FOXP3/IL4R/PTPRC/SLA2/CD40LG/IL27RA/CCR6/C3/IL10/CD27/XCL1/BATF/C1R/C2/NOD2/C1QB/C1QA/GAPT/CD28/HLA-DQB1/C1S/IRF7/ZP3/LTA/TNF,26
BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,21/899,70/12848,6.300134581088594e-9,2.6957640079080004e-7,2.2474840311483596e-7,NOS2/PTPRC/LAG3/IL12RB1/LILRB1/IL18RAP/KLRD1/ARRB2/XCL1/MR1/CD1D/IL23R/SLAMF6/IL7R/SERPINB9/KIR2DL4/NCR1/NCR3/KLRC2/KLRK1/PIK3R6,21
BP,GO:0045621,positive regulation of lymphocyte differentiation,24/899,90/12848,7.209722889667144e-9,3.056922505218869e-7,2.548585297074683e-7,FOXP3/IL4R/PTPRC/IL12RB1/IL7/MDK/IFNG/CD86/MYB/CD80/IL2RA/TESPA1/IL10/LEF1/CD27/DUSP10/ADAM8/IL23R/NLRP3/NFKBID/RHOH/IL7R/LILRB4/PIK3R6,24
BP,GO:0050866,negative regulation of cell activation,33/899,156/12848,7.377226544524079e-9,3.092761152536223e-7,2.578464317384853e-7,FOXP3/TSPAN32/IL4R/CST7/PTPRC/LAG3/LILRB1/MDK/SH2B3/CD86/CNR1/CD80/CCR2/LAX1/INHBA/PKN1/IRF1/PTPN22/IL2RA/IL10/XCL1/ATM/CTLA4/C1QTNF1/IL20RB/F2/TIGIT/CD300LF/LILRB4/SPN/PDCD1LG2/LST1/MIR27A,33
BP,GO:0032675,regulation of interleukin-6 production,27/899,111/12848,7.426870692196761e-9,3.092761152536223e-7,2.578464317384853e-7,NR1H4/FOXP3/IL27RA/IFNG/IL1A/SLAMF1/IL1B/LBP/PTPN22/IL6/IL10/TLR4/ARRB2/NLRP12/SCIMP/CD200R1/NOD2/PTAFR/CLEC7A/TLR6/IL17RA/F2R/LILRB4/IL1RAP/AIF1/TNF/LILRA2,27
BP,GO:0006935,chemotaxis,70/899,493/12848,8.228882366766293e-9,3.3964165804069016e-7,2.8316247287223744e-7,FYN/ADGRA2/NRXN3/EPHA3/NGFR/NOTCH3/DPYSL2/CCL22/ABCC1/CCL24/UNC5B/PF4V1/MDK/CCR6/CCL20/TNR/CSF3R/CCRL2/CCR2/LRP1/FFAR2/CCR7/BCL11B/LBP/IL6/IL10/LEF1/ARRB2/XCL1/XCL2/EFNA3/NCAM1/VEGFC/ADAM8/CCL28/CXCL13/SLAMF8/JAML/CXCR5/SHC1/CCR5/CXCR1/PPBP/PF4/CCR1/NOD2/CX3CR1/RHOH/P2RY12/RNASE3/PTAFR/CXCL8/S1PR1/FPR1/SAA1/CMKLR1/RHOG/CCR8/CXCR2/CCL13/CCR4/NRG3/CXCR3/FPR3/C10orf99/HRH1/SPN/ELANE/AIF1/KLRK1,70
BP,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",18/899,53/12848,8.506011233145366e-9,3.4800031922271915e-7,2.901311680077468e-7,FOXP3/IL4R/IL12RB1/IFNG/CD86/IL18R1/MYB/CD80/LY9/IL6/LEF1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/IL27/SPN,18
BP,GO:0042330,taxis,70/899,494/12848,8.959932638864623e-9,3.613148391603864e-7,3.0123160960965685e-7,FYN/ADGRA2/NRXN3/EPHA3/NGFR/NOTCH3/DPYSL2/CCL22/ABCC1/CCL24/UNC5B/PF4V1/MDK/CCR6/CCL20/TNR/CSF3R/CCRL2/CCR2/LRP1/FFAR2/CCR7/BCL11B/LBP/IL6/IL10/LEF1/ARRB2/XCL1/XCL2/EFNA3/NCAM1/VEGFC/ADAM8/CCL28/CXCL13/SLAMF8/JAML/CXCR5/SHC1/CCR5/CXCR1/PPBP/PF4/CCR1/NOD2/CX3CR1/RHOH/P2RY12/RNASE3/PTAFR/CXCL8/S1PR1/FPR1/SAA1/CMKLR1/RHOG/CCR8/CXCR2/CCL13/CCR4/NRG3/CXCR3/FPR3/C10orf99/HRH1/SPN/ELANE/AIF1/KLRK1,70
BP,GO:0002920,regulation of humoral immune response,19/899,59/12848,8.986389653217158e-9,3.613148391603864e-7,3.0123160960965685e-7,C6/CD5L/PTPRC/IL1B/C3/CCR7/CFP/CXCL13/C1R/C2/NOD2/C1QB/C1QA/F2/C1S/ZP3/LTA/TNF/CFB,19
BP,GO:0055065,metal ion homeostasis,68/899,475/12848,9.700568138681927e-9,3.8669615212660263e-7,3.223922510507516e-7,FYN/SLC11A1/CP/ATP2B4/GNA15/P2RY10/PTPRC/TF/HAMP/TFR2/IFNG/CCR6/IL1A/STEAP3/FASLG/CNR1/CCRL2/CCR2/LRP1/OPRL1/S1PR4/CCR7/MCHR1/EPO/APLNR/GPR55/GPR65/XCL1/TRPM8/FATE1/SLC39A12/JPH2/CCL28/GRIA1/CLIC2/CXCL13/CXCR5/CCR5/CTRC/DISC1/CXCR1/CCR1/TRPV3/TMC8/CX3CR1/CD52/S1PR1/FPR1/KCNK3/BCL2/PRND/SAA1/C1QTNF1/CMKLR1/GPR4/CCR8/F2/CXCR2/F2R/CCL13/CCR4/RASA3/CXCR3/TMPRSS6/FPR3/ELANE/AVPR1B/RYR2,68
BP,GO:0002456,T cell mediated immunity,23/899,85/12848,1.0931346304636715e-8,4.320660946171664e-7,3.602176025809815e-7,TNFRSF1B/FOXP3/PTPRC/IL12RB1/LILRB1/IL18R1/CCR2/IL1B/RSAD2/KLRD1/IL6/XCL1/MR1/CD1D/IL23R/NLRP3/NOD2/IL7R/IL20RB/FUT7/LILRB4/ZP3/GZMM,23
BP,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",20/899,66/12848,1.1928106403133718e-8,4.599695183955167e-7,3.83480951736264e-7,FOXP3/IL4R/IL12RB1/IFNG/CD86/IL18R1/MYB/CD80/LY9/RSAD2/IL6/LEF1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/FUT7/IL27/SPN,20
BP,GO:0002287,alpha-beta T cell activation involved in immune response,18/899,54/12848,1.1933171467808215e-8,4.599695183955167e-7,3.83480951736264e-7,FOXP3/IL4R/IL12RB1/IFNG/CD86/IL18R1/MYB/CD80/LY9/IL6/LEF1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/IL27/SPN,18
BP,GO:0002293,alpha-beta T cell differentiation involved in immune response,18/899,54/12848,1.1933171467808215e-8,4.599695183955167e-7,3.83480951736264e-7,FOXP3/IL4R/IL12RB1/IFNG/CD86/IL18R1/MYB/CD80/LY9/IL6/LEF1/BATF/IL23R/NLRP3/SLAMF6/NFKBID/IL27/SPN,18
BP,GO:0045088,regulation of innate immune response,45/899,260/12848,1.2110598457806016e-8,4.6298222300989557e-7,3.859926721582004e-7,FYN/IFNGR1/LAG3/CD209/LILRB1/ICAM2/IFNG/CLEC4A/IL18RAP/TASL/ZBP1/IRF1/FFAR2/LBP/PTPN22/KLRD1/TLR4/NLRC5/ARRB2/DUSP10/ADAM8/CD96/CD1D/SLAMF8/IFNGR2/SLAMF6/PYHIN1/AIM2/CLEC4E/CLEC4D/NOD2/MUC17/SERPINB9/MUC16/IRF7/KIR2DL4/NCR1/SH2D1B/PSMB8/NCR3/KLRC2/KLRK1/LILRA2/IKBKE/PIK3R6,45
BP,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,19/899,60/12848,1.2298125240553387e-8,4.6632891156049593e-7,3.8878283815664714e-7,GNA15/P2RY10/OPRL1/GRPR/ANO1/GPR55/GPR65/CX3CR1/P2RY12/S1PR1/FPR1/CMKLR1/GPR4/F2/CXCR2/F2R/FPR3/HRH1/LTB4R,19
BP,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,23/899,86/12848,1.394968352760523e-8,5.246880965544418e-7,4.3743744440554945e-7,SLC11A1/FOXP3/PTPRC/IL12RB1/TNFSF13B/IL27RA/IL18R1/CCR2/IL1B/C3/RSAD2/IL6/XCL1/MR1/CD1D/IL23R/NLRP3/NOD2/NFKBID/CD28/ZP3/LTA/TNF,23
BP,GO:0034341,response to interferon-gamma,34/899,168/12848,1.4321297545573665e-8,5.343562540204446e-7,4.454978790176768e-7,NOS2/SLC11A1/IFNGR1/IL12RB1/CCL22/MEFV/CCL24/IFNG/CCL20/FASLG/IRF1/TLR4/NLRC5/IRF8/XCL1/XCL2/NCAM1/IFNGR2/IL23R/CLDN1/PTAFR/HLA-DQB1/CIITA/CCL13/GBP6/IRF7/AIF1/HLA-C/TRIM31/IFI30/HLA-DPB1/HLA-DPA1/HLA-DQB2/HLA-DQA1,34
BP,GO:0016064,immunoglobulin mediated immune response,25/899,100/12848,1.4709324705803237e-8,5.444784954592563e-7,4.539368877463422e-7,C6/FOXP3/IL4R/PTPRC/CD40LG/IL27RA/CCR6/C3/IL10/CD27/XCL1/BATF/C1R/C2/NOD2/C1QB/C1QA/GAPT/CD28/HLA-DQB1/C1S/IRF7/ZP3/LTA/TNF,25
BP,GO:0030003,cellular cation homeostasis,68/899,480/12848,1.4892161959725768e-8,5.469058533870943e-7,4.559605990818648e-7,FYN/SLC11A1/CP/ATP2B4/GNA15/P2RY10/PTPRC/TF/HAMP/TFR2/IFNG/CCR6/IL1A/FASLG/CNR1/TASL/CCRL2/CCR2/LRP1/OPRL1/S1PR4/CCR7/MCHR1/EPO/APLNR/GPR55/GPR65/XCL1/TRPM8/FATE1/SLC39A12/JPH2/CCL28/GRIA1/CLIC2/CXCL13/SLAMF8/CXCR5/CCR5/CTRC/DISC1/CXCR1/CCR1/TRPV3/CX3CR1/CD52/S1PR1/FPR1/KCNK3/BCL2/PRND/SAA1/C1QTNF1/CMKLR1/GPR4/CCR8/F2/CXCR2/F2R/CCL13/CCR4/RASA3/CXCR3/TMPRSS6/FPR3/ELANE/AVPR1B/RYR2,68
BP,GO:0032642,regulation of chemokine production,20/899,67/12848,1.5899815309897877e-8,5.793495203544038e-7,4.830091920621937e-7,NR1H4/IL4R/MEFV/IL7/IFNG/LRP1/IL1B/FFAR2/LBP/IL6/IL10/TLR4/NOD2/CLEC7A/IL17RA/LILRB4/ELANE/AIF1/ACKR1/TNF,20
BP,GO:0042113,B cell activation,38/899,202/12848,1.6778016868590318e-8,6.066098501946143e-7,5.057363876994911e-7,CD79B/CD22/FOXP3/PTPRC/LAT2/MFNG/CD40LG/TNFSF13B/IL7/IL27RA/CD79A/EZH2/AICDA/CCR6/CD86/LAX1/INHBA/PKN1/IL6/IL10/TLR4/LEF1/CD27/ATM/BATF/SLAMF8/CXCR5/FCRL3/IKZF3/CTLA4/NOD2/IL7R/BCL2/GAPT/CD28/ADGRG3/TNFRSF4/NFAM1,38
BP,GO:1902107,positive regulation of leukocyte differentiation,29/899,130/12848,1.7148656244268738e-8,6.105445246051098e-7,5.090167630882179e-7,FOXP3/IL4R/PTPRC/IL12RB1/IL7/MDK/IFNG/CD86/MYB/CD80/CD101/IL2RA/TESPA1/IL10/LEF1/CD27/DUSP10/ADAM8/IL23R/NLRP3/PF4/CCR1/SLC9B2/NFKBID/RHOH/IL7R/LILRB4/TNF/PIK3R6,29
BP,GO:1903708,positive regulation of hemopoiesis,29/899,130/12848,1.7148656244268738e-8,6.105445246051098e-7,5.090167630882179e-7,FOXP3/IL4R/PTPRC/IL12RB1/IL7/MDK/IFNG/CD86/MYB/CD80/CD101/IL2RA/TESPA1/IL10/LEF1/CD27/DUSP10/ADAM8/IL23R/NLRP3/PF4/CCR1/SLC9B2/NFKBID/RHOH/IL7R/LILRB4/TNF/PIK3R6,29
