ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0006735,"NADH regeneration",8/399,25/12848,5.486609402764779e-7,1.8872044411234024e-5,1.4806875103287162e-5,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0061621,canonical glycolysis,8/399,25/12848,5.486609402764779e-7,1.8872044411234024e-5,1.4806875103287162e-5,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0061718,glucose catabolic process to pyruvate,8/399,25/12848,5.486609402764779e-7,1.8872044411234024e-5,1.4806875103287162e-5,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0097530,granulocyte migration,16/399,116/12848,5.633950370063087e-7,1.9213215364574116e-5,1.5074555466097724e-5,PIK3CG/NCKAP1L/ADGRE2/RAC2/LGALS3/ANXA1/VAV1/S100A8/FCER1G/ITGB2/S100A9/S100A12/CD300A/CSF1R/CAMK1D/C5AR1,16
BP,GO:0002685,regulation of leukocyte migration,19/399,162/12848,6.525743073747747e-7,2.2065860054452125e-5,1.7312720696990008e-5,STK10/ICAM1/TREM2/HMOX1/PYCARD/VEGFA/NCKAP1L/RAC2/LGALS3/ANXA1/MMP14/CD300A/LGALS9/PDGFD/CSF1R/CAMK1D/ADA/C5AR1/STK39,19
BP,GO:0034340,response to type I interferon,13/399,78/12848,7.256680625890415e-7,2.399180201066938e-5,1.8823801392885035e-5,IFI35/OAS1/OAS3/OAS2/PTPN6/STAT1/XAF1/GBP2/ISG20/MX2/HLA-E/HLA-F/HLA-B,13
BP,GO:0051607,defense response to virus,22/399,212/12848,7.275709381681691e-7,2.399180201066938e-5,1.8823801392885035e-5,TRAF3IP2/OAS1/UNC13D/CD40/PYCARD/OAS3/OAS2/STAT1/GBP3/RTP4/IFI16/CGAS/MLKL/ISG20/SLFN11/PRF1/MX2/STING1/CARD9/TLR7/APOBEC3D/APOBEC3C,22
BP,GO:0140546,defense response to symbiont,22/399,212/12848,7.275709381681691e-7,2.399180201066938e-5,1.8823801392885035e-5,TRAF3IP2/OAS1/UNC13D/CD40/PYCARD/OAS3/OAS2/STAT1/GBP3/RTP4/IFI16/CGAS/MLKL/ISG20/SLFN11/PRF1/MX2/STING1/CARD9/TLR7/APOBEC3D/APOBEC3C,22
BP,GO:0032612,interleukin-1 production,14/399,91/12848,7.486913236815888e-7,2.4183296975319074e-5,1.8974047013480787e-5,TYROBP/P2RX7/TREM2/PYCARD/ANXA1/HAVCR2/CD36/CASP1/MNDA/IFI16/LGALS9/IL16/SIRPA/CARD16,14
BP,GO:0002819,regulation of adaptive immune response,18/399,148/12848,7.515611090074097e-7,2.4183296975319074e-5,1.8974047013480787e-5,BTK/WAS/CD40/PYCARD/JAK3/PTPN6/CD48/SASH3/ANXA1/HAVCR2/SLC15A4/SAMSN1/B2M/ADA/HLA-DRA/HLA-E/HLA-F/HLA-B,18
BP,GO:0071674,mononuclear cell migration,18/399,148/12848,7.515611090074097e-7,2.4183296975319074e-5,1.8974047013480787e-5,STK10/ICAM1/HSD3B7/PYCARD/PIK3CG/ZAP70/CXCR4/LGALS3/ANXA1/MYO1G/CXCL16/S100A12/LGALS9/PDGFD/CSF1R/C5AR1/SIRPA/STK39,18
BP,GO:0061620,glycolytic process through glucose-6-phosphate,8/399,26/12848,7.71164743323285e-7,2.4615578606879257e-5,1.931321218226063e-5,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0019882,antigen processing and presentation,21/399,199/12848,9.898444952246022e-7,3.1345075682112404e-5,2.459312889555528e-5,WAS/KIF2A/ICAM1/TREM2/PYCARD/NCF2/CD68/LILRB2/CD36/CD8A/FCER1G/B2M/HLA-DRB5/TAP2/HLA-DRA/HLA-E/HLA-F/HLA-B/PSMB9/HLA-DOB/HLA-DMB,21
BP,GO:0061615,glycolytic process through fructose-6-phosphate,8/399,27/12848,1.0663587116160457e-6,3.350213590037813e-5,2.628554337626291e-5,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0002704,negative regulation of leukocyte mediated immunity,10/399,46/12848,1.1180155794233822e-6,3.4850641889838245e-5,2.734357181912121e-5,CD84/HMOX1/JAK3/PTPN6/HAVCR2/CD300A/LGALS9/HLA-E/HLA-F/HLA-B,10
BP,GO:0048872,homeostasis of number of cells,22/399,218/12848,1.16984969305502e-6,3.6183723064259924e-5,2.8389498059123866e-5,FAS/SPI1/HMOX1/RASSF2/CORO1A/JAK3/LIPA/VEGFA/STAT1/SASH3/NCKAP1L/ANXA1/DOCK10/SLC15A4/SPTA1/B2M/INPP5D/LGALS9/AHSP/HCLS1/IKZF1/ADA,22
BP,GO:0032535,regulation of cellular component size,27/399,309/12848,1.2660509080903628e-6,3.885802402523498e-5,3.048773603773878e-5,WAS/ADD2/MAP2/SEMA5B/P2RX7/ARHGAP4/ICAM1/SEMA6A/SH3BP1/CORO1A/PYCARD/VEGFA/FN1/PLEK/NCKAP1L/GMFG/SPIRE1/VAV1/KCNMA1/SPTA1/CDH4/HCLS1/TRPV2/EVL/CYRIA/FCHSD1/NEFL,27
BP,GO:0031341,regulation of cell killing,13/399,83/12848,1.5123377292471048e-6,4.6062805646533956e-5,3.6140557708163034e-5,TYROBP/P2RX7/ICAM1/HAVCR2/VAV1/B2M/LGALS9/PRF1/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,13
BP,GO:0043303,mast cell degranulation,9/399,38/12848,1.7997475362197845e-6,5.440145961755258e-5,4.268300775691897e-5,BTK/CD84/UNC13D/HMOX1/PIK3CG/ADGRE2/RAC2/CD300A/LGALS9,9
BP,GO:0046635,positive regulation of alpha-beta T cell activation,11/399,60/12848,1.9679447919566625e-6,5.830021985934434e-5,4.574194799147608e-5,RASAL3/ZAP70/SASH3/NCKAP1L/ANXA1/RUNX1/LGALS9/ADA/CD3E/HLA-DRA/HLA-E,11
BP,GO:0002456,T cell mediated immunity,13/399,85/12848,1.9967469313074653e-6,5.830021985934434e-5,4.574194799147608e-5,WAS/ICAM1/BTN3A3/SASH3/MYO1G/CD8A/B2M/PRF1/BTN3A2/HLA-DRA/HLA-E/HLA-F/HLA-B,13
BP,GO:0032652,regulation of interleukin-1 production,13/399,85/12848,1.9967469313074653e-6,5.830021985934434e-5,4.574194799147608e-5,TYROBP/P2RX7/TREM2/PYCARD/ANXA1/HAVCR2/CASP1/MNDA/IFI16/LGALS9/IL16/SIRPA/CARD16,13
BP,GO:0046634,regulation of alpha-beta T cell activation,13/399,85/12848,1.9967469313074653e-6,5.830021985934434e-5,4.574194799147608e-5,RASAL3/JAK3/ZAP70/SASH3/NCKAP1L/ANXA1/RUNX1/CD300A/LGALS9/ADA/CD3E/HLA-DRA/HLA-E,13
BP,GO:0002237,response to molecule of bacterial origin,25/399,279/12848,2.0017869976767355e-6,5.830021985934434e-5,4.574194799147608e-5,VIM/SCARB1/ICAM1/TREM2/CD40/PYCARD/SOD2/LY86/SPARC/CD68/LILRB2/CD180/HAVCR2/CD36/CASP1/S100A8/VCAM1/S100A9/B2M/LGALS9/TLR1/CARD9/C5AR1/SIRPA/CARD16,25
BP,GO:0002448,mast cell mediated immunity,9/399,39/12848,2.2761390156612493e-6,6.58101063223796e-5,5.1634152803787616e-5,BTK/CD84/UNC13D/HMOX1/PIK3CG/ADGRE2/RAC2/CD300A/LGALS9,9
BP,GO:0002833,positive regulation of response to biotic stimulus,21/399,210/12848,2.3755772952061772e-6,6.8191031711314e-5,5.3502210344136095e-5,TYROBP/IFI35/ICAM3/FCN1/PYCARD/LY86/NMI/CD180/HAVCR2/SLC15A4/VAV1/FCER1G/MNDA/IFI16/CGAS/SH2D1A/STING1/CARD9/HLA-E/HLA-F/PSMB9,21
BP,GO:0050869,negative regulation of B cell activation,8/399,30/12848,2.5904135551482735e-6,7.38267863217258e-5,5.7923984308353114e-5,BTK/TYROBP/SAMSN1/LAPTM5/MNDA/CD300A/INPP5D/TBC1D10C,8
BP,GO:1902107,positive regulation of leukocyte differentiation,16/399,130/12848,2.649072159058828e-6,7.44351965820051e-5,5.840133877717535e-5,BTK/TYROBP/TREM2/ZAP70/SASH3/NCKAP1L/LILRB2/ANXA1/MMP14/RUNX1/INPP5D/LGALS9/HCLS1/EVI2B/ADA/HLA-DRA,16
BP,GO:1903708,positive regulation of hemopoiesis,16/399,130/12848,2.649072159058828e-6,7.44351965820051e-5,5.840133877717535e-5,BTK/TYROBP/TREM2/ZAP70/SASH3/NCKAP1L/LILRB2/ANXA1/MMP14/RUNX1/INPP5D/LGALS9/HCLS1/EVI2B/ADA/HLA-DRA,16
BP,GO:0050878,regulation of body fluid levels,31/399,403/12848,3.135037005913779e-6,8.747410946570615e-5,6.863157935655192e-5,WAS/EHD2/LCP2/FAP/AKR1B1/P2RX7/CD40/PIK3CG/CAV1/MET/COL1A1/CCND1/VWF/OAS2/PTPN6/VEGFA/FN1/PLEK/CD36/MMRN1/VAV1/LNPK/FERMT3/UBASH3B/FCER1G/HK2/VKORC1/RAP2B/ADA/STK39/HBB,31
BP,GO:0043542,endothelial cell migration,19/399,183/12848,4.144861629257572e-6,1.1484720764401188e-4,9.010832226178377e-5,PLXND1/VASH1/SCARB1/FAP/SH3BP1/HMOX1/CD40/PIK3CG/MET/VEGFA/SPARC/NRP2/LOXL2/ANXA1/CDH13/ITGB2/MMRN2/CDH5/PTP4A3,19
BP,GO:0043304,regulation of mast cell degranulation,7/399,23/12848,4.2124931047130835e-6,1.1591618957107037e-4,9.094703806473112e-5,CD84/UNC13D/HMOX1/ADGRE2/RAC2/CD300A/LGALS9,7
BP,GO:0002687,positive regulation of leukocyte migration,14/399,105/12848,4.332184227437959e-6,1.1839325388683189e-4,9.289052554001796e-5,ICAM1/TREM2/PYCARD/VEGFA/NCKAP1L/RAC2/LGALS3/MMP14/LGALS9/PDGFD/CSF1R/CAMK1D/C5AR1/STK39,14
BP,GO:0002224,toll-like receptor signaling pathway,16/399,135/12848,4.364535574763875e-6,1.1846596560073374e-4,9.294757464624249e-5,BTK/IFI35/GRAMD4/CD40/CAV1/NMI/HAVCR2/CD36/SLC15A4/S100A8/TNIP1/ITGB2/S100A9/CD300A/TLR1/TLR7,16
BP,GO:0042267,natural killer cell mediated cytotoxicity,10/399,53/12848,4.4044976290601255e-6,1.1874287526993176e-4,9.316483605138558e-5,UNC13D/CORO1A/PTPN6/HAVCR2/VAV1/LGALS9/SH2D1A/HLA-E/HLA-F/HLA-B,10
BP,GO:0045089,positive regulation of innate immune response,19/399,184/12848,4.492486772042392e-6,1.2030216255334996e-4,9.438824203499875e-5,TYROBP/IFI35/ICAM3/FCN1/PYCARD/NMI/HAVCR2/SLC15A4/VAV1/FCER1G/MNDA/IFI16/CGAS/SH2D1A/STING1/CARD9/HLA-E/HLA-F/PSMB9,19
BP,GO:0002698,negative regulation of immune effector process,14/399,106/12848,4.852678252297885e-6,1.2908124151112376e-4,1.0127624647251868e-4,CD84/HMOX1/JAK3/PTPN6/LGALS3/ANXA1/HAVCR2/ENPP3/VSIG4/CD300A/LGALS9/HLA-E/HLA-F/HLA-B,14
BP,GO:0050868,negative regulation of T cell activation,13/399,93/12848,5.602272656483753e-6,1.480335622474846e-4,1.161461058235112e-4,PAG1/JAK3/PTPN6/LILRB2/LGALS3/ANXA1/HAVCR2/VSIG4/RUNX1/LAPTM5/TNFAIP8L2/CD300A/LGALS9,13
BP,GO:0006007,glucose catabolic process,8/399,33/12848,5.662527244761899e-6,1.4864134017499985e-4,1.1662296416843413e-4,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0060627,regulation of vesicle-mediated transport,31/399,415/12848,5.722780545966635e-6,1.492411397281495e-4,1.1709356273618695e-4,EHD2/CD84/SCARB1/UNC13D/TREM2/HMOX1/TRIM9/CORO1A/PYCARD/CAV1/VEGFA/NCKAP1L/ADGRE2/RAC2/LGALS3/PRAM1/DOCK2/ANXA1/CD36/CDH13/BICD1/FCER1G/ITGB2/B2M/CD300A/LGALS9/SNX33/ANXA2/CAMK1D/SIRPA/HLA-F,31
BP,GO:0050921,positive regulation of chemotaxis,14/399,108/12848,6.063107770429717e-6,1.5708961041567904e-4,1.2325141838180438e-4,TREM2/MET/VEGFA/CXCR4/NCKAP1L/RAC2/CDH13/LGALS9/PDGFD/IL16/CSF1R/CAMK1D/C5AR1/STK39,14
BP,GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,5/399,10/12848,6.242262951081344e-6,1.5965787932573438e-4,1.2526646434896031e-4,ICAM1/LGALS3/HAVCR2/LGALS9/HLA-DMB,5
BP,GO:0043301,negative regulation of leukocyte degranulation,5/399,10/12848,6.242262951081344e-6,1.5965787932573438e-4,1.2526646434896031e-4,CD84/HMOX1/CD300A/LGALS9/HLA-F,5
BP,GO:0006968,cellular defense response,9/399,44/12848,6.636000581302845e-6,1.6864740330826974e-4,1.3231958249275668e-4,TYROBP/NCF2/LSP1/LILRB2/TRAT1/MNDA/PRF1/SH2D1A/C5AR1,9
BP,GO:0001818,negative regulation of cytokine production,22/399,243/12848,7.01776300033187e-6,1.7722072386914026e-4,1.3904615031970008e-4,BTK/TYROBP/CD84/TREM2/HMOX1/PYCARD/JAK3/PTPN6/FN1/NCKAP1L/NMI/ANXA1/HAVCR2/VSIG4/UBE2L6/LAPTM5/INPP5D/LGALS9/ANXA4/SIRPA/CARD16/HLA-F,22
BP,GO:0002228,natural killer cell mediated immunity,10/399,56/12848,7.401681327058381e-6,1.8574030499976692e-4,1.4573055456253972e-4,UNC13D/CORO1A/PTPN6/HAVCR2/VAV1/LGALS9/SH2D1A/HLA-E/HLA-F/HLA-B,10
BP,GO:0002483,antigen processing and presentation of endogenous peptide antigen,6/399,17/12848,7.995550559358088e-6,1.9938904207399233e-4,1.564392589705984e-4,B2M/TAP2/HLA-DRA/HLA-E/HLA-F/HLA-B,6
BP,GO:0030593,neutrophil chemotaxis,12/399,83/12848,9.008868086452869e-6,2.2326325257731024e-4,1.7517079888271223e-4,PIK3CG/NCKAP1L/RAC2/LGALS3/VAV1/S100A8/FCER1G/ITGB2/S100A9/S100A12/CAMK1D/C5AR1,12
BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,11/399,70/12848,9.40364437439836e-6,2.301873684285243e-4,1.8060341213729884e-4,TYROBP/ICAM1/HAVCR2/VAV1/B2M/LGALS9/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,11
BP,GO:0070664,negative regulation of leukocyte proliferation,11/399,70/12848,9.40364437439836e-6,2.301873684285243e-4,1.8060341213729884e-4,BTK/TYROBP/PTPN6/LILRB2/HAVCR2/ENPP3/VSIG4/MNDA/CD300A/INPP5D/LGALS9,11
BP,GO:0019674,"NAD metabolic process",9/399,46/12848,9.761151509270032e-6,2.3748167391455746e-4,1.8632647361084128e-4,PFKP/PKM/ALDOC/GAPDH/ENO2/LDHA/ALDOA/HK2/HK3,9
BP,GO:0070482,response to oxygen levels,26/399,325/12848,9.972430554245663e-6,2.4115150249357696e-4,1.892057956512064e-4,FAS/PKM/ICAM1/HMOX1/NDRG1/CAV1/PDLIM1/COL1A1/SOD2/VEGFA/SLC2A1/CXCR4/POSTN/LOXL2/LDHA/CASP1/NOL3/KCNMA1/MMP14/HK2/VCAM1/ANGPTL4/ADA/ERO1A/CARD16/PSMB9,26
BP,GO:0001667,ameboidal-type cell migration,27/399,345/12848,1.0055040801298324e-5,2.4168441444084523e-4,1.896239146674776e-4,PLXND1/VASH1/SCARB1/FAP/SEMA5B/ARHGAP4/SEMA6A/SH3BP1/HMOX1/CD40/PIK3CG/MET/PDLIM1/ARHGDIB/VEGFA/SPARC/FN1/NRP2/ITGB4/LOXL2/ANXA1/CDH13/ITGB2/MMRN2/CDH5/PTP4A3/EVL,27
BP,GO:0002577,regulation of antigen processing and presentation,6/399,18/12848,1.1680489847057856e-5,2.7907278137581345e-4,2.1895856794925978e-4,WAS/TREM2/PYCARD/CD68/LILRB2/HLA-DOB,6
BP,GO:0048771,tissue remodeling,15/399,130/12848,1.206371402635293e-5,2.865132081258821e-4,2.247962751527169e-4,SNX10/P2RX7/RASSF2/CAV1/LIPA/RAC2/NOL3/EGFR/UBASH3B/MMP14/RUNX1/CTHRC1/INPP5D/CSF1R/TGM2,15
BP,GO:0043547,positive regulation of GTPase activity,26/399,329/12848,1.2384302476213253e-5,2.9157535457845994e-4,2.2876800013621948e-4,ARHGAP15/GMIP/ARHGAP4/ICAM1/MYO9B/SH3BP1/CD40/RASAL3/CAV2/ARHGDIB/SIPA1L2/ARHGAP9/NCKAP1L/DOCK4/ARHGAP22/DOCK2/DOCK10/VAV1/ARHGAP26/RGS10/ASAP1/ARHGAP25/TBC1D10C/ARHGAP45/ADAP2/ARHGAP30,26
BP,GO:0032602,chemokine production,11/399,72/12848,1.2423010094821602e-5,2.9157535457845994e-4,2.2876800013621948e-4,TREM2/HMOX1/PYCARD/POSTN/HAVCR2/S100A8/S100A9/LGALS9/CSF1R/TLR7/SIRPA,11
BP,GO:0007249,I-kappaB kinase/NF-kappaB signaling,21/399,234/12848,1.2975185417903093e-5,3.0275432641773884e-4,2.3753894387715482e-4,BTK/TRAF3IP2/LGALS1/HMOX1/CD40/PYCARD/STAT1/NEK6/TNFRSF10B/PRDX4/APOL3/CD36/CASP1/TNIP1/S100A12/LGALS9/CARD9/TLR7/SIRPA/TGM2/CARD16,21
BP,GO:0045619,regulation of lymphocyte differentiation,16/399,147/12848,1.3126848330655788e-5,3.04512353716957e-4,2.3891827989822712e-4,BTK/NFATC2/JAK3/PTPN6/ZAP70/CD2/SASH3/NCKAP1L/LILRB2/ANXA1/MMP14/RUNX1/INPP5D/LGALS9/ADA/HLA-DRA,16
BP,GO:0045920,negative regulation of exocytosis,7/399,27/12848,1.3702844387474902e-5,3.160367000348258e-4,2.4796020205871837e-4,CD84/HMOX1/TRIM9/ANXA1/CD300A/LGALS9/HLA-F,7
BP,GO:0043087,regulation of GTPase activity,29/399,393/12848,1.4538601681142889e-5,0.00033338517648138003,2.615716963080397e-4,PLXND1/ARHGAP15/GMIP/ARHGAP4/ICAM1/MYO9B/SH3BP1/CD40/PYCARD/RASAL3/CAV2/MET/ARHGDIB/SIPA1L2/ARHGAP9/NCKAP1L/DOCK4/ARHGAP22/DOCK2/DOCK10/VAV1/ARHGAP26/RGS10/ASAP1/ARHGAP25/TBC1D10C/ARHGAP45/ADAP2/ARHGAP30,29
BP,GO:0001666,response to hypoxia,24/399,294/12848,1.5714665991486893e-5,3.5829438460590116e-4,2.811152881725234e-4,PKM/ICAM1/HMOX1/NDRG1/CAV1/PDLIM1/SOD2/VEGFA/SLC2A1/CXCR4/POSTN/LOXL2/LDHA/CASP1/NOL3/KCNMA1/MMP14/HK2/VCAM1/ANGPTL4/ADA/ERO1A/CARD16/PSMB9,24
BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,15/399,134/12848,1.742466960256521e-5,3.9329834805000395e-4,3.0857915501931457e-4,BTK/WAS/CD40/JAK3/PTPN6/SASH3/ANXA1/HAVCR2/SLC15A4/B2M/ADA/HLA-DRA/HLA-E/HLA-F/HLA-B,15
BP,GO:1903038,negative regulation of leukocyte cell-cell adhesion,13/399,103/12848,1.7447069575150553e-5,3.9329834805000395e-4,3.0857915501931457e-4,PAG1/JAK3/PTPN6/LILRB2/LGALS3/ANXA1/HAVCR2/VSIG4/RUNX1/LAPTM5/TNFAIP8L2/CD300A/LGALS9,13
BP,GO:0033004,negative regulation of mast cell activation,5/399,12/12848,1.8631984940181737e-5,4.1764955006362434e-4,3.276849391608544e-4,CD84/HMOX1/ENPP3/CD300A/LGALS9,5
BP,GO:0002706,regulation of lymphocyte mediated immunity,15/399,135/12848,1.905718635604037e-5,4.24794265701682e-4,3.332906334775893e-4,BTK/WAS/CD40/PTPN6/SASH3/HAVCR2/SLC15A4/VAV1/B2M/LGALS9/SH2D1A/HLA-DRA/HLA-E/HLA-F/HLA-B,15
BP,GO:0007596,blood coagulation,23/399,279/12848,2.01964227940885e-5,4.4768737193562845e-4,3.512524057872468e-4,WAS/EHD2/LCP2/FAP/P2RX7/CD40/PIK3CG/CAV1/COL1A1/VWF/PTPN6/FN1/PLEK/CD36/MMRN1/VAV1/LNPK/FERMT3/UBASH3B/FCER1G/VKORC1/RAP2B/HBB,23
BP,GO:0046631,alpha-beta T cell activation,14/399,120/12848,2.0715373979744803e-5,4.566538241943744e-4,3.582874220166388e-4,RASAL3/JAK3/ZAP70/SASH3/NCKAP1L/DOCK2/ANXA1/RUNX1/CD300A/LGALS9/ADA/CD3E/HLA-DRA/HLA-E,14
BP,GO:0045621,positive regulation of lymphocyte differentiation,12/399,90/12848,2.0948542075771572e-5,4.592564993534537e-4,3.603294628880547e-4,BTK/ZAP70/SASH3/NCKAP1L/LILRB2/ANXA1/MMP14/RUNX1/INPP5D/LGALS9/ADA/HLA-DRA,12
BP,GO:0006734,"NADH metabolic process",8/399,39/12848,2.1312186003876613e-5,4.6467553090419496e-4,3.6458119744336526e-4,PFKP/PKM/ALDOC/GAPDH/ENO2/ALDOA/HK2/HK3,8
BP,GO:0050817,coagulation,23/399,281/12848,2.263648717943629e-5,4.908673035106022e-4,3.851310805013932e-4,WAS/EHD2/LCP2/FAP/P2RX7/CD40/PIK3CG/CAV1/COL1A1/VWF/PTPN6/FN1/PLEK/CD36/MMRN1/VAV1/LNPK/FERMT3/UBASH3B/FCER1G/VKORC1/RAP2B/HBB,23
BP,GO:1903306,negative regulation of regulated secretory pathway,6/399,20/12848,2.3133142910960606e-5,4.989256227823396e-4,3.91453581890167e-4,CD84/HMOX1/TRIM9/CD300A/LGALS9/HLA-F,6
BP,GO:0032732,positive regulation of interleukin-1 production,9/399,51/12848,2.3497032744138278e-5,5.04049250801676e-4,3.954735448843647e-4,TYROBP/P2RX7/PYCARD/HAVCR2/CASP1/MNDA/IFI16/LGALS9/IL16,9
BP,GO:0042116,macrophage activation,11/399,77/12848,2.3898446434436362e-5,5.083764481503842e-4,3.98868633900341e-4,TYROBP/IFI35/TREM2/NMI/CD93/HAVCR2/VSIG4/ITGB2/TLR1/TLR7/C5AR1,11
BP,GO:0007599,hemostasis,23/399,282/12848,2.395357700558201e-5,5.083764481503842e-4,3.98868633900341e-4,WAS/EHD2/LCP2/FAP/P2RX7/CD40/PIK3CG/CAV1/COL1A1/VWF/PTPN6/FN1/PLEK/CD36/MMRN1/VAV1/LNPK/FERMT3/UBASH3B/FCER1G/VKORC1/RAP2B/HBB,23
BP,GO:0030217,T cell differentiation,19/399,207/12848,2.444776452299164e-5,5.161194732631569e-4,4.049437576796277e-4,NFATC2/JAK3/ZAP70/CD2/SASH3/NCKAP1L/LILRB2/DOCK2/ANXA1/VAV1/CD8A/FCER1G/RUNX1/CD3G/B2M/LGALS9/ADA/CD3E/HLA-DRA,19
BP,GO:0032755,positive regulation of interleukin-6 production,10/399,64/12848,2.5235667055728577e-5,5.271744060332828e-4,4.1361738122753817e-4,TYROBP/POU2F2/PYCARD/LILRB2/CD36/LGALS9/IL16/TLR1/CARD9/TLR7,10
BP,GO:0050672,negative regulation of lymphocyte proliferation,10/399,64/12848,2.5235667055728577e-5,5.271744060332828e-4,4.1361738122753817e-4,BTK/TYROBP/PTPN6/LILRB2/HAVCR2/VSIG4/MNDA/CD300A/INPP5D/LGALS9,10
BP,GO:0032496,response to lipopolysaccharide,22/399,265/12848,2.7428229911189247e-5,5.699929028419016e-4,4.4721247673178084e-4,VIM/SCARB1/ICAM1/TREM2/CD40/PYCARD/SOD2/LY86/SPARC/CD68/LILRB2/CD180/HAVCR2/CD36/CASP1/S100A8/VCAM1/S100A9/LGALS9/C5AR1/SIRPA/CARD16,22
BP,GO:0036293,response to decreased oxygen levels,24/399,305/12848,2.8730174012153263e-5,5.939554109248265e-4,4.660132943122106e-4,PKM/ICAM1/HMOX1/NDRG1/CAV1/PDLIM1/SOD2/VEGFA/SLC2A1/CXCR4/POSTN/LOXL2/LDHA/CASP1/NOL3/KCNMA1/MMP14/HK2/VCAM1/ANGPTL4/ADA/ERO1A/CARD16/PSMB9,24
BP,GO:0032945,negative regulation of mononuclear cell proliferation,10/399,65/12848,2.9011043911363685e-5,5.966704392079439e-4,4.6814348666519585e-4,BTK/TYROBP/PTPN6/LILRB2/HAVCR2/VSIG4/MNDA/CD300A/INPP5D/LGALS9,10
BP,GO:0032611,interleukin-1 beta production,11/399,79/12848,3.057460040072191e-5,6.256033620455406e-4,4.908440571754222e-4,TYROBP/P2RX7/TREM2/PYCARD/CD36/CASP1/MNDA/IFI16/LGALS9/SIRPA/CARD16,11
BP,GO:0022408,negative regulation of cell-cell adhesion,15/399,143/12848,3.779166802149872e-5,7.693303847233668e-4,6.036112819330676e-4,PAG1/JAK3/PTPN6/VEGFA/LILRB2/LGALS3/ANXA1/HAVCR2/UBASH3B/VSIG4/RUNX1/LAPTM5/TNFAIP8L2/CD300A/LGALS9,15
BP,GO:0030852,regulation of granulocyte differentiation,5/399,14/12848,4.473245421852167e-5,9.06002499146708e-4,7.108432746240099e-4,C1QC/RUNX1/INPP5D/HCLS1/EVI2B,5
BP,GO:0002221,pattern recognition receptor signaling pathway,17/399,180/12848,4.542159792855113e-5,9.153140188632274e-4,7.181490283865554e-4,BTK/IFI35/GRAMD4/FCN1/CD40/CAV1/NMI/HAVCR2/CD36/SLC15A4/S100A8/TNIP1/ITGB2/S100A9/CD300A/TLR1/TLR7,17
BP,GO:0048002,antigen processing and presentation of peptide antigen,16/399,163/12848,4.7522374825378414e-5,9.528355555440194e-4,7.475881657269263e-4,KIF2A/TREM2/PYCARD/NCF2/CD36/FCER1G/B2M/HLA-DRB5/TAP2/HLA-DRA/HLA-E/HLA-F/HLA-B/PSMB9/HLA-DOB/HLA-DMB,16
BP,GO:0001776,leukocyte homeostasis,10/399,69/12848,4.934201733108641e-5,9.843732457551738e-4,7.723324186455316e-4,FAS/CORO1A/JAK3/NCKAP1L/ANXA1/DOCK10/SLC15A4/SPTA1/LGALS9/ADA,10
BP,GO:0007009,plasma membrane organization,12/399,98/12848,4.9690261323910584e-5,9.863887695641953e-4,7.73913784641582e-4,EHD2/P2RX7/NDRG1/CAV2/CAV1/BIN2/CXCR4/DEGS1/ASAP1/S100A9/SPTA1/SNX33,12
BP,GO:0043277,apoptotic cell clearance,8/399,44/12848,5.359827580347588e-5,0.0010586986161181622,8.306475885332844e-4,TYROBP/SCARB1/FCN1/TREM2/RAC2/ANXA1/CD36/TGM2,8
BP,GO:0030099,myeloid cell differentiation,25/399,338/12848,5.478276863310844e-5,0.0010767647627886831,8.448221618608478e-4,TYROBP/SPI1/SNX10/TREM2/RASSF2/JAK3/PTPN6/VEGFA/LOX/STAT1/NCKAP1L/PDE1B/LGALS3/UBASH3B/C1QC/RUNX1/IFI16/B2M/INPP5D/AHSP/HCLS1/CSF1R/ANXA2/IKZF1/EVI2B,25
BP,GO:0071219,cellular response to molecule of bacterial origin,16/399,165/12848,5.511057583427258e-5,0.0010778980273468018,8.457113133701066e-4,VIM/SCARB1/ICAM1/TREM2/CD40/PYCARD/LY86/CD68/LILRB2/CD180/HAVCR2/CD36/CASP1/TLR1/SIRPA/CARD16,16
BP,GO:0002507,tolerance induction,6/399,23/12848,5.566513033460269e-5,0.0010834335123661696,8.500544165089007e-4,LILRB2/HAVCR2/LGALS9/CD3E/HLA-E/HLA-B,6
