term,stat,padj,pval,overlap %,gene signature %,overlap between signature and term,term gene count,genes,gene_average,gene_stdev,avg_rna,avg_protein,avg_cpg,Regulation_Grouping_2
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.5466507448491944,0.3735446756469495,0.10989010989010989,0.03731343283582089,10.0,91.0,"CAV1,COL1A1,PTPN6,FN1,CD2,CD48,DOK2,FCER1G,ITGB2,SIRPA",-0.4740544855594635,0.3395788698827017,-0.5493602554518924,-0.2545232469177363,0.036044885600846725,MDE
REACTOME_COLLAGEN_FORMATION,REACTOME_COLLAGEN_FORMATION,0.9373273425740019,0.9274977243438162,0.06896551724137931,0.014925373134328358,4.0,58.0,"COL23A1,PLOD3,COL1A1,COL8A1",-0.3589821606874466,0.3209282316147092,-0.8264224971652112,-0.19008449337005617,-0.013807825441932643,MDE
REACTOME_TCR_SIGNALING,REACTOME_TCR_SIGNALING,0.0014342345489709908,4.7807818299033024e-05,0.14814814814814814,0.029850746268656716,8.0,54.0,"WAS,LCP2,GRAP2,ZAP70,CD3G,TRAT1,EVL,CD3E",-0.7977821230888367,0.15492910331732604,-0.832344236610924,-0.40264220460142897,0.024255092767788443,MDE
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,0.004010369506190862,0.00020051847530954314,0.25925925925925924,0.026119402985074626,7.0,27.0,"WAS,LCP2,GRAP2,ZAP70,CD3G,EVL,CD3E",-0.7874077558517456,0.1644227230238875,-0.8083641463117669,-0.4075767466797885,0.026556893145103705,MDE
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,0.03922661608203972,0.008499100151108607,0.06741573033707865,0.022388059701492536,6.0,89.0,"VEGFA,FN1,PLEK,CALU,MMRN1,ALDOA",0.23358121514320374,0.35276749671513136,0.036362980402282225,0.09448306851982051,-0.011506498825321822,MDE
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.7865680294740625,0.6685828250529531,0.06329113924050633,0.018656716417910446,5.0,79.0,"ICAM3,COL1A1,FN1,ITGB4,ITGB2",-0.3576510548591614,0.15626610005449285,-0.6626413459065004,-0.24196630201037728,0.02035901248320652,MDE
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.09378560985358318,0.033544914659477676,0.1935483870967742,0.022388059701492536,6.0,31.0,"LCP2,PIK3CG,COL1A1,RAC2,VAV1,FCER1G",-0.5489968657493591,0.12693662321372834,-0.7017192063487864,-0.3949555547908196,0.050309774162980526,MDE
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,0.013611371283260204,0.0018148495044346938,0.07936507936507936,0.018656716417910446,5.0,63.0,"GRAP2,PTPN6,VAV1,CD3G,CD3E",-0.7219927310943604,0.12768943251446943,-0.7815203957144551,-0.3629717006115567,0.009757518113764694,MDE
REACTOME_SIGNALING_BY_ILS,REACTOME_SIGNALING_BY_ILS,0.1218053914058104,0.04872215656232416,0.056074766355140186,0.022388059701492536,6.0,107.0,"JAK3,PTPN6,STAT1,CASP1,VAV1,CDK1",-0.5384008288383484,0.04176370426050387,-0.47102843916492326,-0.33252271106624126,0.020460207544070807,MDE
REACTOME_INTERFERON_GAMMA_SIGNALING,REACTOME_INTERFERON_GAMMA_SIGNALING,0.1669422173362837,0.07512399780132767,0.15873015873015872,0.03731343283582089,10.0,63.0,"CD44,OAS3,OAS2,PTPN6,STAT1,GBP2,GBP4,B2M,HLA-F,HLA-B",-0.47442230582237244,0.086800035577173,-0.5413592561746515,-0.2715594588408676,0.012437362193973922,MDE
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.4592134069720792,0.2755280441832475,0.171875,0.041044776119402986,11.0,64.0,"IFI35,OAS3,OAS2,PTPN6,STAT1,XAF1,GBP2,ISG20,MX2,HLA-F,HLA-B",-0.4347619712352753,0.09540942488304123,-0.5108396353271982,-0.22711147712719582,0.00026308356486570326,MDE
REACTOME_INTERFERON_SIGNALING,REACTOME_INTERFERON_SIGNALING,0.1669422173362837,0.07433393345376757,0.09433962264150944,0.055970149253731345,15.0,159.0,"CD44,IFI35,OAS3,OAS2,PTPN6,STAT1,XAF1,UBE2L6,GBP2,GBP4,B2M,ISG20,MX2,HLA-F,HLA-B",-0.4740915298461914,0.10451293395069919,-0.5106089040767627,-0.24543864028336174,2.2704836063573246e-05,MDE
REACTOME_IMMUNE_SYSTEM,REACTOME_IMMUNE_SYSTEM,0.012199907992397533,0.0014233225991130455,0.05144694533762058,0.1791044776119403,48.0,933.0,"BTK,TYROBP,WAS,CD44,LCP2,IFI35,ICAM3,GRAP2,TRIM9,PYCARD,JAK3,OAS3,OAS2,PTPN6,LY86,ZAP70,STAT1,NCF2,LILRB2,XAF1,CD180,CASP1,VAV1,CD8A,UBE2L6,C1QC,ITGB2,CD3G,GBP2,GBP4,TRAT1,B2M,CDK1,ISG20,TLR1,MX2,CARD9,EVL,TLR7,CASP4,CD3E,FCGR3A,TAP2,HLA-F,HLA-B,PSMB9,HLA-DOB,HLA-DMB",-0.47442230582237244,0.18406553950444726,-0.5403998532497906,-0.28238050047465973,0.00947482034751183,MDE
REACTOME_TOLL_RECEPTOR_CASCADES,REACTOME_TOLL_RECEPTOR_CASCADES,0.8008183587334554,0.7092267902838406,0.05084745762711865,0.022388059701492536,6.0,118.0,"BTK,LY86,CD180,CDK1,TLR1,TLR7",-0.3656132221221924,0.14138431023434217,-0.3629459073784935,-0.28662144441246645,-0.0035506156333536473,MDE
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.012025504638970893,0.0010021253865809077,0.05009276437847866,0.10074626865671642,27.0,539.0,"BTK,TYROBP,WAS,LCP2,ICAM3,GRAP2,TRIM9,PTPN6,ZAP70,NCF2,LILRB2,VAV1,CD8A,UBE2L6,ITGB2,CD3G,TRAT1,B2M,EVL,CD3E,FCGR3A,TAP2,HLA-F,HLA-B,PSMB9,HLA-DOB,HLA-DMB",-0.5202872753143309,0.20745265577298974,-0.6139921089430631,-0.29478768967463587,0.01617122267457007,MDE
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.06144959493147599,0.018434878479442796,0.07037037037037037,0.0708955223880597,19.0,270.0,"CD44,IFI35,JAK3,OAS3,OAS2,PTPN6,STAT1,XAF1,CASP1,VAV1,UBE2L6,GBP2,GBP4,B2M,CDK1,ISG20,MX2,HLA-F,HLA-B",-0.4949512183666229,0.0979374396517016,-0.5090085457401685,-0.27063901918289657,0.0013613326215032797,MDE
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.49536144191856774,0.3137289132150929,0.19047619047619047,0.014925373134328358,4.0,21.0,"B2M,TAP2,HLA-F,HLA-B",-0.45062313973903656,0.10244927406891172,-0.5616316322931931,-0.26136186720167376,-0.025030767893484816,MDE
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.9167591707014637,0.8709212121663905,0.08695652173913043,0.014925373134328358,4.0,46.0,"PYCARD,CASP1,CARD9,CASP4",-0.4098456799983978,0.1333300069700898,-0.29771942174213784,-0.26543655324243415,0.0007721356050523179,MDE
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.8008183587334554,0.7173402501393493,0.057692307692307696,0.04477611940298507,12.0,208.0,"LCP2,PIK3CG,COL1A1,VEGFA,FN1,PLEK,RAC2,CALU,MMRN1,VAV1,ALDOA,FCER1G",-0.3488107770681381,0.4314931156221269,-0.33267811297325217,-0.15023624313549952,0.019401637668829352,MDE
KEGG_ECM_RECEPTOR_INTERACTION,KEGG_ECM_RECEPTOR_INTERACTION,0.422788519697032,0.22252027352475368,0.05952380952380952,0.03496503496503497,5.0,84.0,"ITGA4,COL1A2,COL3A1,THBS2,COL5A2",-0.6375415325164795,0.1402842388291016,-1.0879453974659918,-0.20083718654831548,0.04819663626031058,TPDE
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.5298618003550605,0.3067620949424035,0.056818181818181816,0.03496503496503497,5.0,88.0,"CD38,CD4,ITGA4,FCGR1A,ITGAM",-0.7246386408805847,0.2656479894884238,-0.5804343853320718,-0.2921425116755508,0.017806971339728337,TPDE
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.6847086196236463,0.4684848450056527,0.061855670103092786,0.04195804195804196,6.0,97.0,"HCK,FCGR1A,NCF1,PRKCB,LYN,MARCKS",-0.46914616227149963,0.21790886707939913,-0.45233719142886414,-0.26751843880980336,0.009836445759919108,TPDE
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.35177604885119707,0.12960170220833575,0.059322033898305086,0.04895104895104895,7.0,118.0,"ITGAL,ITGA4,NCF1,CYBB,PRKCB,ITGAM,SIPA1",-0.6842601895332336,0.2298203342335726,-0.5646161286733762,-0.28088236548680445,0.007560837993600966,TPDE
KEGG_LONG_TERM_DEPRESSION,KEGG_LONG_TERM_DEPRESSION,0.261708857244422,0.027548300762570737,0.05714285714285714,0.027972027972027972,4.0,70.0,"ITPR3,PLCB2,PRKCB,LYN",-0.7438806295394897,0.18940745070389428,-0.637344624270357,-0.32232799248385496,-0.020205371275843775,TPDE
KEGG_LEISHMANIA_INFECTION,KEGG_LEISHMANIA_INFECTION,0.8908837501432433,0.6650480672782191,0.08333333333333333,0.04195804195804196,6.0,72.0,"ITGA4,TLR2,FCGR1A,NCF1,PRKCB,ITGAM",-0.45653751492500305,0.23929712832015426,-0.542909426854541,-0.21694054605495441,-0.0006271687704047941,TPDE
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.8908837501432433,0.7782665657589165,0.05263157894736842,0.027972027972027972,4.0,76.0,"FCGR1A,CYBB,PSMB10,HLA-A",-0.5027543008327484,0.059356830343311816,-0.5172577700462264,-0.2437154179518709,0.007461466391008989,TPDE
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.8908837501432433,0.7971065132860597,0.05970149253731343,0.027972027972027972,4.0,67.0,"MCM2,MCM5,CDKN1A,PSMB10",-0.48028407990932465,0.10618627096235758,-0.41520944521071323,-0.19657334795190107,0.0014952189218149876,TPDE
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.8908837501432433,0.7789555081438077,0.07692307692307693,0.04895104895104895,7.0,91.0,"ITGAL,ANGPT2,ITGAX,COL1A2,ITGAM,LCK,LYN",-0.5342630743980408,0.48819364159799283,-0.5048686319457312,-0.1956356129797238,0.05373445070631842,TPDE
REACTOME_TCR_SIGNALING,REACTOME_TCR_SIGNALING,0.2900023181194285,0.061053119604090204,0.07407407407407407,0.027972027972027972,4.0,54.0,"CD4,LCK,CARD11,CD247",-0.6987196505069733,0.22952138388995463,-0.7149704248601811,-0.3469839740837496,0.011100873010181362,TPDE
REACTOME_DOWNSTREAM_TCR_SIGNALING,REACTOME_DOWNSTREAM_TCR_SIGNALING,0.2900023181194285,0.061053119604090204,0.10810810810810811,0.027972027972027972,4.0,37.0,"CD4,LCK,CARD11,CD247",-0.6987196505069733,0.22952138388995463,-0.7149704248601811,-0.3469839740837496,0.011100873010181362,TPDE
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.9527043577882297,0.9025620231677965,0.05063291139240506,0.027972027972027972,4.0,79.0,"ITGAL,ITGAX,COL1A2,ITGAM",-0.5060571134090424,0.24245370982915904,-0.6727025626596628,-0.275946753084059,0.06845045466413749,TPDE
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,0.261708857244422,0.026698212242310886,0.06349206349206349,0.027972027972027972,4.0,63.0,"CD4,LCK,CD247,LYN",-0.6987196505069733,0.19996405477216453,-0.6929700978474403,-0.34006016557575663,0.011100873010181362,TPDE
REACTOME_SYNTHESIS_OF_DNA,REACTOME_SYNTHESIS_OF_DNA,0.9912316848392757,0.9912316848392757,0.05434782608695652,0.03496503496503497,5.0,92.0,"MCM2,MCM5,CDKN1A,GINS2,PSMB10",-0.42106446623802185,0.10919447302478451,-0.4288827372776479,-0.17006334530513775,-0.0026671612676110604,TPDE
REACTOME_INTERFERON_GAMMA_SIGNALING,REACTOME_INTERFERON_GAMMA_SIGNALING,0.6198063838968099,0.3914566635137746,0.06349206349206349,0.027972027972027972,4.0,63.0,"GBP1,FCGR1A,GBP5,HLA-A",-0.558533251285553,0.12662218034710832,-0.715295323688634,-0.3116840139877005,0.001814027488148288,TPDE
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.3953035375937949,0.1872490441233765,0.078125,0.03496503496503497,5.0,64.0,"IFIT3,IFIT2,IFITM3,MX1,HLA-A",-0.5076374411582947,0.1738179496719586,-0.44347219560404055,-0.1975302675837014,-3.5625501709588e-05,TPDE
REACTOME_INTERFERON_SIGNALING,REACTOME_INTERFERON_SIGNALING,0.34714751414541156,0.09865454412827152,0.050314465408805034,0.055944055944055944,8.0,159.0,"GBP1,IFIT3,IFIT2,IFITM3,FCGR1A,GBP5,MX1,HLA-A",-0.5772973299026489,0.16081487400421982,-0.5684523512879565,-0.259496697698677,0.0008298362313588006,TPDE
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.34714751414541156,0.10962553078276153,0.05303030303030303,0.04895104895104895,7.0,132.0,"CD4,HCK,LCK,CD247,PSMB10,HLA-A,APOBEC3G",-0.5490530133247375,0.2303453171442785,-0.6128302251389331,-0.285104117131627,0.01668602023071184,TPDE
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS,REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.37118331521073955,0.1562877116676798,0.17857142857142858,0.03496503496503497,5.0,28.0,"CD4,HCK,LCK,CD247,HLA-A",-0.6649513244628906,0.2672022247402996,-0.6564529485565653,-0.29739921961175725,0.02214525528108203,TPDE
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.32309904453038196,0.014359957534683644,0.11235955056179775,0.075,30.0,267.0,"TNFRSF1B,TNFRSF9,NGFR,IL12RB1,IL2RB,CD40LG,CCL22,CCL24,TNFSF8,IL10RA,IL26,IFNG,CCR6,IL18RAP,CCR2,INHBA,CCR7,IL2RA,XCL1,XCL2,IL2RG,CXCL13,CCR5,IL23R,CSF2,IL7R,IL20RB,CCR4,CXCR3,LTA",0.30499759316444397,0.18974979749553839,-0.5704068826615384,-0.006914064503043454,0.03612941372342413,MDE_TMDS
KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.4898914555991398,0.043545907164367986,0.08947368421052632,0.0425,17.0,190.0,"CCL22,CCL24,CCR6,ITK,ADCY7,CCR2,CCR7,PIK3R5,XCL1,XCL2,CXCL13,SHC1,CCR5,GNGT2,CCR4,GNG2,CXCR3",0.318114697933197,0.1456030053866661,-0.5777178476211465,0.0011326039856672239,0.031189771262505477,MDE_TMDS
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG_CELL_ADHESION_MOLECULES_CAMS,0.7952812024543453,0.6664802029940342,0.08955223880597014,0.03,12.0,134.0,"NRXN3,PTPRC,CD40LG,SELPLG,CTLA4,ICOS,CD28,HLA-DQB1,SPN,HLA-DMA,HLA-DPB1,HLA-DPA1",0.20196034014225003,0.2684976033935905,-0.7591898341763595,-0.053080532641129406,0.0027184949143809374,MDE_TMDS
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.847804313141923,0.8289642172943247,0.07865168539325842,0.0175,7.0,89.0,"KLRD1,HLA-DQB1,HLA-DMA,KLRC2,HLA-DPB1,LTA,HLA-DPA1",0.22500145435333246,0.06584583172319858,-0.5156789262718535,0.0,0.006227422887099492,MDE_TMDS
KEGG_JAK_STAT_SIGNALING_PATHWAY,KEGG_JAK_STAT_SIGNALING_PATHWAY,0.7768761139263971,0.47936742099429996,0.07741935483870968,0.03,12.0,155.0,"IL12RB1,IL2RB,IL10RA,IL26,IFNG,IL2RA,PIK3R5,IL2RG,IL23R,CSF2,IL7R,IL20RB",0.2965719401836395,0.22332122305293411,-0.5152345545484235,0.0,0.01413764379713719,MDE_TMDS
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.7768761139263971,0.4147915917482934,0.056818181818181816,0.0125,5.0,88.0,"CD33,IL2RA,CSF2,CD3D,IL7R",0.11053413152694702,0.35059114021539345,-0.8608644837641382,-0.016413151408399745,0.013237885637989147,MDE_TMDS
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.7768761139263971,0.34204928881248664,0.072992700729927,0.025,10.0,137.0,"IFNG,CD244,KLRD1,PIK3R5,SHC1,CSF2,NCR1,NCR3,KLRC2,KLRK1",0.26961494982242584,0.10766708315009005,-0.4201450672977634,0.005255359347442817,0.020987329315180797,MDE_TMDS
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.7768761139263971,0.35342645240094384,0.09259259259259259,0.025,10.0,108.0,"PTPRC,CD40LG,IFNG,ITK,PIK3R5,CTLA4,ICOS,CSF2,CD3D,CD28",0.33960819244384766,0.28151256131222885,-0.8115051322121835,-0.027050893023972268,0.0355044423720911,MDE_TMDS
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.7952812024543453,0.7353160844414661,0.14583333333333334,0.0175,7.0,48.0,"CD40LG,ICOS,CD28,HLA-DQB1,HLA-DMA,HLA-DPB1,HLA-DPA1",0.1789192259311676,0.2248002494397843,-0.6760330954151844,-0.01490872583528464,-0.0039110505829462305,MDE_TMDS
KEGG_TYPE_I_DIABETES_MELLITUS,KEGG_TYPE_I_DIABETES_MELLITUS,0.7768761139263971,0.36006439273438706,0.1590909090909091,0.0175,7.0,44.0,"IFNG,CD28,HLA-DQB1,HLA-DMA,HLA-DPB1,LTA,HLA-DPA1",0.1789192259311676,0.19590987130162368,-0.5660432584916492,-0.01490872583528464,0.016444164882573064,MDE_TMDS
KEGG_LEISHMANIA_INFECTION,KEGG_LEISHMANIA_INFECTION,0.7768761139263971,0.45100674167207955,0.1111111111111111,0.02,8.0,72.0,"NOS2,NCF4,IFNG,FCGR2A,HLA-DQB1,HLA-DMA,HLA-DPB1,HLA-DPA1",0.17935143411159515,0.21338330440391842,-0.5735377644119491,0.001042289453183666,-0.002726449506334938,MDE_TMDS
KEGG_ASTHMA,KEGG_ASTHMA,0.7952812024543453,0.7158923591731708,0.16666666666666666,0.0125,5.0,30.0,"CD40LG,HLA-DQB1,HLA-DMA,HLA-DPB1,HLA-DPA1",0.1789192259311676,0.10633289907831055,-0.5823615326048063,0.0,-0.02880611669917748,MDE_TMDS
KEGG_AUTOIMMUNE_THYROID_DISEASE,KEGG_AUTOIMMUNE_THYROID_DISEASE,0.7952812024543453,0.7502774979005453,0.1320754716981132,0.0175,7.0,53.0,"CD40LG,CTLA4,CD28,HLA-DQB1,HLA-DMA,HLA-DPB1,HLA-DPA1",0.1789192259311676,0.22731085146422678,-0.6862490236950121,-0.01490872583528464,-0.0019731494207607804,MDE_TMDS
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.7768761139263971,0.37613000301262856,0.06428571428571428,0.0225,9.0,140.0,"CD40LG,IFNG,FCGR2A,CD28,HLA-DQB1,ELANE,HLA-DMA,HLA-DPB1,HLA-DPA1",0.1789192259311676,0.2561373229249325,-0.5666855129941774,-0.010669196135724793,-0.0051524531898051035,MDE_TMDS
KEGG_ALLOGRAFT_REJECTION,KEGG_ALLOGRAFT_REJECTION,0.7952812024543453,0.6717007765228489,0.18421052631578946,0.0175,7.0,38.0,"CD40LG,IFNG,CD28,HLA-DQB1,HLA-DMA,HLA-DPB1,HLA-DPA1",0.1789192259311676,0.2184367325931958,-0.6273782801520505,-0.01490872583528464,-0.002413444210579257,MDE_TMDS
KEGG_GRAFT_VERSUS_HOST_DISEASE,KEGG_GRAFT_VERSUS_HOST_DISEASE,0.7768761139263971,0.4833895819986471,0.16666666666666666,0.0175,7.0,42.0,"IFNG,KLRD1,CD28,HLA-DQB1,HLA-DMA,HLA-DPB1,HLA-DPA1",0.1789192259311676,0.2014132905104119,-0.6518193954490528,-0.01490872583528464,0.013837354534402047,MDE_TMDS
KEGG_PRIMARY_IMMUNODEFICIENCY,KEGG_PRIMARY_IMMUNODEFICIENCY,0.5593875403952778,0.08701583961704322,0.17142857142857143,0.015,6.0,35.0,"PTPRC,CD40LG,IL2RG,ICOS,CD3D,IL7R",0.3893186151981354,0.28814379855804373,-1.0739042477420666,-0.027691308232121705,0.02099364776645439,MDE_TMDS
KEGG_VIRAL_MYOCARDITIS,KEGG_VIRAL_MYOCARDITIS,0.7768761139263971,0.3367356584019886,0.0821917808219178,0.015,6.0,73.0,"CD40LG,CD28,HLA-DQB1,HLA-DMA,HLA-DPB1,HLA-DPA1",0.17836998403072357,0.21591409938140788,-0.6359942676039368,-0.017393513474498745,-0.014019916654859278,MDE_TMDS
BIOCARTA_IL2_PATHWAY,BIOCARTA_IL2_PATHWAY,0.7768761139263971,0.411366818126773,0.18181818181818182,0.01,4.0,22.0,"IL2RB,IL2RA,IL2RG,SHC1",0.2990643084049225,0.035223322391660324,-0.5736314231660915,0.013138398368607042,-0.014500810313225816,MDE_TMDS
BIOCARTA_IL12_PATHWAY,BIOCARTA_IL12_PATHWAY,0.7768761139263971,0.44666021577472625,0.21739130434782608,0.0125,5.0,23.0,"IL12RB1,IFNG,CCR5,CD3D,CXCR3",0.30480295419692993,0.2577395495426556,-0.788677709715444,-0.03322956987854604,0.05422106474653504,MDE_TMDS
BIOCARTA_IL2RB_PATHWAY,BIOCARTA_IL2RB_PATHWAY,0.7768761139263971,0.411366818126773,0.10526315789473684,0.01,4.0,38.0,"IL2RB,IL2RA,IL2RG,SHC1",0.2990643084049225,0.035223322391660324,-0.5736314231660915,0.013138398368607042,-0.014500810313225816,MDE_TMDS
BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,0.7768761139263971,0.2361031261919787,0.35294117647058826,0.015,6.0,17.0,"NOS2,IL12RB1,IFNG,CCR5,CD3D,CXCR3",0.32734450697898865,0.24491368950623393,-0.7880829779953856,-0.027691308232121705,0.039679024092560945,MDE_TMDS
BIOCARTA_TOB1_PATHWAY,BIOCARTA_TOB1_PATHWAY,0.7895546594503152,0.508824113867981,0.19047619047619047,0.01,4.0,21.0,"IFNG,IL2RA,CD3D,CD28",0.012647509574890164,0.3233516430619329,-0.8500091348914729,-0.06762723255993067,0.06326733980826887,MDE_TMDS
BIOCARTA_NKT_PATHWAY,BIOCARTA_NKT_PATHWAY,0.5593875403952778,0.07047640692346356,0.3448275862068966,0.025,10.0,29.0,"IL12RB1,CD40LG,IFNG,CCR2,CCR7,CCR5,CSF2,CD28,CCR4,CXCR3",0.32734450697898865,0.22627261781095648,-0.7076824764417162,-0.010436108084699247,0.03391209086918574,MDE_TMDS
BIOCARTA_TH1TH2_PATHWAY,BIOCARTA_TH1TH2_PATHWAY,0.7768761139263971,0.31057756129407854,0.2631578947368421,0.0125,5.0,19.0,"IL12RB1,CD40LG,IFNG,IL2RA,CD28",0.305192232131958,0.26359771319527653,-0.6991335778217694,-0.020872216169398494,0.03594937346794411,MDE_TMDS
BIOCARTA_CTLA4_PATHWAY,BIOCARTA_CTLA4_PATHWAY,0.7952812024543453,0.5321316965298754,0.23809523809523808,0.0125,5.0,21.0,"ITK,CTLA4,ICOS,CD3D,CD28",0.4452508091926575,0.3675255018441597,-1.0599853232853922,-0.054101786047944536,0.060984086715228036,MDE_TMDS
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.7768761139263971,0.3313945009839758,0.08571428571428572,0.015,6.0,70.0,"CD40LG,KLRD1,CD96,CD200R1,CD3D,KLRK1",0.3705216497182846,0.3110742080833898,-0.9101226744591796,-0.03388719165132253,0.04131883401913792,MDE_TMDS
REACTOME_TCR_SIGNALING,REACTOME_TCR_SIGNALING,0.7952812024543453,0.7363384587846096,0.09259259259259259,0.0125,5.0,54.0,"PTPRC,ITK,CD3D,HLA-DPB1,HLA-DPA1",0.22500145435333246,0.25593556604441564,-0.9087889977012903,-0.03322956987854604,0.02701111295374108,MDE_TMDS
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,0.7768761139263971,0.24939275108745518,0.25,0.01,4.0,16.0,"PTPRC,CD3D,HLA-DPB1,HLA-DPA1",0.19269993901252744,0.2280865123317298,-0.806593882008661,-0.041536962348182556,0.025323228547237262,MDE_TMDS
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,0.7952812024543453,0.6080294058235793,0.14814814814814814,0.01,4.0,27.0,"ITK,CD3D,HLA-DPB1,HLA-DPA1",0.19269993901252744,0.27971224233064407,-0.9211207572904787,-0.041536962348182556,0.024750258983353927,MDE_TMDS
